market_code,code,所属概念数量,所属概念,股票代码
17,603035,12,华为汽车;小米汽车;智能座舱;传感器;机器视觉;特斯拉概念;比亚迪概念;新能源汽车;小米概念;回购增持再贷款概念;沪股通;融资融券,603035.SH
33,301551,14,短剧游戏;文化传媒概念;虚拟数字人;抖音概念(字节概念);AIGC概念;在线教育;百度概念;人工智能;智能音箱;华为概念;智能医疗;国企改革;深股通;融资融券,301551.SZ
33,002749,7,草甘膦;高股息精选;化肥;乡村振兴;磷化工;西部大开发;深股通,002749.SZ
17,603583,11,人形机器人;长安汽车概念;机器人概念;智能家居;人民币贬值受益;医疗器械概念;一带一路;三胎概念;养老概念;融资融券;沪股通,603583.SH
17,601869,22,光纤概念;共封装光学(CPO);铜缆高速连接;特高压;第三代半导体;智能电网;风电;5G;海工装备;芯片概念;新能源汽车;一带一路;太赫兹;专精特新;人形机器人;量子科技;工业互联网;机器人概念;沪股通;创投;抖音概念(字节概念);融资融券,601869.SH
151,920682,11,光纤概念;海工装备;军工;金属铜;风电;融资融券;特高压;核电;光伏概念;充电桩;专精特新,920682.BJ
17,601500,8,国企改革;一带一路;人民币贬值受益;新能源汽车;工业互联网;股权转让(并购重组);融资融券;沪股通,601500.SH
33,301167,15,新型城镇化;装配式建筑;地下管网;房屋检测;乡村振兴;建筑节能;换电概念;智慧城市;光伏建筑一体化;充电桩;国企改革;虚拟电厂;储能;可控核聚变;融资融券,301167.SZ
17,605001,11,一带一路;高铁;碳纤维;储能;新能源汽车;医美概念;高压氧舱;机器人概念;养老概念;比亚迪概念;芯片概念,605001.SH
17,600119,10,国企改革;物业管理;上海国企改革;统一大市场;长三角一体化;跨境电商;自由贸易港;卫星导航;租售同权;金属铜,600119.SH
33,001324,6,装配式建筑;建筑节能;高铁;机器人概念;储能;融资融券,001324.SZ
17,600160,15,PVDF概念;氟化工概念;消毒剂;煤化工概念;锂电池概念;中芯国际概念;液冷服务器;风电;绿色电力;2025年报预增;碳交易;国企改革;数据中心;融资融券;沪股通,600160.SH
17,603613,19,ERP概念;数据要素;DeepSeek概念;数字经济;ChatGPT概念;人工智能;虚拟数字人;抖音概念(字节概念);跨境电商;算力租赁;物联网;东数西算(算力);华为概念;工业互联网;统一大市场;农村电商;新疆振兴;融资融券;沪股通,603613.SH
17,600272,4,医药电商;民营医院;参股银行;国企改革,600272.SH
17,603788,6,小米汽车;新能源汽车;医疗器械概念;比亚迪概念;特斯拉概念;小米概念,603788.SH
22,600265,4,ST板块;农业种植;西部大开发;算力租赁,600265.SH
33,300386,18,数字货币;移动支付;跨境支付(CIPS);车联网(车路协同);人脸识别;网络安全;区块链;国产操作系统;华为鲲鹏;鸿蒙概念;量子科技;AI智能体;物联网;知识产权保护;芯片概念;汽车芯片;MCU芯片;深股通,300386.SZ
17,603168,7,民营医院;眼科医疗;医药电商;流感;仿制药一致性评价;三胎概念;养老概念,603168.SH
17,600638,6,租售同权;物业管理;信托概念;国企改革;互联网金融;期货概念,600638.SH
17,605399,4,有机硅概念;硅能源;专精特新;融资融券,605399.SH
33,002596,14,海南自贸区;自由贸易港;特色小镇;旅游概念;水泥概念;装配式建筑;垃圾分类;新型城镇化;PPP概念;水利;固废处理;雄安新区;一带一路;融资融券,002596.SZ
17,600609,7,智能物流;国企改革;长安汽车概念;无人驾驶;新能源汽车;融资融券;沪股通,600609.SH
17,600965,11,乳业;粮食概念;生态农业;农业种植;预制菜;玉米;乡村振兴;冷链物流;京津冀一体化;土壤修复;融资融券,600965.SH
33,002291,20,小红书概念;快手概念;短剧游戏;虚拟数字人;Web3.0;网红经济;NFT概念;文化传媒概念;抖音概念(字节概念);数据要素;广东自贸区;数字经济;人工智能;跨境电商;虚拟现实;AI应用;粤港澳大湾区;乡村振兴;深股通;融资融券,002291.SZ
17,603176,6,新型城镇化;PPP概念;雄安新区;水利;乡村振兴;京津冀一体化,603176.SH
17,600298,7,人造肉;维生素;国企改革;NMN概念;合成生物;沪股通;融资融券,600298.SH
33,300218,13,石墨烯;中俄贸易概念;一带一路;绿色电力;新能源汽车;比亚迪概念;消费电子概念;华为手机;苹果概念;足球概念;芯片概念;小米概念;华为概念,300218.SZ
33,001314,25,MR(混合现实);智能音箱;智能穿戴;物联网;虚拟现实;AI眼镜;空间计算;机器人概念;人工智能;消费电子概念;智能家居;元宇宙;鸿蒙概念;数字货币;专精特新;DeepSeek概念;AI PC;粤港澳大湾区;多模态AI;电子竞技;AIGC概念;先进封装;2025年报预增;PCB概念;深股通,001314.SZ
33,300712,24,柔性直流输电;特高压;智能电网;福建自贸区;虚拟电厂;抽水蓄能;海峡两岸;充电桩;电力物联网;风电;绿色电力;储能;光伏概念;核电;宁德时代概念;一带一路;数据中心;创投;工业互联网;DeepSeek概念;网络安全;区块链;融资融券;深股通,300712.SZ
33,003010,17,拼多多概念;虚拟数字人;文化传媒概念;阿里巴巴概念;AIGC概念;DeepSeek概念;数字经济;人工智能;虚拟现实;跨境电商;三胎概念;宠物经济;粤港澳大湾区;2025年报预增;AI应用;回购增持再贷款概念;深股通,003010.SZ
17,601156,12,同花顺出海50;统一大市场;冷链物流;央企国企改革;国企改革;一带一路;人民币贬值受益;智能物流;跨境电商;拼多多概念;融资融券;沪股通,601156.SH
17,600162,6,民营医院;养老概念;京津冀一体化;粤港澳大湾区;沪股通;融资融券,600162.SH
33,301290,4,医疗器械概念;血氧仪;重组蛋白;融资融券,301290.SZ
33,301515,7,脑机接口;智能医疗;医疗器械概念;专精特新;西部大开发;回购增持再贷款概念;融资融券,301515.SZ
33,301080,8,猴痘概念;重组蛋白;细胞免疫治疗;人民币贬值受益;人工智能;专精特新;深股通;融资融券,301080.SZ
17,600526,8,PPP概念;污水处理;碳交易;碳中和;国企改革;共同富裕示范区;PM2.5;机器人概念,600526.SH
33,300653,8,辅助生殖;重组蛋白;合成生物;医疗器械概念;牙科医疗;专精特新;3D打印;融资融券,300653.SZ
17,603273,6,新型工业化;机器人概念;装配式建筑;氢能源;水泥概念;融资融券,603273.SH
33,002392,12,特钢概念;芯片概念;人工智能;锂电池概念;小金属概念;回购增持再贷款概念;AI智能体;固态电池;碳中和;中俄贸易概念;参股券商;深股通,002392.SZ
33,300983,2,新型城镇化;融资融券,300983.SZ
17,603928,12,光刻胶;先进封装;2025年报预增;芯片概念;高铁;新能源汽车;3D打印;风电;大飞机;丙烯酸;锂电池概念;在线教育,603928.SH
33,002177,9,互联网金融;人脸识别;国产操作系统;数字经济;创投;物业管理;粤港澳大湾区;深股通;融资融券,002177.SZ
33,002907,13,流感;创新药;肝炎概念;医药电商;仿制药一致性评价;维生素;幽门螺杆菌概念;减肥药;猴痘概念;西部大开发;人工智能;工业互联网;深股通,002907.SZ
33,301503,12,粤港澳大湾区;人民币贬值受益;智能物流;机器人概念;中俄贸易概念;数据中心;人工智能;一带一路;消费电子概念;电子竞技;芯片概念;融资融券,301503.SZ
17,603610,10,脑机接口;传感器;智能家居;人民币贬值受益;人工智能;鸿蒙概念;养老概念;三胎概念;AI智能体;沪股通,603610.SH
33,301279,5,减速器;共同富裕示范区;人形机器人;绿色电力;融资融券,301279.SZ
33,301301,14,维生素;肝炎概念;合成生物;智能医疗;新疆振兴;农业种植;西部大开发;土地流转;乡村振兴;人工智能;粮食概念;玉米;深股通;融资融券,301301.SZ
33,300985,8,天然气;氢能源;燃料电池;石墨烯;新能源汽车;锂电池概念;回购增持再贷款概念;融资融券,300985.SZ
17,603185,10,TOPCON电池;硅能源;光伏概念;第三代半导体;储能;工业母机;高端装备;专精特新;融资融券;沪股通,603185.SH
17,603009,8,人形机器人;汽车热管理;特斯拉概念;比亚迪概念;新能源汽车;2025年报预增;融资融券;沪股通,603009.SH
151,920016,1,融资融券,920016.BJ
17,600969,9,地下管网;一带一路;燃料电池;国企改革;污水处理;充电桩;风电;PPP概念;绿色电力,600969.SH
33,000695,4,固态电池;锂电池概念;光伏概念;储能,000695.SZ
17,688150,8,PCB概念;OLED;柔性屏(折叠屏);专精特新;西部大开发;钙钛矿电池;沪股通;融资融券,688150.SH
33,002019,9,流感;创新药;肝炎概念;维生素;合成生物;可降解塑料;光伏概念;深股通;融资融券,002019.SZ
33,002542,13,地下管网;新型城镇化;PPP概念;旅游概念;特色小镇;国企改革;低空经济;一带一路;云计算;文化传媒概念;数据中心;芯片概念;深股通,002542.SZ
33,300931,3,智慧城市;物联网;融资融券,300931.SZ
33,002022,7,猴痘概念;流感;肝炎概念;宠物经济;医疗器械概念;智能医疗;食品安全,002022.SZ
17,688121,2,碳中和;融资融券,688121.SH
17,688161,4,医疗器械概念;3D打印;沪股通;融资融券,688161.SH
33,301508,24,机器人概念;无人驾驶;央企国企改革;低空经济;无人机;国企改革;小米汽车;京津冀一体化;新能源汽车;充电桩;车联网(车路协同);军工;汽车电子;碳中和;小米概念;比亚迪概念;氢能源;人工智能;网络安全;数据安全;百度概念;深股通;融资融券;中字头股票,301508.SZ
17,600128,8,化肥;国企改革;宠物经济;跨境电商;创投;煤炭概念;期货概念;知识产权保护,600128.SH
17,605068,7,新能源汽车;回购增持再贷款概念;比亚迪概念;机器人概念;华为汽车;长安汽车概念;人形机器人,605068.SH
33,003008,8,充电桩;智能电网;换电概念;柔性直流输电;特高压;储能;专精特新;机器人概念,003008.SZ
17,688496,8,电子纸;专精特新;智能家居;华为概念;小米概念;OLED;AI眼镜;融资融券,688496.SH
33,002415,28,足球概念;智慧政务;人脸识别;数据安全;多模态AI;人工智能;智慧城市;数字乡村;安防;物联网;养老概念;智能家居;机器视觉;工业互联网;机器人概念;无人驾驶;无人机;汽车电子;证金持股;同花顺漂亮100;国企改革;央企国企改革;回购增持再贷款概念;深股通;融资融券;光纤概念;AI应用;同花顺出海50,002415.SZ
33,002174,16,手机游戏;网络游戏;电子竞技;云游戏;AIGC概念;腾讯概念;抖音概念(字节概念);IP经济(谷子经济);DeepSeek概念;人工智能;虚拟现实;华为概念;人民币贬值受益;AI应用;深股通;融资融券,002174.SZ
33,002407,22,钠离子电池;氟化工概念;固态电池;PVDF概念;动力电池回收;锂电池概念;硅能源;储能;特斯拉概念;比亚迪概念;新能源汽车;中芯国际概念;回购增持再贷款概念;存储芯片;第三代半导体;芯片概念;工业互联网;融资融券;深股通;创投;数字孪生;独角兽概念,002407.SZ
17,603739,12,CRO概念;流感;幽门螺杆菌概念;合成生物;动物疫苗;禽流感;代糖概念;宠物经济;食品安全;土壤修复;化肥;人工智能,603739.SH
33,002827,6,民爆概念;国企改革;西部大开发;雅下水电概念;芯片概念;深股通,002827.SZ
33,300126,1,人民币贬值受益,300126.SZ
17,688420,12,专精特新;新型工业化;高端装备;机器视觉;人工智能;DeepSeek概念;AI智能体;锂电池概念;动力电池回收;金属回收;AI应用;融资融券,688420.SH
33,301600,12,智能座舱;小米汽车;比亚迪概念;小米概念;专精特新;车联网(车路协同);长安汽车概念;宁德时代概念;物联网;福建自贸区;深股通;融资融券,301600.SZ
17,688185,9,猴痘概念;生物疫苗;流感;CRO概念;合成生物;三胎概念;京津冀一体化;沪股通;融资融券,688185.SH
33,002344,15,民营医院;特色小镇;参股银行;养老概念;跨境电商;网红经济;国企改革;光伏建筑一体化;创投;长三角一体化;互联网金融;小红书概念;深股通;融资融券;股权转让(并购重组),002344.SZ
17,600210,12,可降解塑料;绿色电力;锂电池概念;固态电池;2025三季报预增;比亚迪概念;飞行汽车(eVTOL);创投;低空经济;大飞机;沪股通;融资融券,600210.SH
33,301275,17,云计算;电子纸;人工智能;数字经济;物联网;芯片概念;消费电子概念;注册制次新股;专精特新;机器人概念;人民币贬值受益;海峡两岸;储能;光伏概念;深股通;新股与次新股;融资融券,301275.SZ
33,001369,9,锂电池概念;碳中和;光伏概念;西部大开发;注册制次新股;专精特新;深股通;新股与次新股;融资融券,001369.SZ
17,688538,11,上海国企改革;国企改革;大飞机;华为概念;柔性屏(折叠屏);小米概念;智能座舱;OLED;智能穿戴;沪股通;融资融券,688538.SH
151,920101,7,光伏概念;专精特新;高铁;水利;中俄贸易概念;新股与次新股;融资融券,920101.BJ
17,600651,16,网络安全;工业互联网;上海国企改革;小米概念;芯片概念;水利;小米汽车;比亚迪概念;汽车电子;医疗器械概念;特斯拉概念;新能源汽车;国企改革;核电;融资融券;沪股通,600651.SH
33,002441,13,风电;智能电网;充电桩;核电;新能源汽车;宁德时代概念;机器人概念;数据中心;物联网;数字经济;职业教育;深股通;融资融券,002441.SZ
17,600927,4,期货概念;互联网金融;国企改革;沪股通,600927.SH
33,300923,6,高铁;一带一路;储能;电子纸;无人驾驶;融资融券,300923.SZ
33,300169,11,建筑节能;露营经济;医疗器械概念;风电;新能源汽车;军工;柔性屏(折叠屏);锂电池概念;华为概念;小米概念;OLED,300169.SZ
151,920160,6,专精特新;高端装备;新股与次新股;融资融券;国企改革;央企国企改革,920160.BJ
17,688105,12,基因测序;猴痘概念;阿尔茨海默概念;CRO概念;流感;重组蛋白;合成生物;减肥药;人工智能;军工信息化;沪股通;融资融券,688105.SH
17,600988,9,黄金概念;金属铅;金属铜;稀土永磁;2025年报预增;西部大开发;沪股通;人民币贬值受益;融资融券,600988.SH
33,002780,5,露营经济;冰雪产业;体育产业;旅游概念;三胎概念,002780.SZ
33,301272,8,烟草;空气能热泵;专精特新;汽车热管理;农机;中俄贸易概念;冷链物流;融资融券,301272.SZ
17,600935,5,水泥概念;可降解塑料;国企改革;硅能源;沪股通,600935.SH
33,301121,17,无线耳机;AI眼镜;智能穿戴;消费电子概念;小米概念;智能音箱;新型烟草(电子烟);储能;专精特新;充电桩;固态电池;锂电池概念;钠离子电池;华为概念;西部大开发;阿里巴巴概念;融资融券,301121.SZ
