股票代码,code,market_code,所属概念数量,所属概念
920247.BJ,920247,151,19,比亚迪概念;海工装备;长安汽车概念;融资融券;飞行汽车(eVTOL);高铁;机器人概念;航空发动机;PEEK材料;有机硅概念;无人驾驶;低空经济;成飞概念;人形机器人;京津冀一体化;大飞机;新能源汽车;军工;专精特新
920183.BJ,920183,151,5,专精特新;消费电子概念;新股与次新股;融资融券;人民币贬值受益
000520.SZ,000520,33,3,统一大市场;航运概念;一带一路
300323.SZ,300323,33,16,MicroLED概念;第三代半导体;MiniLED;共封装光学(CPO);AI眼镜;消费电子概念;汽车电子;智能穿戴;芯片概念;虚拟现实;华为概念;东数西算(算力);国企改革;深股通;金属回收;融资融券
301290.SZ,301290,33,4,血氧仪;医疗器械概念;重组蛋白;融资融券
688589.SH,688589,17,19,MCU芯片;芯片概念;5G;传感器;专精特新;卫星导航;光伏概念;物联网;智慧灯杆;中芯国际概念;电力物联网;智能电网;粤港澳大湾区;智能家居;阿里巴巴概念;智慧城市;人工智能;高铁;融资融券
301599.SZ,301599,33,13,注册制次新股;光刻胶;宁德时代概念;固态电池;锂电池概念;比亚迪概念;工业互联网;芯片概念;高端装备;人工智能;深股通;新股与次新股;融资融券
300545.SZ,300545,33,29,柔性屏(折叠屏);MR(混合现实);新型工业化;苹果概念;消费电子概念;MiniLED;虚拟现实;5G;智能穿戴;富士康概念;汽车电子;MicroLED概念;OLED;专精特新;芯片概念;华为手机;AI眼镜;智能座舱;先进封装;华为概念;机器人概念;华为汽车;光伏概念;钙钛矿电池;锂电池概念;固态电池;钠离子电池;玻璃基板;深股通
688353.SH,688353,17,11,钠离子电池;固态电池;锂电池概念;氟化工概念;宁德时代概念;有机硅概念;储能;比亚迪概念;专精特新;沪股通;融资融券
920871.BJ,920871,151,10,数据中心(AIDC);消费电子概念;无人机;3D打印;锂电池概念;风电;固态电池;融资融券;军工;海工装备
002962.SZ,002962,33,9,MR(混合现实);汽车电子;消费电子概念;虚拟现实;小米概念;华为概念;安防;专精特新;人民币贬值受益
301513.SZ,301513,33,11,注册制次新股;钠离子电池;宁德时代概念;锂电池概念;固态电池;比亚迪概念;高端装备;钙钛矿电池;深股通;新股与次新股;融资融券
688387.SH,688387,17,20,6G概念;卫星导航;商业航天;5G;芯片概念;东数西算(算力);专精特新;低空经济;机器视觉;网络安全;物联网;车联网(车路协同);工业互联网;人工智能;DeepSeek概念;AI应用;央企国企改革;国企改革;沪股通;融资融券
603278.SH,603278,17,8,人形机器人;高端装备;商业航天;一带一路;海峡两岸;风电;生物质能发电;绿色电力
301286.SZ,301286,33,12,芯片概念;商业航天;成飞概念;华为概念;宁德时代概念;军工;军民融合;医疗器械概念;雅下水电概念;西部大开发;深股通;融资融券
301603.SZ,301603,33,13,工业母机;液冷服务器;人形机器人;新型工业化;军工;柔性屏(折叠屏);新能源汽车;机器人概念;专精特新;PCB概念;粤港澳大湾区;深股通;融资融券
920218.BJ,920218,151,4,可降解塑料;专精特新;新股与次新股;融资融券
603085.SH,603085,17,10,三胎概念;大飞机;飞行汽车(eVTOL);碳纤维;低空经济;商业航天;比亚迪概念;新能源汽车;2026中报预增;融资融券
002728.SZ,002728,33,8,肝炎概念;流感;幽门螺杆菌概念;仿制药一致性评价;医药电商;医美概念;NMN概念;深股通
603682.SH,603682,17,6,租售同权;物业管理;新型城镇化;IP经济(谷子经济);小红书概念;高股息精选
603315.SH,603315,17,14,抽水蓄能;算力租赁;核电;东数西算(算力);军工;专精特新;特钢概念;超超临界发电;宁德时代概念;中俄贸易概念;锂电池概念;石墨电极;俄乌冲突概念;沪股通
301696.SZ,301696,33,14,减速器;人形机器人;注册制次新股;机器人概念;飞行汽车(eVTOL);无人机;军工;低空经济;人民币贬值受益;碳纤维;2026中报预增;深股通;新股与次新股;融资融券
920026.BJ,920026,151,14,比亚迪概念;融资融券;新能源汽车;芯片概念;光伏概念;MR(混合现实);消费电子概念;机器人概念;AI眼镜;专精特新;机器视觉;富士康概念;特斯拉概念;苹果概念
601126.SH,601126,17,24,柔性直流输电;特高压;智能电网;数据中心(AIDC);东数西算(算力);电力物联网;光伏概念;储能;虚拟电厂;核电;抽水蓄能;军工;阿里巴巴概念;风电;机器人概念;数字孪生;人工智能;DeepSeek概念;雅下水电概念;氢能源;绿色电力;京津冀一体化;融资融券;沪股通
603255.SH,603255,17,3,POE胶膜;TOPCON电池;2026中报预增
603389.SH,603389,17,8,钛白粉概念;小金属概念;稀土永磁;旅游概念;创投;智能家居;培育钻石;摘帽
600481.SH,600481,17,16,硅能源;光热发电;光伏概念;专精特新;氢能源;高端装备;碳中和;工业互联网;储能;核电;DeepSeek概念;液冷服务器;数据中心(AIDC);超超临界发电;融资融券;沪股通
688805.SH,688805,17,7,科创次新股;注册制次新股;超导概念;医疗器械概念;风电;新股与次新股;融资融券
300225.SZ,300225,33,3,消费电子概念;创投;摘帽
603636.SH,603636,17,44,Web3.0;云计算;智谱AI;电子身份证;虚拟数字人;华为昇腾;数据确权;智慧政务;数据安全;华为鲲鹏;数字水印;华为盘古;网络安全;算力租赁;信创;鸿蒙概念;数据要素;百度概念;区块链;AI智能体;数字乡村;阿里巴巴概念;AI应用;蚂蚁集团概念;人脸识别;智慧城市;数字经济;DeepSeek概念;人工智能;智慧灯杆;东数西算(算力);车联网(车路协同);物联网;智能医疗;房屋检测;水利;华为概念;海峡两岸;军工;无人驾驶;乡村振兴;PPP概念;沪股通;融资融券
300501.SZ,300501,33,3,锂电池概念;固态电池;消费电子概念
300687.SZ,300687,33,29,华为昇腾;算力租赁;华为欧拉;华为盘古;华为鲲鹏;信创;财税数字化;多模态AI;ERP概念;鸿蒙概念;C2M概念;AI智能体;华为概念;ChatGPT概念;AIGC概念;DeepSeek概念;人工智能;AI应用;PCB概念;新型工业化;粤港澳大湾区;工业互联网;机器人概念;创投;智能医疗;宁德时代概念;2026中报预增;融资融券;深股通
603004.SH,603004,17,6,染料;人民币贬值受益;专精特新;商业航天;沪股通;融资融券
300174.SZ,300174,33,7,超级电容;PM2.5;储能;海峡两岸;股权转让(并购重组);深股通;融资融券
300731.SZ,300731,33,17,第三代半导体;液冷服务器;富士康概念;5G;数据中心(AIDC);华为概念;比亚迪概念;宁德时代概念;储能;新能源汽车;海峡两岸;粤港澳大湾区;小米汽车;汽车热管理;家用电器;创投;深股通
603032.SH,603032,17,9,固态电池;锂电池概念;比亚迪概念;机器人概念;减速器;西部大开发;新疆振兴;2026中报预增;融资融券
688558.SH,688558,17,12,工业母机;新型工业化;专精特新;人形机器人;航空发动机;高端装备;机器人概念;商业航天;3D打印;芯片概念;储能;融资融券
600888.SH,600888,17,9,石墨烯;煤炭概念;新疆振兴;西部大开发;军工;一带一路;一体化压铸;沪股通;融资融券
002305.SZ,002305,33,8,ST板块;租售同权;物业管理;特色小镇;PPP概念;雄安新区;国企改革;央企国企改革
688272.SH,688272,17,12,军民融合;卫星导航;无人机;军工;量子科技;车联网(车路协同);机器视觉;专精特新;机器人概念;无人驾驶;芯片概念;融资融券
603327.SH,603327,17,20,华为概念;MR(混合现实);西部大开发;国企改革;小米概念;柔性屏(折叠屏);比亚迪概念;新能源汽车;金属回收;特斯拉概念;储能;锂电池概念;消费电子概念;宁德时代概念;5G;苹果概念;AI眼镜;AI手机;2026中报预增;沪股通
603665.SH,603665,17,5,一带一路;医疗器械概念;人民币贬值受益;锂电池概念;沪股通
920222.BJ,920222,151,5,一带一路;新股与次新股;融资融券;高铁;专精特新
300322.SZ,300322,33,34,WiFi 6;6G概念;先进封装;无线充电;毫米波雷达;汽车电子;5G;AI眼镜;消费电子概念;液冷服务器;芯片概念;智能穿戴;太赫兹;卫星导航;传感器;商业航天;小米概念;无人机;比亚迪概念;虚拟现实;特斯拉概念;无人驾驶;华为概念;新能源汽车;汽车热管理;物联网;机器人概念;车联网(车路协同);粤港澳大湾区;海峡两岸;储能;元宇宙;深股通;融资融券
688683.SH,688683,17,7,芯片概念;汽车电子;新能源汽车;粤港澳大湾区;固态电池;沪股通;融资融券
000811.SZ,000811,33,32,中芯国际概念;液冷服务器;超导概念;数据中心(AIDC);可控核聚变;3D打印;储能;核电;新能源汽车;军工;海峡两岸;固态电池;机器人概念;海工装备;燃料电池;人工智能;氢能源;空气能热泵;碳中和;水利;创投;雅下水电概念;智能物流;中俄贸易概念;国企改革;体育产业;融资融券;冷链物流;宠物经济;天然气;冰雪产业;深股通
002693.SZ,002693,33,7,辅助生殖;CRO概念;阿尔茨海默概念;肝炎概念;仿制药一致性评价;海南自贸区;摘帽
300068.SZ,300068,33,24,ST板块;两轮车;动力电池回收;钠离子电池;虚拟电厂;绿色电力;金属回收;华为数字能源;阿里巴巴概念;氢能源;抖音概念(字节概念);燃料电池;风电;储能;低空经济;固态电池;锂电池概念;核电;华为概念;小金属概念;新能源汽车;数据中心(AIDC);比亚迪概念;5G
688299.SH,688299,17,12,固态电池;锂电池概念;比亚迪概念;专精特新;华为概念;储能;DeepSeek概念;PCB概念;POE胶膜;MiniLED;沪股通;融资融券
688181.SH,688181,17,14,光刻胶;先进封装;OLED;柔性屏(折叠屏);消费电子概念;AI眼镜;液冷服务器;染料;氟化工概念;专精特新;云计算;京津冀一体化;创新药;融资融券
001339.SZ,001339,33,34,算力租赁;东数西算(算力);数据安全;云办公;人脸识别;网络安全;信创;智慧城市;中国AI 50;鸿蒙概念;英伟达概念;安防;ETC;物联网;在线教育;AI PC;机器视觉;车联网(车路协同);人工智能;DeepSeek概念;专精特新;新型工业化;5G;工业互联网;粤港澳大湾区;消费电子概念;机器人概念;芯片概念;智能医疗;智能座舱;人形机器人;融资融券;2026中报预增;深股通
001256.SZ,001256,33,4,共同富裕示范区;专精特新;长三角一体化;2026中报预增
688663.SH,688663,17,14,华为数字能源;数据中心(AIDC);可控核聚变;光热发电;光伏概念;储能;风电;核电;阿里巴巴概念;国企改革;稀土永磁;沪股通;融资融券;股权转让(并购重组)
688311.SH,688311,17,10,军工信息化;卫星导航;军民融合;商业航天;大飞机;军工;西部大开发;先进封装;沪股通;融资融券
301531.SZ,301531,33,6,注册制次新股;专精特新;新能源汽车;深股通;新股与次新股;融资融券
920469.BJ,920469,151,9,比亚迪概念;粤港澳大湾区;融资融券;碳纤维;机器人概念;消费电子概念;PEEK材料;专精特新;新能源汽车
603335.SH,603335,17,9,动力电池回收;锂电池概念;宁德时代概念;人民币贬值受益;一体化压铸;新能源汽车;存储芯片;芯片概念;融资融券
688720.SH,688720,17,11,国家大基金持股;存储芯片;中芯国际概念;先进封装;光刻胶;OLED;PCB概念;芯片概念;专精特新;沪股通;融资融券
603958.SH,603958,17,10,3D打印;苹果概念;机器人概念;消费电子概念;工业母机;海峡两岸;华为概念;智能穿戴;DeepSeek概念;股权转让(并购重组)
300162.SZ,300162,33,20,MicroLED概念;足球概念;柔性屏(折叠屏);元宇宙;在线教育;MiniLED;智能家居;体育产业;安防;人工智能;商业航天;专精特新;DeepSeek概念;消费电子概念;人民币贬值受益;粤港澳大湾区;海峡两岸;先进封装;玻璃基板;芯片概念
603722.SH,603722,17,4,丙烯酸;专精特新;人民币贬值受益;燃料电池
002577.SZ,002577,33,14,跨境电商;电子竞技;网络游戏;人工智能;星闪概念;粤港澳大湾区;百度概念;机器人概念;智能穿戴;无线耳机;消费电子概念;无线充电;融资融券;深股通
000672.SZ,000672,33,10,储能;创投;一带一路;水泥概念;西部大开发;绿色电力;高股息精选;2026中报预增;深股通;融资融券
688337.SH,688337,17,7,芯片概念;量子科技;DeepSeek概念;跨境电商;2026中报预增;沪股通;融资融券
920821.BJ,920821,151,11,消费电子概念;新能源汽车;专精特新;传感器;虚拟现实;共封装光学(CPO);汽车电子;融资融券;人民币贬值受益;AI眼镜;PCB概念
688622.SH,688622,22,8,ST板块;量子科技;碳中和;食品安全;PM2.5;医疗器械概念;粤港澳大湾区;专精特新
300801.SZ,300801,33,20,氟化工概念;光刻胶;丙烯酸;固态电池;磷化工;钠离子电池;PEEK材料;消毒剂;锂电池概念;化肥;净水概念;芯片概念;PCB概念;脑机接口;储能;人民币贬值受益;合成生物;工业互联网;2026中报预增;深股通
301348.SZ,301348,33,14,存储芯片;无人机;芯片概念;第三代半导体;华为概念;东数西算(算力);消费电子概念;先进封装;锂电池概念;数据中心(AIDC);粤港澳大湾区;新能源汽车;深股通;融资融券
920186.BJ,920186,151,13,存储芯片;量子科技;5G;中字头股票;国家大基金持股;中芯国际概念;第三代半导体;芯片概念;专精特新;新股与次新股;融资融券;国企改革;2026一季报预增
300843.SZ,300843,33,20,铜缆高速连接;富士康概念;液冷服务器;消费电子概念;新型烟草(电子烟);高压快充;小米概念;数据中心(AIDC);比亚迪概念;智能座舱;新能源汽车;无人机;充电桩;储能;机器人概念;低空经济;人形机器人;飞行汽车(eVTOL);融资融券;深股通
301265.SZ,301265,33,15,稀土永磁;2026一季报预增;存储芯片;芯片概念;金属回收;金属钴;汽车拆解概念;小金属概念;金属铜;百度概念;金属镍;黄金概念;固废处理;深股通;融资融券
688182.SH,688182,17,14,WiFi 6;国家大基金持股;6G概念;芯片概念;5G;卫星导航;专精特新;商业航天;华为概念;智能电网;新能源汽车;先进封装;沪股通;融资融券
300476.SZ,300476,33,28,共封装光学(CPO);PCB概念;富士康概念;AI PC;5G;AI手机;汽车电子;英伟达概念;芯片概念;数据中心(AIDC);小米概念;东数西算(算力);光伏概念;特斯拉概念;新能源汽车;人形机器人;虚拟现实;储能;智能电网;海峡两岸;机器人概念;粤港澳大湾区;物联网;人民币贬值受益;深股通;同花顺出海50;乡村振兴;融资融券
002443.SZ,002443,33,9,地下管网;氢能源;新型城镇化;天然气;水利;核电;石墨烯;国企改革;液冷服务器
