所属概念,所属概念数量,market_code,股票代码,code
稀土永磁;小金属概念;2025三季报预增;苹果概念;西部大开发;参股保险;国企改革;2025年报预增;沪股通;融资融券,10,17,600392.SH,600392
人形机器人;华为汽车;第三代半导体;可控核聚变;汽车芯片;比亚迪概念;新能源汽车;芯片概念;机器人概念;充电桩;光伏概念;专精特新;数据中心;华为概念;回购增持再贷款概念;沪股通;融资融券,17,17,688711.SH,688711
光纤概念;数字水印;数据中心;网络安全;长三角一体化;数据安全;独角兽概念;5G;储能;专精特新;固态电池;深股通;融资融券,13,33,002491.SZ,002491
太赫兹;国产航母;军民融合;光伏概念;卫星导航;6G概念;军工信息化;军工;碳纤维;无人机;低空经济;数据中心;氢能源;燃料电池;储能;华为概念;机器人概念;虚拟现实;智能电网;电力物联网;一带一路;创投;腾讯概念;AI智能体;区块链;智能医疗;IP经济(谷子经济);沪股通;融资融券,29,17,600590.SH,600590
航空发动机;军民融合;军工;3D打印;高铁;融资融券,6,17,688231.SH,688231
芯片概念;5G;东数西算(算力);液冷服务器;第三代半导体;数据中心;人形机器人;专精特新;机器人概念;比亚迪概念;新能源汽车;高压快充;充电桩;光伏概念;储能;沪股通;融资融券,17,17,688261.SH,688261
存储芯片;汽车芯片;MCU芯片;芯片概念;5G;中芯国际概念;小米概念;专精特新;卫星导航;上海自贸区;沪股通;融资融券,12,17,688691.SH,688691
核电;智能电网;光伏概念;风电;充电桩;储能;换电概念;新能源汽车;数据中心;华为概念;物联网;智能家居;融资融券;深股通,14,33,002706.SZ,002706
柔性直流输电;特高压;智能电网;风电;高压快充;充电桩;光伏概念;核电;垃圾分类;新能源汽车;一带一路;机器人概念;智能物流;国企改革;数据中心;智慧灯杆,16,33,002358.SZ,002358
汽车芯片;中芯国际概念;第三代半导体;英伟达概念;芯片概念;AI眼镜;小米概念;5G;人形机器人;小米汽车;比亚迪概念;无人机;特斯拉概念;回购增持再贷款概念;新能源汽车;宁德时代概念;华为汽车;低空经济;固态电池;华为概念;深股通;光伏概念;充电桩;高压快充;储能;融资融券,26,33,300373.SZ,300373
PCB概念;PEEK材料;回购增持再贷款概念;一带一路;光伏概念;长三角一体化;风电;央企国企改革;国企改革;同花顺中特估100;沪股通;融资融券;DeepSeek概念;中字头股票,14,17,600176.SH,600176
汽车芯片;AI眼镜;汽车电子;智能穿戴;消费电子概念;芯片概念;小米概念;传感器;毫米波雷达;机器视觉;星闪概念;无人驾驶;专精特新;机器人概念;新能源汽车;安防;虚拟现实;无人机;车联网(车路协同);智能家居;卫星导航;低空经济;人脸识别;东数西算(算力);移动支付;网络安全;人工智能;数据安全;海峡两岸;腾讯概念;多模态AI;福建自贸区;融资融券;深股通,34,33,301536.SZ,301536
金属钴;金属铅;金属锌;金属铜;金属镍;小金属概念;黄金概念;锂电池概念;福建自贸区;固废处理;绿色电力;海峡两岸;人民币贬值受益;沪股通;融资融券;摘帽,16,17,600711.SH,600711
国家大基金持股;存储芯片;先进封装;有机硅概念;PCB概念;固态电池;宁德时代概念;液冷服务器;石墨烯;苹果概念;芯片概念;无线耳机;消费电子概念;柔性屏(折叠屏);专精特新;光伏概念;小米概念;储能;新能源汽车;回购增持再贷款概念;智能穿戴;数据中心;人形机器人;高端装备;TOPCON电池;HJT电池;高铁;机器人概念;MR(混合现实);华为概念;沪股通;融资融券,32,17,688035.SH,688035
液冷服务器;光刻机;宁德时代概念;2025年报预增;储能;芯片概念;数据中心;新能源汽车;氢能源;专精特新;高端装备;换电概念;深股通;融资融券,14,33,300990.SZ,300990
共封装光学(CPO);同花顺果指数;PCB概念;苹果概念;5G;芯片概念;MiniLED;消费电子概念;数据中心;人形机器人;小米概念;高压快充;特斯拉概念;新能源汽车;华为概念;机器人概念;人民币贬值受益;深股通;长三角一体化;融资融券,20,33,002384.SZ,002384
AI眼镜;超级电容;汽车电子;传感器;无人机;智能穿戴;低空经济;5G;高压快充;商业航天;卫星导航;共封装光学(CPO);比亚迪概念;机器人概念;粤港澳大湾区;华为概念;东数西算(算力);创投;液冷服务器;光伏概念;国企改革;储能;锂电池概念;小金属概念;深股通;融资融券,26,33,000636.SZ,000636
富士康概念;苹果概念;PET铜箔;消费电子概念;汽车电子;智能穿戴;智能座舱;新能源汽车;专精特新;海峡两岸;股权转让(并购重组);深股通;融资融券,13,33,301389.SZ,301389
液冷服务器;数据中心;宁德时代概念;东数西算(算力);汽车电子;比亚迪概念;可控核聚变;新能源汽车;储能;专精特新;腾讯概念;阿里巴巴概念;充电桩;锂电池概念;抖音概念(字节概念);特高压;军工;光伏概念;柔性直流输电;核电;粤港澳大湾区;风电;中俄贸易概念;一带一路;天然气;深股通;融资融券,27,33,300499.SZ,300499
富士康概念;液冷服务器;第三代半导体;5G;宁德时代概念;汽车热管理;比亚迪概念;数据中心;新能源汽车;小米汽车;2025年报预增;储能;家用电器;海峡两岸;华为概念;粤港澳大湾区;创投;深股通,18,33,300731.SZ,300731
超级电容;第三代半导体;英伟达概念;芯片概念;中国AI 50;高压快充;光伏概念;数据中心;小米概念;新能源汽车;储能;智能电网;高端装备;充电桩;风电;新型工业化;机器人概念;高铁;一带一路;家用电器;智能家居;车联网(车路协同);医疗器械概念;融资融券;深股通,25,33,002851.SZ,002851
钙钛矿电池;HJT电池;PET铜箔;钒电池;小金属概念;福建自贸区;超导概念;OLED;光伏概念;海峡两岸;第三代半导体;存储芯片;芯片概念;专精特新;消费电子概念;深股通,16,33,300706.SZ,300706
BC电池;HJT电池;TOPCON电池;钙钛矿电池;第三代半导体;存储芯片;光伏概念;芯片概念;专精特新;汽车电子;新能源汽车;商业航天;深股通;融资融券,14,33,300842.SZ,300842
存储芯片;MCU芯片;芯片概念;汽车电子;小米概念;华为概念;融资融券;沪股通,8,17,688766.SH,688766
空间计算;换电概念;新能源汽车;智慧灯杆;液冷服务器;东数西算(算力);智慧城市;虚拟现实;DeepSeek概念;人工智能;IP经济(谷子经济);元宇宙;沪股通;股权转让(并购重组),14,17,605289.SH,605289
汽车芯片;先进封装;第三代半导体;芯片概念;汽车电子;无人机;专精特新;比亚迪概念;低空经济;东数西算(算力);新能源汽车;无人驾驶;数据中心;机器人概念;光伏概念;宁德时代概念;充电桩;融资融券;沪股通,19,17,605111.SH,605111
富士康概念;液冷服务器;苹果概念;人形机器人;PCB概念;比亚迪概念;华为手机;华为汽车;共封装光学(CPO);华为海思概念股;柔性屏(折叠屏);新能源汽车;芯片概念;新型工业化;消费电子概念;高端装备;华为数字能源;无人机;机器人概念;军工;数据中心;无人驾驶;华为概念;粤港澳大湾区;虚拟现实;人工智能;深股通;融资融券,28,33,301128.SZ,301128
海工装备;核电;垃圾分类;回购增持再贷款概念;人民币贬值受益;融资融券,6,33,301468.SZ,301468
先进封装;富士康概念;PCB概念;光刻机;存储芯片;苹果概念;第三代半导体;MiniLED;MicroLED概念;光纤概念;OLED;芯片概念;消费电子概念;AI眼镜;MR(混合现实);小米概念;工业母机;特斯拉概念;比亚迪概念;3D打印;宁德时代概念;新能源汽车;TOPCON电池;钙钛矿电池;机器视觉;高端装备;HJT电池;新型工业化;光伏概念;固态电池;储能;机器人概念;华为概念;商业航天;锂电池概念;减速器;粤港澳大湾区;物联网;深股通;融资融券,40,33,002008.SZ,002008
钛白粉概念;钒电池;小金属概念;固态电池;锂电池概念;军工;储能;维生素;沪股通;融资融券,10,17,603067.SH,603067
啤酒概念;海峡两岸;回购增持再贷款概念;股权转让(并购重组),4,33,002969.SZ,002969
网络游戏;文化传媒概念;IP经济(谷子经济);华为概念;物联网;创投;旅游概念;智能家居;露营经济;国企改革;深股通;融资融券,12,33,000917.SZ,000917
小红书概念;快手概念;智谱AI;短剧游戏;Web3.0;AIGC概念;ChatGPT概念;虚拟数字人;抖音概念(字节概念);AI智能体;NFT概念;文化传媒概念;在线教育;百度概念;阿里巴巴概念;元宇宙;腾讯概念;网红经济;职业教育;人工智能;DeepSeek概念;虚拟现实;华为概念;AI应用;跨境电商;创投;深股通;融资融券,28,33,300058.SZ,300058
存储芯片;汽车芯片;MCU芯片;芯片概念;无线耳机;汽车电子;传感器;小米概念;锂电池概念;人形机器人;光伏概念;人民币贬值受益;物联网;回购增持再贷款概念;融资融券;沪股通,16,17,603986.SH,603986
污水处理;共同富裕示范区;回购增持再贷款概念;专精特新;融资融券,5,33,301081.SZ,301081
高端装备;绿色电力;回购增持再贷款概念;新能源汽车;减速器;工业互联网;机器人概念;比亚迪概念;深股通;融资融券,10,33,002283.SZ,002283
金属铜;小金属概念;石墨烯;芯片概念;西部大开发;化债概念(AMC概念),6,33,000510.SZ,000510
芯片概念;专精特新;商业航天;氢能源;华为概念;粤港澳大湾区;数字孪生;国企改革;沪股通;融资融券,10,17,688548.SH,688548
共封装光学(CPO);富士康概念;同花顺果指数;液冷服务器;苹果概念;AI PC;消费电子概念;汽车热管理;汽车电子;2025年报预增;比亚迪概念;5G;无线充电;新能源汽车;小米概念;2025三季报预增;数据中心;MR(混合现实);石墨烯;智能座舱;储能;光伏概念;充电桩;无人机;华为概念;虚拟现实;一带一路;京津冀一体化;深股通,29,33,300684.SZ,300684
共同富裕示范区;参股银行;新型工业化;高端装备;机器人概念;固态电池;锂电池概念,7,33,003036.SZ,003036
存储芯片;英伟达概念;芯片概念;数据中心;比亚迪概念;东数西算(算力);华为概念;专精特新;新能源汽车;充电桩;储能;光伏概念;融资融券;深股通,14,33,300811.SZ,300811
共封装光学(CPO);F5G概念;华为手机;6G概念;消费电子概念;汽车电子;2025年报预增;专精特新;小米概念;华为概念;无人驾驶;虚拟现实;深股通;融资融券,14,33,301183.SZ,301183
AI智能体;数据要素;云计算;鸿蒙概念;量子科技;人工智能;DeepSeek概念;智慧城市;星闪概念;华为概念;物联网;传感器;芯片概念;AI应用;储能;氢能源;绿色电力;深股通;融资融券,19,33,300349.SZ,300349
英伟达概念;AI PC;AI手机;共封装光学(CPO);东数西算(算力);算力租赁;液冷服务器;华为手机;无线耳机;AI眼镜;数据中心;PCB概念;虚拟现实;智能穿戴;华为概念;云计算;新型烟草(电子烟);消费电子概念;2025年报预增;MiniLED;抖音概念(字节概念);智谱AI;阿里巴巴概念;小米概念;元宇宙;汽车电子;卫星导航;无人机;柔性屏(折叠屏);商业航天;传感器;DeepSeek概念;军工;机器人概念;宁德时代概念;小米汽车;海峡两岸;新能源汽车;智能医疗;福建自贸区;储能;深股通;融资融券,43,33,300657.SZ,300657
PCB概念;富士康概念;AI PC;汽车电子;英伟达概念;MiniLED;5G;小米概念;新能源汽车;数据中心;6G概念;人民币贬值受益;华为数字能源;华为概念;深股通;抖音概念(字节概念);融资融券,17,33,002913.SZ,002913
存储芯片;芯片概念;专精特新;股权转让(并购重组);沪股通;融资融券,6,17,688206.SH,688206
抽水蓄能;超超临界发电;风电;绿色电力;氢能源;储能;充电桩;一带一路;PPP概念;乡村振兴;华为概念;国企改革;央企国企改革;机器人概念;深股通;融资融券,16,33,000875.SZ,000875
柔性直流输电;特高压;抽水蓄能;智能电网;风电;核电;绿色电力;沪股通;融资融券,9,17,603530.SH,603530
光伏概念;抖音概念(字节概念);专精特新;高铁;储能;一带一路;数据中心;融资融券;智能电网,9,151,920046.BJ,920046
BC电池;TOPCON电池;HJT电池;钙钛矿电池;第三代半导体;MicroLED概念;光伏概念;先进封装;芯片概念;OLED;MiniLED;消费电子概念;PCB概念;融资融券;深股通,15,33,300776.SZ,300776
PET铜箔;PCB概念;液冷服务器;工业母机;专精特新;注册制次新股;新股与次新股;融资融券,8,17,603124.SH,603124
高铁;高端装备;风电;专精特新;数据中心;融资融券;海工装备;核电,8,151,920689.BJ,920689
国家大基金持股;存储芯片;先进封装;汽车芯片;第三代半导体;MCU芯片;芯片概念;消费电子概念;汽车电子;小米概念;传感器;比亚迪概念;宁德时代概念;新能源汽车;机器人概念;储能;充电桩;数据中心;工业互联网;智能电网;央企国企改革;国企改革;沪股通;融资融券,24,17,688396.SH,688396
液冷服务器;富士康概念;AI PC;AI手机;消费电子概念;AI眼镜;无线充电;比亚迪概念;小米概念;汽车热管理;小米汽车;新能源汽车;石墨烯;储能;专精特新;华为概念;机器人概念;智能家居;一带一路;深股通;融资融券,21,33,301489.SZ,301489
共封装光学(CPO);PCB概念;PET铜箔;存储芯片;柔性屏(折叠屏);消费电子概念;宁德时代概念;固态电池;5G;锂电池概念;华为数字能源;比亚迪概念;新能源汽车;储能;专精特新;华为概念;无人机;军工;深股通;融资融券,20,33,301511.SZ,301511
宁德时代概念;一带一路;人民币贬值受益;专精特新;高端装备,5,33,300818.SZ,300818
共封装光学(CPO);F5G概念;5G;芯片概念;数据中心;东数西算(算力);专精特新;沪股通;融资融券,9,17,688205.SH,688205
国产航母;航空发动机;大飞机;军工;高端装备;无人机;低空经济;央企国企改革;国企改革;西部大开发;同花顺漂亮100;沪股通;融资融券,13,17,600893.SH,600893
汽车热管理;新能源汽车;专精特新,3,17,603192.SH,603192
成飞概念;航空发动机;大飞机;军民融合;军工;无人机;低空经济;3D打印;创投;西部大开发;融资融券;深股通,12,33,300696.SZ,300696
抽水蓄能;核电;风电;海工装备;储能;PEEK材料;芯片概念;专精特新;生物质能发电;海峡两岸;融资融券,11,33,301548.SZ,301548
科创次新股;共封装光学(CPO);汽车芯片;MCU芯片;芯片概念;5G;数据中心;注册制次新股;海峡两岸;新股与次新股;融资融券,11,17,688807.SH,688807
特高压;超级电容;智能电网;抽水蓄能;电力物联网;充电桩;储能;芯片概念;深股通;融资融券,10,33,002028.SZ,002028
EDR概念;垃圾分类;星闪概念;多模态AI;人工智能;无人驾驶;鸿蒙概念;智能座舱;比亚迪概念;毫米波雷达;汽车电子;车联网(车路协同);卫星导航;新能源汽车;专精特新;机器视觉;物联网;人脸识别;云计算;深股通,20,33,002970.SZ,002970
