code,所属概念,market_code,股票代码,所属概念数量
001220,注册制次新股;智能物流;京津冀一体化;新股与次新股;融资融券,33,001220.SZ,5
301370,医疗器械概念;智能物流;国企改革;DRG/DIP;数据要素;财税数字化;深股通;融资融券,33,301370.SZ,8
002036,OLED;MR(混合现实);智能座舱;AI眼镜;毫米波雷达;智能穿戴;无人驾驶;机器视觉;消费电子概念;汽车电子;芯片概念;虚拟现实;无线充电;安防;传感器;低空经济;无人机;苹果概念;无线耳机;华为汽车;特斯拉概念;比亚迪概念;军民融合;华为概念;英伟达概念;机器人概念;元宇宙;新能源汽车;人形机器人;智能家居;百度概念;创投;一带一路;深股通;股权转让(并购重组);融资融券,33,002036.SZ,36
000488,ST板块;区块链;参股银行;期货概念;碳交易;碳中和;污水处理;国企改革,33,000488.SZ,8
600689,人民币贬值受益;创投;物业管理;安防;国企改革;独角兽概念;股权转让(并购重组),17,600689.SH,7
003013,乡村振兴;地下管网;装配式建筑;PPP概念;新型城镇化;雄安新区;国企改革;水利;一带一路;粤港澳大湾区;数字经济;智慧城市;数字孪生;人工智能;物联网;低空经济;无人机;时空大数据;腾讯概念;数据中心;深股通,33,003013.SZ,21
603390,汽车电子;无人驾驶;智能座舱;比亚迪概念;新能源汽车;汽车热管理;粤港澳大湾区;5G;车联网(车路协同);网约车;华为概念;创投;2025年报预增;智慧城市;充电桩;人工智能;区块链;云计算;ERP概念;氢能源,17,603390.SH,20
600138,冰雪产业;旅游概念;IP经济(谷子经济);露营经济;体育产业;网络游戏;乡村振兴;养老概念;国企改革;DeepSeek概念;阿里巴巴概念;云计算;一带一路;AI应用;央企国企改革;沪股通;融资融券;中字头股票,17,600138.SH,18
300462,液冷服务器;汽车热管理;人脸识别;ETC;储能;移动支付;车联网(车路协同);充电桩;独角兽概念;智慧城市;ST板块,33,300462.SZ,11
002893,碳交易;碳中和;建筑节能;京津冀一体化;国企改革,33,002893.SZ,5
688269,金属回收;专精特新;西部大开发;氢能源;国企改革;燃料电池;动力电池回收;融资融券,17,688269.SH,8
603100,商业航天;高端装备;新型工业化;工业互联网;可控核聚变;核电;物联网;光热发电;央企国企改革;西部大开发;国企改革;碳中和;沪股通;融资融券,17,603100.SH,14
301135,家用电器;汽车电子;传感器;消费电子概念;智能家居;空气能热泵;机器人概念;物联网;毫米波雷达;PCB概念;工业互联网;人脸识别;芯片概念;海峡两岸;语音技术;医疗器械概念;充电桩;人工智能;三胎概念;储能;宠物经济;养老概念;腾讯概念;智能医疗;DeepSeek概念;锂电池概念;AI智能体;回购增持再贷款概念;融资融券,33,301135.SZ,29
000410,高端装备;工业母机;工业互联网;新型工业化;央企国企改革;商业航天;国企改革;职业教育;股权转让(并购重组);融资融券;深股通,33,000410.SZ,11
920720,专精特新;融资融券;特斯拉概念;比亚迪概念;新能源汽车;小米概念;富士康概念;家用电器;宁德时代概念;华为汽车;减速器;5G,151,920720.BJ,12
601388,金属回收;汽车拆解概念;固废处理;2025年报预增;人民币贬值受益;海峡两岸;融资融券;沪股通,17,601388.SH,8
301190,染料;参股银行;幽门螺杆菌概念;深股通;融资融券,33,301190.SZ,5
603456,创新药;CRO概念;仿制药一致性评价;合成生物;智能医疗;人民币贬值受益;人工智能;DeepSeek概念;沪股通;融资融券,17,603456.SH,10
301091,智慧政务;数据要素;车联网(车路协同);智慧城市;时空大数据;信创;百度概念;DeepSeek概念;腾讯概念;数据确权;数字孪生;多模态AI;国资云;低空经济;华为概念;智慧灯杆;房屋检测;无人驾驶;无人机;智能物流;同花顺新质50;水利;粤港澳大湾区;高铁;新型城镇化;雄安新区;建筑节能;地下管网;深圳国企改革;PPP概念;充电桩;国企改革;虚拟电厂;深股通;融资融券,33,301091.SZ,35
688530,PET铜箔;MicroLED概念;芯片概念;MiniLED;钙钛矿电池;HJT电池;光伏概念;专精特新;融资融券,17,688530.SH,9
601566,福建自贸区;海峡两岸;网红经济;IP经济(谷子经济);2025年报预增;融资融券;沪股通,17,601566.SH,7
301567,专精特新;小米概念;汽车电子;机器人概念;消费电子概念;智能穿戴;安防;虚拟现实;无人机;AI眼镜;融资融券,33,301567.SZ,11
002976,长安汽车概念;特斯拉概念;比亚迪概念;新能源汽车;飞行汽车(eVTOL);无人驾驶;智能座舱;汽车电子;车联网(车路协同);富士康概念;5G;储能;锂电池概念;一带一路,33,002976.SZ,14
600560,新型工业化;工业互联网;国企改革;央企国企改革,17,600560.SH,4
600596,草甘膦;有机硅概念;硅能源;锂电池概念;大豆;光伏概念;玉米;农业种植;乡村振兴;转基因;人形机器人;共同富裕示范区;液冷服务器;华为概念;沪股通;融资融券,17,600596.SH,16
603037,特斯拉概念;小米汽车;华为汽车;比亚迪概念;新能源汽车;长安汽车概念;专精特新;小米概念;同花顺新质50;无人驾驶;储能;氢能源;股权转让(并购重组),17,603037.SH,13
002345,黄金概念;小金属概念;IP经济(谷子经济);NFT概念;2025年报预增;高股息精选;培育钻石;深股通,33,002345.SZ,8
301533,乡村振兴;农机;人民币贬值受益;冰雪产业;跨境电商;水利;专精特新;一带一路;西部大开发;无人驾驶;融资融券,33,301533.SZ,11
002588,化肥;磷化工;生态农业;玉米;农村电商;锂电池概念;乡村振兴;数字乡村;深股通;融资融券,33,002588.SZ,10
600084,白酒概念;农业种植;化债概念(AMC概念);乡村振兴;新疆振兴;西部大开发;国企改革;中字头股票;沪股通,17,600084.SH,9
002389,军民融合;军工;无人机;低空经济;央企国企改革;碳纤维;柔性屏(折叠屏);MiniLED;人工智能;光伏概念;智能物流;国企改革;人民币贬值受益;深股通;融资融券,33,002389.SZ,15
001311,新能源汽车;一体化压铸;比亚迪概念;特斯拉概念;机器人概念;深股通,33,001311.SZ,6
603738,光刻机;6G概念;共封装光学(CPO);华为海思概念股;卫星导航;军工;5G;WiFi 6;芯片概念;无人机;数据中心;汽车芯片;消费电子概念;AI眼镜;智能穿戴;汽车电子;专精特新;华为概念;MCU芯片;宁德时代概念;比亚迪概念;智能座舱;无人驾驶;机器人概念;人形机器人;创投;融资融券;沪股通,17,603738.SH,28
000725,MicroLED概念;电子纸;MiniLED;回购增持再贷款概念;柔性屏(折叠屏);智能医疗;工业互联网;光伏概念;人工智能;长安汽车概念;机器人概念;OLED;光伏建筑一体化;智能穿戴;AI眼镜;钙钛矿电池;华为概念;虚拟现实;国企改革;民营医院;物联网;医疗器械概念;智能座舱;传感器;小米概念;储能;充电桩;苹果概念;芯片概念;同花顺果指数;同花顺漂亮100;光纤概念;深股通;融资融券,33,000725.SZ,34
600386,物业管理;京津冀一体化;国企改革;文化传媒概念;独角兽概念;汽车拆解概念;充电桩;新能源汽车;动力电池回收;融资融券,17,600386.SH,10
300907,家用电器;新型工业化;新能源汽车;机器人概念;人民币贬值受益;融资融券,33,300907.SZ,6
300369,数字水印;MLOps概念;华为欧拉;数据安全;华为鲲鹏;云计算;数据确权;网络安全;国产操作系统;智慧政务;信创;AI语料;腾讯概念;阿里巴巴概念;东数西算(算力);区块链;AI智能体;数据要素;车联网(车路协同);DeepSeek概念;人工智能;华为概念;数据中心;AI应用;工业互联网;独角兽概念;京津冀一体化;深股通;融资融券,33,300369.SZ,29
002651,军民融合;成飞概念;大飞机;军工;无人机;商业航天;低空经济;高端装备;机器人概念;西部大开发;深股通,33,002651.SZ,11
603278,商业航天;人形机器人;高端装备;海峡两岸;一带一路;风电;绿色电力;生物质能发电,17,603278.SH,8
688120,存储芯片;芯片概念;专精特新;国企改革;沪股通;融资融券,17,688120.SH,6
600391,国产航母;航空发动机;大飞机;军工;高端装备;央企国企改革;国企改革;西部大开发;沪股通;融资融券,17,600391.SH,10
002960,人形机器人;MCU芯片;智能家居;传感器;机器人概念;储能;芯片概念;机器视觉;无人机;安防;跨境电商;物联网;氢能源;新型城镇化;人工智能;数据中心;核电;智慧城市;阿里巴巴概念;快手概念;融资融券;深股通,33,002960.SZ,22
002803,华为盘古;抖音概念(字节概念);ChatGPT概念;AIGC概念;云计算;信创;数据要素;人工智能;华为概念;跨境电商;智能物流;福建自贸区;专精特新;海峡两岸;2025年报预增;人民币贬值受益;新型烟草(电子烟);回购增持再贷款概念;宠物经济;一带一路;白酒概念;融资融券;深股通,33,002803.SZ,23
000812,物业管理;民营医院;西部大开发;参股券商;烟草;创投;职业教育;信托概念;在线教育;融资融券,33,000812.SZ,10
600281,金属回收;可降解塑料;国企改革;充电桩,17,600281.SH,4
301193,3D打印;人民币贬值受益;可降解塑料;一带一路;跨境电商;融资融券,33,301193.SZ,6
600668,医药电商;仿制药一致性评价;眼科医疗;创新药;国企改革;猴痘概念;水泥概念;核电;2025年报预增;融资融券,17,600668.SH,10
001234,体育产业;三胎概念;长三角一体化;国企改革;股权转让(并购重组),33,001234.SZ,5
300636,仿制药一致性评价;人民币贬值受益,33,300636.SZ,2
002593,海峡两岸;新型城镇化;福建自贸区;中俄贸易概念;装配式建筑;机器人概念;比亚迪概念;一带一路;2025年报预增,33,002593.SZ,9
002860,TOPCON电池;HJT电池;光伏建筑一体化;光伏概念;储能;垃圾分类;新能源汽车;共同富裕示范区;军民融合;无人机;比亚迪概念;家用电器;传感器;ETC;5G;融资融券,33,002860.SZ,16
002057,稀土永磁;小金属概念;雅下水电概念;石墨烯;锂电池概念;核电;一带一路;燃料电池;氢能源;央企国企改革;固态电池;海工装备;中俄贸易概念;新能源汽车;国企改革;比亚迪概念;军工;专精特新;机器人概念;无人机;消费电子概念;人形机器人;房屋检测;新疆振兴;化债概念(AMC概念);中字头股票;融资融券;深股通,33,002057.SZ,28
600763,牙科医疗;民营医院;医美概念;辅助生殖;智能医疗;AI应用;DeepSeek概念;沪股通;融资融券,17,600763.SH,9
002757,云计算;算力租赁;AIGC概念;AI智能体;网络安全;抖音概念(字节概念);阿里巴巴概念;腾讯概念;东数西算(算力);数字经济;人工智能;数字孪生;华为概念;数据中心;工业互联网;新型工业化;AI应用;机器人概念;智能家居;粤港澳大湾区;专精特新;海峡两岸;工业母机;中俄贸易概念;深股通,33,002757.SZ,25
300463,猴痘概念;流感;肝炎概念;幽门螺杆菌概念;基因测序;智能医疗;西部大开发;机器人概念;深股通;人形机器人;融资融券,33,300463.SZ,11
603081,体育产业;人形机器人;机器人概念;旅游概念;虚拟现实;一带一路;雄安新区;IP经济(谷子经济);人工智能;数字经济;元宇宙;DeepSeek概念;阿里巴巴概念;文化传媒概念;沪股通,17,603081.SH,15
600223,合成生物;仿制药一致性评价;宠物经济;三胎概念;流感;眼科医疗;物业管理;创新药;医美概念;旅游概念;重组蛋白;网红经济;医疗器械概念;国企改革;独角兽概念;海峡两岸;DeepSeek概念;人工智能;虚拟数字人;元宇宙;腾讯概念;融资融券;沪股通,17,600223.SH,23
300573,2025年报预增;创新药;眼科医疗;民营医院;医药电商;智能医疗;融资融券;深股通,33,300573.SZ,8
605358,中芯国际概念;存储芯片;汽车芯片;第三代半导体;芯片概念;汽车电子;卫星导航;商业航天;无人驾驶;5G;比亚迪概念;人形机器人;专精特新;硅能源;光伏概念;共封装光学(CPO);机器人概念;充电桩;融资融券;沪股通,17,605358.SH,20
605567,人造肉;预制菜;冷链物流;养鸡;中韩自贸区;2025年报预增,17,605567.SH,6
688191,特高压;智能电网;风电;无人机;专精特新;华为昇腾;数字孪生;华为概念;机器视觉;水利;DeepSeek概念;人工智能;AI智能体;鸿蒙概念;多模态AI;沪股通;融资融券,17,688191.SH,17
605288,新能源汽车;智能家居;光伏概念;人民币贬值受益;创投;一带一路;智能医疗;医疗器械概念;沪股通,17,605288.SH,9
300852,PCB概念;共封装光学(CPO);5G;汽车电子;毫米波雷达;数据中心;无人机;比亚迪概念;人形机器人;机器人概念;粤港澳大湾区;人民币贬值受益;一带一路;深股通,33,300852.SZ,14
002225,小金属概念;中俄贸易概念;燃料电池;氢能源;碳中和;俄乌冲突概念;证金持股;深股通,33,002225.SZ,8
000681,Sora概念(文生视频);AI语料;快手概念;知识产权保护;智谱AI;AI应用;AIGC概念;多模态AI;文化传媒概念;数据确权;NFT概念;抖音概念(字节概念);AI智能体;腾讯概念;百度概念;阿里巴巴概念;数字水印;数据要素;鸿蒙概念;区块链;虚拟现实;DeepSeek概念;人工智能;华为概念;小米概念;深股通;融资融券,33,000681.SZ,27
301575,注册制次新股;家用电器;智能物流;智能家居;人民币贬值受益;跨境电商;一带一路;石墨烯;深股通;新股与次新股;融资融券,33,301575.SZ,11
300092,核污染防治;商业航天;军工;核电;高端装备;光伏概念;氢能源;水利;中俄贸易概念;可降解塑料;一带一路;硅能源;超超临界发电;西部大开发;天然气,33,300092.SZ,15
002592,长安汽车概念;ST板块;华为汽车;汽车热管理;新能源汽车;2025年报预增;文化传媒概念;燃料电池;细胞免疫治疗;网络游戏;专精特新;华为概念;西部大开发;军工,33,002592.SZ,14
002892,华为汽车;新型工业化;智能家居;机器人概念;小米概念;新能源汽车;粤港澳大湾区;工业母机;专精特新;无人机;人民币贬值受益;华为概念;3D打印;深股通;融资融券,33,002892.SZ,15
600171,MCU芯片;汽车芯片;存储芯片;无线耳机;芯片概念;汽车电子;第三代半导体;无线充电;智能家居;物联网;共封装光学(CPO);低空经济;充电桩;锂电池概念;长三角一体化;智能电网;国企改革;央企国企改革;沪股通;融资融券,17,600171.SH,20
600787,统一大市场;证金持股;冷链物流;国企改革;中俄贸易概念;一带一路;央企国企改革;智能物流;京津冀一体化;车联网(车路协同);物联网;沪股通;融资融券;中字头股票,17,600787.SH,14
