所属概念数量,股票代码,market_code,code,所属概念
13,688222.SH,17,688222,CRO概念;减肥药;重组蛋白;创新药;智能医疗;人民币贬值受益;AI应用;腾讯概念;人工智能;AI智能体;西部大开发;沪股通;融资融券
9,301201.SZ,33,301201,细胞免疫治疗;CRO概念;创新药;肝炎概念;合成生物;专精特新;减肥药;深股通;融资融券
3,688177.SH,17,688177,创新药;沪股通;融资融券
16,000973.SZ,33,000973,固态电池;锂电池概念;2026一季报预增;宁德时代概念;特高压;比亚迪概念;国企改革;粤港澳大湾区;证金持股;航运概念;OLED;融资融券;AI眼镜;2026中报预增;深股通;股权转让(并购重组)
6,600783.SH,17,600783,创投;国企改革;代糖概念;融资融券;参股券商;沪股通
11,688205.SH,17,688205,共封装光学(CPO);光纤概念;F5G概念;芯片概念;5G;数据中心(AIDC);东数西算(算力);专精特新;2026中报预增;沪股通;融资融券
16,688557.SH,17,688557,新型工业化;机器人概念;机器视觉;人形机器人;智能物流;物联网;人工智能;无人驾驶;军工;比亚迪概念;华为概念;跨境电商;宁德时代概念;统一大市场;数字孪生;融资融券
10,688498.SH,17,688498,共封装光学(CPO);光纤概念;汽车芯片;芯片概念;5G;数据中心(AIDC);西部大开发;2026中报预增;沪股通;融资融券
6,300464.SZ,33,300464,无线耳机;消费电子概念;家用电器;人民币贬值受益;露营经济;跨境电商
11,300149.SZ,33,300149,细胞免疫治疗;重组蛋白;创新药;CRO概念;智能医疗;AI应用;DeepSeek概念;人民币贬值受益;深股通;股权转让(并购重组);融资融券
10,301607.SZ,33,301607,第三代半导体;高压快充;小米概念;比亚迪概念;专精特新;小米汽车;新能源汽车;充电桩;深股通;融资融券
7,688759.SH,17,688759,细胞免疫治疗;减肥药;创新药;注册制次新股;科创次新股;新股与次新股;融资融券
9,301257.SZ,33,301257,CRO概念;细胞免疫治疗;减肥药;创新药;肝炎概念;智能医疗;DeepSeek概念;AI智能体;融资融券
26,002851.SZ,33,002851,中国AI 50;第三代半导体;英伟达概念;超级电容;芯片概念;小米概念;数据中心(AIDC);高压快充;新型工业化;充电桩;车联网(车路协同);光伏概念;智能电网;新能源汽车;机器人概念;长安汽车概念;高端装备;储能;智能家居;高铁;风电;家用电器;一带一路;医疗器械概念;融资融券;深股通
8,300858.SZ,33,300858,幽门螺杆菌概念;乳业;创新药;宠物经济;医美概念;三胎概念;京津冀一体化;土壤修复
17,301439.SZ,33,301439,中俄贸易概念;一带一路;充电桩;海峡两岸;储能;智能家居;家用电器;高压快充;小米汽车;铜缆高速连接;新能源汽车;小米概念;比亚迪概念;消费电子概念;富士康概念;深股通;融资融券
31,301396.SZ,33,301396,算力租赁;东数西算(算力);云计算;财税数字化;多模态AI;数据中心(AIDC);腾讯概念;智慧政务;信创;ChatGPT概念;AI智能体;数据要素;空间计算;AI应用;DeepSeek概念;华为概念;智慧城市;安防;数字经济;MR(混合现实);物联网;智能医疗;职业教育;人工智能;专精特新;新型城镇化;乡村振兴;旅游概念;智能物流;深股通;融资融券
7,600059.SH,17,600059,白酒概念;超级品牌;乡村振兴;跨境电商;国企改革;融资融券;沪股通
14,601858.SH,17,601858,国资云;知识产权保护;中字头股票;在线教育;文化传媒概念;数据要素;DeepSeek概念;数字经济;国企改革;智能医疗;芯片概念;同花顺中特估100;沪股通;融资融券
13,688318.SH,17,688318,互联网金融;ChatGPT概念;AI应用;鸿蒙概念;腾讯概念;人工智能;数字经济;DeepSeek概念;数据要素;云计算;AI智能体;沪股通;融资融券
7,603009.SH,17,603009,人形机器人;汽车热管理;特斯拉概念;比亚迪概念;新能源汽车;融资融券;沪股通
14,603629.SH,17,603629,算力租赁;英伟达概念;东数西算(算力);液冷服务器;腾讯概念;云计算;消费电子概念;华为概念;芯片概念;军工;小米概念;OLED;2026中报预增;沪股通
9,600667.SH,17,600667,存储芯片;先进封装;OLED;芯片概念;光伏建筑一体化;沪股通;融资融券;绿色电力;国企改革
11,688612.SH,17,688612,无线充电;高压快充;新能源汽车;长安汽车概念;飞行汽车(eVTOL);华为概念;充电桩;粤港澳大湾区;低空经济;沪股通;融资融券
4,301373.SZ,33,301373,光伏概念;专精特新;深股通;融资融券
6,300255.SZ,33,300255,创新药;减肥药;医美概念;深股通;雄安新区;融资融券
9,301015.SZ,33,301015,医药电商;阿尔茨海默概念;创新药;医疗器械概念;跨境电商;人工智能;机器人概念;深股通;融资融券
9,920017.BJ,151,920017,阿尔茨海默概念;辅助生殖;创新药;减肥药;专精特新;流感;CRO概念;融资融券;仿制药一致性评价
13,688068.SH,17,688068,重组蛋白;创新药;阿尔茨海默概念;肝炎概念;猴痘概念;流感;智能医疗;医疗器械概念;食品安全;京津冀一体化;人工智能;沪股通;融资融券
5,688687.SH,17,688687,重组蛋白;肝炎概念;创新药;仿制药一致性评价;融资融券
15,002589.SZ,33,002589,医药电商;创新药;冷链物流;农业种植;统一大市场;养老概念;医疗器械概念;智能医疗;牙科医疗;区块链;人工智能;AI应用;华为概念;深股通;融资融券
5,688062.SH,17,688062,重组蛋白;创新药;智能医疗;沪股通;融资融券
11,688719.SH,17,688719,可控核聚变;数据中心(AIDC);比亚迪概念;华为概念;新能源汽车;智能电网;储能;燃料电池;西部大开发;沪股通;融资融券
11,688802.SH,17,688802,科创次新股;先进封装;芯片概念;注册制次新股;东数西算(算力);信创;人工智能;DeepSeek概念;智谱AI;新股与次新股;融资融券
30,603920.SH,17,603920,共封装光学(CPO);PCB概念;OLED;汽车电子;AI眼镜;5G;毫米波雷达;智能座舱;人形机器人;数据中心(AIDC);特斯拉概念;无人驾驶;新能源汽车;商业航天;东数西算(算力);光伏概念;无人机;机器人概念;飞行汽车(eVTOL);充电桩;储能;低空经济;海峡两岸;粤港澳大湾区;脑机接口;人民币贬值受益;国企改革;股权转让(并购重组);融资融券;沪股通
9,688238.SH,17,688238,细胞免疫治疗;智能医疗;CRO概念;基因测序;重组蛋白;人工智能;上海自贸区;专精特新;融资融券
7,688683.SH,17,688683,芯片概念;汽车电子;新能源汽车;粤港澳大湾区;固态电池;沪股通;融资融券
3,920187.BJ,151,920187,专精特新;新股与次新股;融资融券
19,688025.SH,17,688025,共封装光学(CPO);PCB概念;光纤概念;苹果概念;芯片概念;MR(混合现实);3D打印;钙钛矿电池;机器视觉;比亚迪概念;专精特新;TOPCON电池;虚拟现实;宁德时代概念;固态电池;光伏概念;华为概念;沪股通;融资融券
17,002426.SZ,33,002426,新型工业化;AI PC;小米概念;一体化压铸;华为概念;新能源汽车;特斯拉概念;人民币贬值受益;智能穿戴;一带一路;消费电子概念;苹果概念;AI眼镜;锂电池概念;PET铜箔;深股通;融资融券
7,002330.SZ,33,002330,预制菜;猪肉;宠物经济;网红经济;冷链物流;乡村振兴;绿色电力
5,300154.SZ,33,300154,专精特新;比亚迪概念;机器人概念;芯片概念;创投
20,688167.SH,17,688167,光纤概念;共封装光学(CPO);光刻机;存储芯片;先进封装;OLED;MicroLED概念;芯片概念;消费电子概念;可控核聚变;3D打印;MR(混合现实);智能座舱;无人驾驶;机器视觉;虚拟现实;医美概念;西部大开发;沪股通;融资融券
2,688121.SH,22,688121,碳中和;ST板块
23,002407.SZ,33,002407,氟化工概念;PVDF概念;钠离子电池;动力电池回收;固态电池;锂电池概念;中芯国际概念;硅能源;比亚迪概念;特斯拉概念;存储芯片;新能源汽车;储能;核电;创投;芯片概念;工业互联网;独角兽概念;数字孪生;第三代半导体;融资融券;深股通;2026中报预增
5,920735.BJ,151,920735,流感;融资融券;仿制药一致性评价;减肥药;创新药
8,002857.SZ,33,002857,电力物联网;储能;智能电网;虚拟电厂;机器人概念;数据中心(AIDC);养老概念;智能医疗
8,688702.SH,17,688702,国家大基金持股;芯片概念;5G;中国AI 50;数据中心(AIDC);网络安全;沪股通;融资融券
13,300477.SZ,33,300477,区块链;电力物联网;ST板块;金属镍;锂电池概念;光伏概念;比亚迪概念;充电桩;智能电网;新能源汽车;储能;金属铜;小金属概念
15,301287.SZ,33,301287,足球概念;体育产业;冰雪产业;跨境电商;养老概念;参股银行;一带一路;人民币贬值受益;人工智能;AIGC概念;DeepSeek概念;AI智能体;物联网;消费电子概念;融资融券
12,300049.SZ,33,300049,医疗器械概念;家庭医生;智能医疗;三胎概念;参股保险;人民币贬值受益;西部大开发;肝炎概念;AI应用;医药电商;深股通;融资融券
3,600671.SH,17,600671,眼科医疗;医疗器械概念;国企改革
10,688517.SH,17,688517,智能电网;特高压;柔性直流输电;高压快充;充电桩;储能;高端装备;新能源汽车;高股息精选;融资融券
23,002580.SZ,33,002580,快手概念;新疆振兴;动力电池回收;抖音概念(字节概念);雄安新区;钠离子电池;高铁;鸿蒙概念;阿里巴巴概念;国企改革;创投;东数西算(算力);储能;一带一路;数据中心(AIDC);固态电池;军工;锂电池概念;华为概念;液冷服务器;5G;深股通;融资融券
5,688203.SH,17,688203,可降解塑料;专精特新;国企改革;3D打印;融资融券
26,002792.SZ,33,002792,6G概念;卫星导航;F5G概念;WiFi 6;商业航天;铜缆高速连接;共封装光学(CPO);毫米波雷达;5G;汽车电子;消费电子概念;无人驾驶;低空经济;华为概念;华为汽车;换电概念;数字乡村;粤港澳大湾区;人工智能;储能;一带一路;中俄贸易概念;虚拟电厂;乡村振兴;深股通;融资融券
9,920039.BJ,151,920039,人工智能;碳交易;国企改革;新型城镇化;军工;数据要素;区块链;融资融券;碳中和
3,688192.SH,17,688192,创新药;沪股通;融资融券
7,920566.BJ,151,920566,西部大开发;仿制药一致性评价;创新药;农业种植;流感;融资融券;乡村振兴
12,002357.SZ,33,002357,网约车;旅游概念;股权转让(并购重组);车联网(车路协同);西部大开发;参股银行;低空经济;卫星导航;充电桩;宁德时代概念;天然气;2026中报预增
9,002086.SZ,33,002086,预制菜;猴痘概念;食品安全;幽门螺杆菌概念;基因测序;CRO概念;医疗器械概念;人民币贬值受益;深股通
7,300759.SZ,33,300759,CRO概念;创新药;智能医疗;人民币贬值受益;人工智能;融资融券;深股通
18,300676.SZ,33,300676,基因测序;猴痘概念;肝炎概念;智能医疗;辅助生殖;阿尔茨海默概念;三胎概念;流感;合成生物;医疗器械概念;数据要素;区块链;创投;医药电商;粤港澳大湾区;一带一路;深股通;融资融券
11,688635.SH,17,688635,科创次新股;光纤概念;注册制次新股;数据中心(AIDC);东数西算(算力);华为概念;商业航天;专精特新;军工;新股与次新股;融资融券
19,600885.SH,17,600885,汽车电子;商业航天;数据中心(AIDC);智能电网;充电桩;华为概念;特斯拉概念;光伏概念;储能;物联网;低空经济;宁德时代概念;飞行汽车(eVTOL);机器人概念;新能源汽车;风电;福建自贸区;沪股通;融资融券
11,002445.SZ,33,002445,股权转让(并购重组);光伏建筑一体化;绿色电力;独角兽概念;虚拟现实;海工装备;手机游戏;文化传媒概念;国企改革;深股通;融资融券
11,002112.SZ,33,002112,智能电网;风电;数据中心(AIDC);核电;储能;光伏概念;国企改革;专精特新;共同富裕示范区;深股通;融资融券
5,920222.BJ,151,920222,一带一路;新股与次新股;融资融券;高铁;专精特新
14,301291.SZ,33,301291,智能电网;东数西算(算力);数据中心(AIDC);储能;风电;光伏概念;抖音概念(字节概念);绿色电力;光伏建筑一体化;粤港澳大湾区;氢能源;海工装备;深股通;融资融券
6,688180.SH,17,688180,创新药;生物疫苗;猴痘概念;AIGC概念;沪股通;融资融券
10,300363.SZ,33,300363,CRO概念;减肥药;细胞免疫治疗;创新药;流感;西部大开发;人民币贬值受益;新型烟草(电子烟);融资融券;深股通
7,603115.SH,17,603115,汽车电子;数据中心(AIDC);储能;专精特新;高股息精选;2026中报预增;沪股通
29,301366.SZ,33,301366,共封装光学(CPO);华为海思概念股;PCB概念;英伟达概念;苹果概念;芯片概念;汽车电子;智能座舱;5G;商业航天;无人驾驶;无人机;人形机器人;比亚迪概念;数据中心(AIDC);东数西算(算力);华为概念;专精特新;机器人概念;飞行汽车(eVTOL);车联网(车路协同);低空经济;脑机接口;腾讯概念;阿里巴巴概念;人工智能;百度概念;深股通;融资融券
9,920046.BJ,151,920046,数据中心(AIDC);抖音概念(字节概念);高铁;储能;一带一路;光伏概念;专精特新;融资融券;智能电网
29,603679.SH,17,603679,智慧灯杆;东数西算(算力);数据中心(AIDC);华为概念;华为数字能源;锂电池概念;换电概念;数字孪生;新能源汽车;物联网;储能;充电桩;无人驾驶;卫星导航;智慧城市;腾讯概念;车联网(车路协同);智能家居;低空经济;AI智能体;智慧政务;人工智能;数据要素;DeepSeek概念;虚拟电厂;创投;虚拟数字人;AI应用;西部大开发
24,600288.SH,17,600288,太赫兹;量子科技;机器视觉;专精特新;无人机;6G概念;机器人概念;华为概念;人工智能;元宇宙;芯片概念;腾讯概念;数据要素;AIGC概念;京津冀一体化;智能医疗;宁德时代概念;AI视频;虚拟数字人;华为手机;眼科医疗;期货概念;融资融券;沪股通
3,300736.SZ,33,300736,华为概念;区块链;苹果概念
8,002840.SZ,33,002840,猪肉;养鸡;预制菜;冷链物流;碳中和;绿色电力;深股通;融资融券
20,002317.SZ,33,002317,禽流感;猴痘概念;减肥药;幽门螺杆菌概念;肝炎概念;流感;辅助生殖;仿制药一致性评价;创新药;医药电商;眼科医疗;维生素;NMN概念;智能医疗;医疗器械概念;养老概念;数字经济;粤港澳大湾区;深股通;融资融券
23,688676.SH,17,688676,智能电网;中国AI 50;数据中心(AIDC);抽水蓄能;核电;光伏概念;储能;风电;华为概念;阿里巴巴概念;百度概念;海工装备;专精特新;工业互联网;新能源汽车;数据要素;数字孪生;高端装备;机器人概念;雅下水电概念;海南自贸区;融资融券;沪股通
10,603353.SH,17,603353,俄乌冲突概念;存储芯片;华为数字能源;芯片概念;高压快充;充电桩;华为概念;DeepSeek概念;2026中报预增;沪股通
