所属概念数量,股票代码,market_code,code,所属概念
11,605376.SH,17,605376,3D打印;专精特新;光伏概念;金属镍;2025年报预增;锂电池概念;小金属概念;人民币贬值受益;硅能源;融资融券;沪股通
7,603303.SH,17,603303,汽车电子;智慧灯杆;智慧城市;人民币贬值受益;新能源汽车;股权转让(并购重组);沪股通
12,002769.SZ,33,002769,跨境电商;AIGC概念;AI应用;信创;一带一路;国企改革;钠离子电池;粤港澳大湾区;碳交易;储能;绿色电力;虚拟电厂
10,603929.SH,17,603929,中芯国际概念;柔性屏(折叠屏);富士康概念;OLED;芯片概念;2026一季报预增;海峡两岸;华为概念;长三角一体化;沪股通
7,603124.SH,17,603124,PCB概念;PET铜箔;液冷服务器;工业母机;专精特新;沪股通;融资融券
22,002993.SZ,33,002993,苹果概念;第三代半导体;无线充电;消费电子概念;汽车电子;AI眼镜;AI PC;数据中心(AIDC);小米概念;专精特新;新能源汽车;光伏概念;华为概念;机器人概念;充电桩;储能;露营经济;一带一路;广东自贸区;跨境电商;网红经济;深股通
25,002995.SZ,33,002995,快手概念;小红书概念;拼多多概念;短剧游戏;Web3.0;文化传媒概念;财税数字化;云办公;虚拟数字人;AIGC概念;IP经济(谷子经济);抖音概念(字节概念);AI应用;百度概念;腾讯概念;AI智能体;区块链;预制菜;数字经济;阿里巴巴概念;京津冀一体化;元宇宙;DeepSeek概念;人工智能;虚拟现实
7,003036.SZ,33,003036,新型工业化;锂电池概念;固态电池;机器人概念;共同富裕示范区;高端装备;参股银行
21,603773.SH,17,603773,MicroLED概念;MiniLED;先进封装;柔性屏(折叠屏);PET铜箔;OLED;共封装光学(CPO);光刻机;消费电子概念;6G概念;智能穿戴;汽车电子;存储芯片;钙钛矿电池;芯片概念;小米概念;商业航天;卫星导航;华为概念;锂电池概念;沪股通
16,600345.SH,17,600345,光纤概念;商业航天;卫星导航;华为概念;安防;车联网(车路协同);智慧城市;信创;央企国企改革;人工智能;数据要素;DeepSeek概念;国企改革;股权转让(并购重组);沪股通;融资融券
12,002859.SZ,33,002859,PCB概念;PET铜箔;消费电子概念;超导概念;可控核聚变;专精特新;锂电池概念;宁德时代概念;固态电池;一带一路;深股通;融资融券
14,603150.SH,17,603150,PCB概念;毫米波雷达;汽车电子;稀土永磁;传感器;无人驾驶;比亚迪概念;新能源汽车;军工;家用电器;创投;一带一路;冷链物流;可降解塑料
27,000681.SZ,33,000681,快手概念;AI视频;AI语料;智谱AI;知识产权保护;AIGC概念;NFT概念;文化传媒概念;多模态AI;抖音概念(字节概念);数据确权;AI应用;数字水印;数据要素;腾讯概念;百度概念;AI智能体;鸿蒙概念;阿里巴巴概念;区块链;DeepSeek概念;人工智能;虚拟现实;华为概念;小米概念;深股通;融资融券
20,605358.SH,17,605358,第三代半导体;汽车芯片;中芯国际概念;存储芯片;芯片概念;卫星导航;5G;汽车电子;商业航天;共封装光学(CPO);光伏概念;专精特新;人形机器人;比亚迪概念;无人驾驶;硅能源;机器人概念;充电桩;融资融券;沪股通
9,600396.SH,17,600396,超超临界发电;绿色电力;碳交易;风电;碳中和;央企国企改革;国企改革;氢能源;海工装备
18,600458.SH,17,600458,超级电容;有机硅概念;OLED;新能源汽车;小米概念;特斯拉概念;锂电池概念;芯片概念;5G;高铁;储能;氢能源;低空经济;风电;国企改革;央企国企改革;融资融券;沪股通
11,000920.SZ,33,000920,芯片概念;液冷服务器;污水处理;盐湖提锂;净水概念;央企国企改革;国企改革;西部大开发;参股银行;参股券商;深股通
0,605081.SH,21,605081,
25,601869.SH,17,601869,光纤概念;铜缆高速连接;共封装光学(CPO);太赫兹;第三代半导体;5G;特高压;芯片概念;量子科技;数据中心(AIDC);海工装备;东数西算(算力);专精特新;沪股通;新能源汽车;同花顺出海50;智能电网;风电;机器人概念;一带一路;人形机器人;工业互联网;创投;抖音概念(字节概念);融资融券
6,605100.SH,17,605100,数据中心(AIDC);农机;传感器;高端装备;汽车电子;固态电池
20,601208.SH,17,601208,PET铜箔;PCB概念;OLED;苹果概念;光刻胶;芯片概念;BC电池;柔性屏(折叠屏);消费电子概念;商业航天;光伏概念;新能源汽车;特高压;军工;2025年报预增;燃料电池;氢能源;西部大开发;沪股通;融资融券
20,001896.SZ,33,001896,抽水蓄能;超超临界发电;煤炭概念;虚拟电厂;绿色电力;风电;光伏建筑一体化;东数西算(算力);数据中心(AIDC);碳中和;充电桩;储能;深股通;融资融券;华为概念;国企改革;工业互联网;人工智能;创投;智能物流
3,003018.SZ,33,003018,液冷服务器;富士康概念;东数西算(算力)
17,603186.SH,17,603186,PCB概念;先进封装;MiniLED;芯片概念;消费电子概念;5G;6G概念;毫米波雷达;固态电池;锂电池概念;石墨烯;华为概念;海峡两岸;储能;冷链物流;绿色电力;沪股通
13,002484.SZ,33,002484,超级电容;5G;可控核聚变;东数西算(算力);华为概念;军工;储能;新能源汽车;人形机器人;机器人概念;深股通;国企改革;融资融券
3,605318.SH,17,605318,智能家居;长三角一体化;装配式建筑
6,603688.SH,17,603688,光纤概念;存储芯片;芯片概念;光伏概念;沪股通;融资融券
6,000029.SZ,33,000029,深圳国企改革;粤港澳大湾区;物业管理;国企改革;深股通;融资融券
13,003043.SZ,33,003043,光刻机;芯片概念;专精特新;高端装备;高铁;储能;固态电池;智能电网;数字经济;智能物流;医疗器械概念;深股通;股权转让(并购重组)
9,002240.SZ,33,002240,盐湖提锂;固态电池;小金属概念;锂电池概念;宁德时代概念;比亚迪概念;西部大开发;深股通;融资融券
27,000636.SZ,33,000636,超级电容;共封装光学(CPO);5G;液冷服务器;AI眼镜;汽车电子;智能穿戴;高压快充;数据中心(AIDC);东数西算(算力);传感器;华为概念;商业航天;卫星导航;光伏概念;深股通;储能;比亚迪概念;粤港澳大湾区;小金属概念;无人机;低空经济;机器人概念;锂电池概念;创投;国企改革;融资融券
3,605006.SH,17,605006,PCB概念;风电;国企改革
18,002747.SZ,33,002747,人形机器人;工业母机;新型工业化;长安汽车概念;机器视觉;机器人概念;比亚迪概念;农机;高端装备;专精特新;工业互联网;宁德时代概念;医疗器械概念;智能医疗;养老概念;光伏概念;深股通;融资融券
44,600522.SH,17,600522,光纤概念;铜缆高速连接;共封装光学(CPO);6G概念;PCB概念;PET铜箔;超导概念;5G;超级电容;可控核聚变;液冷服务器;芯片概念;特高压;商业航天;柔性直流输电;量子科技;汽车电子;数据中心(AIDC);东数西算(算力);海工装备;钙钛矿电池;光伏概念;核电;新能源汽车;智能电网;华为概念;低空经济;机器人概念;储能;风电;固态电池;锂电池概念;工业互联网;阿里巴巴概念;一带一路;氢能源;碳中和;数据要素;绿色电力;沪股通;融资融券;数字经济;DeepSeek概念;证金持股
26,002669.SZ,33,002669,PCB概念;消费电子概念;毫米波雷达;先进封装;传感器;新能源汽车;MCU芯片;芯片概念;商业航天;专精特新;5G;碳纤维;锂电池概念;军工;卫星导航;光伏概念;机器人概念;军民融合;低空经济;高铁;军工信息化;华为概念;风电;一带一路;数字经济;国企改革
32,000811.SZ,33,000811,中芯国际概念;液冷服务器;超导概念;可控核聚变;数据中心(AIDC);3D打印;核电;军工;储能;海工装备;新能源汽车;机器人概念;海峡两岸;人工智能;燃料电池;氢能源;固态电池;水利;空气能热泵;碳中和;雅下水电概念;创投;智能物流;中俄贸易概念;国企改革;体育产业;冷链物流;宠物经济;融资融券;天然气;冰雪产业;深股通
39,000158.SZ,33,000158,华为盘古;ERP概念;华为鲲鹏;智慧政务;鸿蒙概念;AI应用;智谱AI;区块链;数据安全;信创;云计算;数据确权;网络安全;华为昇腾;互联网金融;国资云;百度概念;数字经济;阿里巴巴概念;DeepSeek概念;抖音概念(字节概念);腾讯概念;智慧城市;车联网(车路协同);人工智能;算力租赁;京津冀一体化;工业互联网;物业管理;东数西算(算力);华为概念;国企改革;参股银行;冷链物流;充电桩;数据中心(AIDC);绿色电力;深股通;融资融券
8,002971.SZ,33,002971,氟化工概念;有机硅概念;天然气;氢能源;燃料电池;专精特新;芯片概念;深股通
20,605069.SH,17,605069,数字孪生;智谱AI;AIGC概念;智慧城市;土壤修复;元宇宙;AI智能体;水利;数字经济;新型城镇化;人工智能;污水处理;碳中和;雄安新区;京津冀一体化;乡村振兴;PPP概念;IP经济(谷子经济);旅游概念;物业管理
10,002871.SZ,33,002871,液冷服务器;军民融合;军工;数据中心(AIDC);人工智能;水利;地下管网;人民币贬值受益;一带一路;俄乌冲突概念
20,002137.SZ,33,002137,先进封装;芯片概念;无线耳机;汽车电子;智能穿戴;消费电子概念;5G;华为概念;新能源汽车;物联网;光伏概念;智能家居;抖音概念(字节概念);粤港澳大湾区;数字经济;区块链;人民币贬值受益;文化传媒概念;网红经济;深股通
14,002976.SZ,33,002976,5G;汽车电子;车联网(车路协同);储能;比亚迪概念;无人驾驶;锂电池概念;富士康概念;新能源汽车;一带一路;智能座舱;飞行汽车(eVTOL);特斯拉概念;长安汽车概念
5,001269.SZ,33,001269,硅能源;西部大开发;光伏概念;芯片概念;深股通
8,600903.SH,17,600903,页岩气;天然气;地下管网;氢能源;西部大开发;国企改革;沪股通;融资融券
17,002741.SZ,33,002741,先进封装;PCB概念;PET铜箔;共封装光学(CPO);芯片概念;富士康概念;5G;固态电池;宁德时代概念;比亚迪概念;锂电池概念;氟化工概念;钠离子电池;动力电池回收;消毒剂;融资融券;深股通
11,002575.SZ,33,002575,算力租赁;东数西算(算力);AI视频;腾讯概念;区块链;DeepSeek概念;粤港澳大湾区;创投;物业管理;深股通;融资融券
19,002051.SZ,33,002051,同花顺中特估100;冰雪产业;水利;新型城镇化;央企国企改革;污水处理;固废处理;一带一路;乡村振兴;雄安新区;人民币贬值受益;国企改革;生物质能发电;新疆振兴;华为概念;东数西算(算力);深股通;融资融券;中字头股票
11,600500.SH,17,600500,环氧丙烷;代糖概念;中字头股票;动力电池回收;宁德时代概念;一带一路;国企改革;上海自贸区;央企国企改革;沪股通;融资融券
6,000571.SZ,33,000571,海南自贸区;煤炭概念;上海自贸区;成飞概念;大飞机;航空发动机
3,605177.SH,17,605177,仿制药一致性评价;阿尔茨海默概念;合成生物
9,001369.SZ,33,001369,注册制次新股;锂电池概念;碳中和;西部大开发;光伏概念;专精特新;深股通;新股与次新股;融资融券
13,002129.SZ,33,002129,BC电池;TOPCON电池;HJT电池;硅能源;光伏概念;中芯国际概念;绿色电力;芯片概念;商业航天;一带一路;同花顺漂亮100;深股通;融资融券
11,000048.SZ,33,000048,养鸡;文化传媒概念;乡村振兴;猪肉;物业管理;IP经济(谷子经济);粤港澳大湾区;机器人概念;人形机器人;融资融券;深股通
19,600579.SH,17,600579,跨境电商;国企改革;氢能源;人民币贬值受益;核污染防治;化肥;碳纤维;光热发电;高端装备;央企国企改革;新型工业化;煤化工概念;机器人概念;低空经济;新能源汽车;飞行汽车(eVTOL);储能;中字头股票;股权转让(并购重组)
10,000670.SZ,33,000670,存储芯片;芯片概念;小米概念;虚拟现实;无人机;机器人概念;智能家居;海峡两岸;人民币贬值受益;深股通
6,000608.SZ,33,000608,物业管理;租售同权;西部大开发;粤港澳大湾区;摘帽;股权转让(并购重组)
1,600719.SH,17,600719,国企改革
17,600110.SH,17,600110,PET铜箔;固态电池;PCB概念;锂电池概念;宁德时代概念;绿色电力;粤港澳大湾区;储能;核电;军工;比亚迪概念;新能源汽车;特斯拉概念;无人机;融资融券;股权转让(并购重组);沪股通
44,002354.SZ,33,002354,AI视频;小红书概念;AI语料;短剧游戏;虚拟数字人;快手概念;Web3.0;在线教育;文化传媒概念;电子竞技;AIGC概念;ChatGPT概念;手机游戏;网络游戏;元宇宙;AI应用;IP经济(谷子经济);多模态AI;数据确权;数据要素;AI智能体;数字孪生;抖音概念(字节概念);腾讯概念;百度概念;数字经济;云计算;信创;DeepSeek概念;人工智能;跨境电商;智能医疗;乡村振兴;虚拟现实;虚拟电厂;算力租赁;机器人概念;人形机器人;机器视觉;MR(混合现实);东数西算(算力);芯片概念;深股通;融资融券
9,603616.SH,17,603616,地下管网;雄安新区;水利;土壤修复;PPP概念;京津冀一体化;一带一路;PEEK材料;股权转让(并购重组)
29,002583.SZ,33,002583,中俄贸易概念;低空经济;无人机;智慧城市;一带一路;工业互联网;人工智能;安防;DeepSeek概念;区块链;华为汽车;机器人概念;智慧政务;商业航天;互联网金融;卫星导航;物联网;信创;量子科技;新能源汽车;星闪概念;粤港澳大湾区;6G概念;5G;汽车电子;俄乌冲突概念;芯片概念;深股通;融资融券
7,002513.SZ,33,002513,草甘膦;生态农业;染料;人民币贬值受益;绿色电力;光伏概念;TOPCON电池
9,002141.SZ,33,002141,创投;粤港澳大湾区;独角兽概念;锂电池概念;横琴新区;广东自贸区;动物疫苗;PCB概念;摘帽
14,300390.SZ,33,300390,固态电池;小金属概念;锂电池概念;2026一季报预增;宁德时代概念;储能;新能源汽车;中芯国际概念;医疗器械概念;存储芯片;华为概念;芯片概念;融资融券;深股通
3,300196.SZ,33,300196,PCB概念;光伏概念;深股通
26,300525.SZ,33,300525,财税数字化;AI应用;智慧政务;数据要素;数字货币;互联网金融;AI智能体;信创;移动支付;数字乡村;云计算;网络安全;腾讯概念;数字经济;DeepSeek概念;人工智能;智慧城市;智能医疗;华为概念;机器人概念;福建自贸区;乡村振兴;海峡两岸;中国AI 50;融资融券;深股通
4,300599.SZ,33,300599,地下管网;粤港澳大湾区;石墨烯;水利
8,688766.SH,17,688766,存储芯片;MCU芯片;芯片概念;汽车电子;小米概念;华为概念;融资融券;沪股通
12,603916.SH,17,603916,建筑节能;可控核聚变;军工;房屋检测;核电;水利;雅下水电概念;水泥概念;风电;AI应用;抽水蓄能;融资融券
14,300346.SZ,33,300346,光刻胶;中芯国际概念;存储芯片;国家大基金持股;OLED;芯片概念;专精特新;光伏概念;华为概念;氟化工概念;长三角一体化;磷化工;融资融券;深股通
