market_code,所属概念数量,所属概念,股票代码,code
33,7,土壤修复;固废处理;生物质能发电;碳中和;粤港澳大湾区;绿色电力;融资融券,300854.SZ,300854
17,9,航空发动机;大飞机;绿色电力;无人机;专精特新;人民币贬值受益;医疗器械概念;沪股通;融资融券,688510.SH,688510
33,5,风电;绿色电力;海工装备;深股通;融资融券,301155.SZ,301155
151,14,新能源汽车;融资融券;比亚迪概念;AI眼镜;芯片概念;专精特新;光伏概念;MR(混合现实);机器视觉;富士康概念;消费电子概念;机器人概念;苹果概念;特斯拉概念,920026.BJ,920026
17,11,光热发电;光伏概念;专精特新;海工装备;机器人概念;风电;氢能源;人民币贬值受益;回购增持再贷款概念;一带一路;融资融券,603507.SH,603507
33,14,富士康概念;液冷服务器;苹果概念;消费电子概念;宁德时代概念;芯片概念;比亚迪概念;固态电池;3D打印;锂电池概念;人民币贬值受益;无人机;深股通;融资融券,301326.SZ,301326
17,7,C2M概念;福建自贸区;人民币贬值受益;智能家居;机器人概念;人形机器人;沪股通,603992.SH,603992
33,22,宁德时代概念;光伏概念;储能;锂电池概念;比亚迪概念;OLED;新能源汽车;专精特新;消费电子概念;BC电池;苹果概念;粤港澳大湾区;PCB概念;机器人概念;芯片概念;高端装备;先进封装;工业互联网;5G;华为概念;食品安全;国企改革,300410.SZ,300410
33,12,磷化工;化肥;硅能源;生态农业;玉米;锂电池概念;农业种植;西部大开发;乡村振兴;电子竞技;融资融券;深股通,002539.SZ,002539
33,29,存储芯片;MCU芯片;汽车芯片;AI眼镜;MiniLED;智能音箱;OLED;消费电子概念;芯片概念;汽车电子;智能座舱;小米概念;传感器;3D打印;机器人概念;机器视觉;无人驾驶;人民币贬值受益;智能家居;安防;家用电器;物联网;人脸识别;鸿蒙概念;人工智能;抖音概念(字节概念);区块链;深股通;融资融券,300223.SZ,300223
17,12,大飞机;航空发动机;军民融合;商业航天;军工;无人机;核电;央企国企改革;机器人概念;国企改革;沪股通;融资融券,688563.SH,688563
17,13,特钢概念;光伏建筑一体化;海工装备;创投;风电;专精特新;光伏概念;AI应用;机器人概念;国企改革;人形机器人;TOPCON电池;细胞免疫治疗,603028.SH,603028
17,5,机器视觉;人工智能;人形机器人;工业互联网;沪股通,603337.SH,603337
33,24,商业航天;大飞机;军民融合;航空发动机;军工;低空经济;无人机;海工装备;核电;高端装备;风电;水利;光伏概念;数字经济;机器人概念;东数西算(算力);充电桩;柔性直流输电;智能电网;创投;数据中心;石墨烯;深股通;融资融券,002471.SZ,002471
17,20,减速器;人形机器人;PEEK材料;汽车热管理;特斯拉概念;长安汽车概念;新能源汽车;比亚迪概念;机器人概念;汽车电子;飞行汽车(eVTOL);智能物流;一带一路;期货概念;无人驾驶;低空经济;蚂蚁集团概念;腾讯概念;沪股通;融资融券,603319.SH,603319
33,13,军工信息化;卫星导航;商业航天;6G概念;军工;无人机;毫米波雷达;专精特新;芯片概念;西部大开发;先进封装;深股通;融资融券,301050.SZ,301050
17,6,存储芯片;芯片概念;专精特新;股权转让(并购重组);沪股通;融资融券,688206.SH,688206
17,7,黄金概念;金属铜;小金属概念;西部大开发;国企改革;沪股通;融资融券,601069.SH,601069
33,14,汽车芯片;芯片概念;汽车电子;第三代半导体;专精特新;新能源汽车;5G;中芯国际概念;充电桩;高压快充;柔性直流输电;深股通;股权转让(并购重组);融资融券,300623.SZ,300623
17,10,共封装光学(CPO);F5G概念;光纤概念;芯片概念;5G;数据中心;专精特新;2025年报预增;沪股通;融资融券,688313.SH,688313
17,12,铜缆高速连接;液冷服务器;英伟达概念;5G;比亚迪概念;新能源汽车;机器视觉;长安汽车概念;商业航天;2025年报预增;融资融券;沪股通,688668.SH,688668
33,32,小红书概念;快手概念;Sora概念(文生视频);智谱AI;Web3.0;短剧游戏;ChatGPT概念;AIGC概念;多模态AI;虚拟数字人;AI智能体;抖音概念(字节概念);NFT概念;阿里巴巴概念;百度概念;文化传媒概念;数据要素;蚂蚁集团概念;腾讯概念;元宇宙;DeepSeek概念;网红经济;人工智能;IP经济(谷子经济);AI应用;MR(混合现实);华为概念;跨境电商;粤港澳大湾区;股权转让(并购重组);融资融券;深股通,300781.SZ,300781
151,8,石墨电极;融资融券;光伏概念;TOPCON电池;氢能源;HJT电池;储能;换电概念,920985.BJ,920985
33,8,猴痘概念;肝炎概念;流感;三胎概念;生物疫苗;医疗器械概念;京津冀一体化;深股通,300318.SZ,300318
17,14,商业航天;大飞机;核污染防治;核电;PM2.5;西部大开发;建筑节能;芯片概念;特斯拉概念;新能源汽车;家用电器;宁德时代概念;中芯国际概念;融资融券,603601.SH,603601
17,30,AI眼镜;OLED;智能座舱;人形机器人;毫米波雷达;特斯拉概念;共封装光学(CPO);汽车电子;PCB概念;飞行汽车(eVTOL);商业航天;脑机接口;无人驾驶;5G;无人机;新能源汽车;低空经济;机器人概念;光伏概念;数据中心;储能;东数西算(算力);充电桩;粤港澳大湾区;人民币贬值受益;海峡两岸;国企改革;股权转让(并购重组);融资融券;沪股通,603920.SH,603920
17,16,存储芯片;汽车芯片;MCU芯片;芯片概念;2025年报预增;消费电子概念;汽车电子;小米概念;传感器;人形机器人;长安汽车概念;专精特新;机器人概念;华为汽车;沪股通;融资融券,688380.SH,688380
33,10,高压快充;智能电网;充电桩;光伏概念;特高压;专精特新;机器人概念;东数西算(算力);算力租赁;融资融券,300933.SZ,300933
33,5,机器人概念;氢能源;固态电池;人民币贬值受益;体育产业,300819.SZ,300819
33,34,快手概念;小红书概念;ChatGPT概念;AIGC概念;多模态AI;虚拟数字人;AI智能体;抖音概念(字节概念);AI应用;百度概念;文化传媒概念;腾讯概念;区块链;DeepSeek概念;人工智能;数字经济;独角兽概念;华为概念;机器视觉;跨境电商;医疗器械概念;创投;水利;专精特新;小米概念;芯片概念;核电;污水处理;海工装备;一带一路;液冷服务器;新能源汽车;深股通;融资融券,002131.SZ,002131
33,19,商业航天;卫星导航;可控核聚变;军工;超导概念;海工装备;核电;柔性屏(折叠屏);5G;氢能源;燃料电池;西部大开发;专精特新;俄乌冲突概念;国企改革;小金属概念;医疗器械概念;深股通;融资融券,002149.SZ,002149
17,14,算力租赁;东数西算(算力);液冷服务器;英伟达概念;小米概念;华为概念;腾讯概念;消费电子概念;云计算;芯片概念;OLED;军工;2025年报预增;沪股通,603629.SH,603629
17,5,3D打印;机器视觉;专精特新;工业互联网;融资融券,688291.SH,688291
33,5,第三代半导体;光伏概念;芯片概念;中芯国际概念;股权转让(并购重组),300554.SZ,300554
33,25,华为鲲鹏;多模态AI;AI智能体;数据要素;军工信息化;信创;AI应用;6G概念;卫星导航;人工智能;人脸识别;语音技术;军民融合;低空经济;军工;工业互联网;5G;高铁;粤港澳大湾区;核电;智能电网;国企改革;抽水蓄能;储能;深股通,300711.SZ,300711
17,11,存储芯片;先进封装;OLED;芯片概念;数据中心;回购增持再贷款概念;绿色电力;光伏建筑一体化;沪股通;融资融券;国企改革,600667.SH,600667
17,10,商业航天;卫星导航;军工;芯片概念;汽车电子;专精特新;共封装光学(CPO);京津冀一体化;融资融券;沪股通,603267.SH,603267
33,6,培育钻石;第三代半导体;芯片概念;海峡两岸;深股通;融资融券,301071.SZ,301071
17,33,云计算;智慧政务;华为鲲鹏;网络安全;信创;AI智能体;抖音概念(字节概念);区块链;元宇宙;AIGC概念;腾讯概念;在线教育;百度概念;东数西算(算力);阿里巴巴概念;数据要素;智慧城市;安防;人工智能;DeepSeek概念;华为概念;时空大数据;数据中心;无线耳机;军工;芯片概念;京津冀一体化;工业互联网;创投;一带一路;沪股通;融资融券;AI应用,600410.SH,600410
17,2,污水处理;融资融券,688448.SH,688448
17,31,乡村振兴;PPP概念;新型城镇化;水利;碳中和;光伏建筑一体化;智慧城市;数字经济;智慧灯杆;数字孪生;车联网(车路协同);高铁;雅下水电概念;DeepSeek概念;数字乡村;人工智能;物联网;低空经济;空间计算;无人驾驶;华为概念;虚拟现实;腾讯概念;虚拟数字人;机器视觉;AIGC概念;ChatGPT概念;毫米波雷达;数据中心;沪股通;融资融券,603018.SH,603018
17,14,汽车芯片;芯片概念;智能座舱;铜缆高速连接;小米概念;人形机器人;无人驾驶;比亚迪概念;机器人概念;车联网(车路协同);华为概念;信创;沪股通;融资融券,688515.SH,688515
33,18,MCU芯片;汽车芯片;OLED;消费电子概念;芯片概念;柔性屏(折叠屏);汽车电子;智能穿戴;锂电池概念;机器人概念;智能家居;无人机;家用电器;储能;物联网;深股通;股权转让(并购重组);融资融券,300327.SZ,300327
33,32,网络安全;数据要素;鸿蒙概念;数据确权;AI智能体;云计算;人工智能;多模态AI;腾讯概念;数据安全;AIGC概念;DeepSeek概念;数字经济;移动支付;抖音概念(字节概念);智慧城市;数字货币;车联网(车路协同);物联网;华为概念;快手概念;互联网金融;ETC;网约车;无人驾驶;宠物经济;乡村振兴;西部大开发;新疆振兴;新能源汽车;AI应用;融资融券,301428.SZ,301428
17,9,民营医院;医药电商;流感;黑龙江自贸区;冷链物流;眼科医疗;宠物经济;医疗器械概念;沪股通,600829.SH,600829
33,20,新型城镇化;化债概念(AMC概念);参股券商;PPP概念;信托概念;雄安新区;生物质能发电;碳交易;流感;固废处理;碳中和;国企改革;创投;京津冀一体化;回购增持再贷款概念;证金持股;独角兽概念;动力电池回收;深股通;融资融券,000652.SZ,000652
33,6,流感;肝炎概念;仿制药一致性评价;维生素;合成生物;国企改革,000952.SZ,000952
33,21,赛马概念;快手概念;小红书概念;拼多多概念;虚拟数字人;抖音概念(字节概念);AIGC概念;网红经济;AI智能体;阿里巴巴概念;数据要素;数字经济;福建自贸区;DeepSeek概念;海峡两岸;人工智能;体育产业;跨境电商;统一大市场;AI应用;深股通,002264.SZ,002264
33,4,专精特新;中俄贸易概念;人民币贬值受益;融资融券,301125.SZ,301125
151,6,页岩气;融资融券;固废处理;天然气;专精特新;西部大开发,920675.BJ,920675
33,24,共封装光学(CPO);同花顺果指数;AI PC;PCB概念;AI手机;富士康概念;MiniLED;苹果概念;AI眼镜;汽车电子;消费电子概念;无线耳机;智能穿戴;智能座舱;无人驾驶;虚拟现实;海峡两岸;华为概念;人形机器人;新能源汽车;商业航天;人民币贬值受益;融资融券;深股通,002938.SZ,002938
17,11,小金属概念;金属镍;3D打印;光伏概念;锂电池概念;硅能源;专精特新;人民币贬值受益;2025年报预增;融资融券;沪股通,605376.SH,605376
33,16,钙钛矿电池;HJT电池;第三代半导体;MicroLED概念;光伏概念;MiniLED;高端装备;新型工业化;芯片概念;先进封装;存储芯片;OLED;锂电池概念;回购增持再贷款概念;融资融券;深股通,300751.SZ,300751
33,21,存储芯片;汽车芯片;国家大基金持股;星闪概念;智能座舱;芯片概念;WiFi 6;卫星导航;东数西算(算力);车联网(车路协同);机器视觉;无人驾驶;机器人概念;专精特新;物联网;虚拟现实;鸿蒙概念;人工智能;深股通;股权转让(并购重组);融资融券,300672.SZ,300672
33,4,横琴新区;粤港澳大湾区;创投;统一大市场,002492.SZ,002492
17,11,共封装光学(CPO);PCB概念;存储芯片;MiniLED;5G;新能源汽车;专精特新;华为概念;2025年报预增;沪股通;融资融券,688519.SH,688519
17,8,中芯国际概念;存储芯片;OLED;芯片概念;柔性屏(折叠屏);装配式建筑;沪股通;融资融券,601133.SH,601133
17,17,钙钛矿电池;HJT电池;光伏概念;阿里巴巴概念;人工智能;光伏建筑一体化;海工装备;风电;芯片概念;氢能源;储能;绿色电力;高端装备;商业航天;粤港澳大湾区;融资融券;沪股通,601615.SH,601615
17,14,共封装光学(CPO);光纤概念;可控核聚变;汽车芯片;第三代半导体;芯片概念;商业航天;数据中心;华为概念;专精特新;无人驾驶;医美概念;沪股通;融资融券,688048.SH,688048
33,9,光纤概念;华为概念;福建自贸区;虚拟现实;海峡两岸;无人驾驶;国企改革;深股通;融资融券,002222.SZ,002222
33,12,人形机器人;碳纤维;毫米波雷达;小米汽车;特斯拉概念;无人机;比亚迪概念;长安汽车概念;新能源汽车;华为汽车;百度概念;融资融券,301133.SZ,301133
33,21,卫星导航;商业航天;军民融合;大飞机;军工;无人机;核电;高端装备;培育钻石;智能医疗;机器人概念;央企国企改革;第三代半导体;风电;芯片概念;新能源汽车;国企改革;工业母机;中芯国际概念;深股通;融资融券,002046.SZ,002046
17,12,存储芯片;先进封装;汽车芯片;芯片概念;汽车电子;专精特新;光伏概念;华为概念;回购增持再贷款概念;股权转让(并购重组);沪股通;融资融券,688535.SH,688535
17,9,中芯国际概念;存储芯片;芯片概念;专精特新;高端装备;京津冀一体化;国企改革;沪股通;融资融券,688652.SH,688652
33,15,MicroLED概念;MiniLED;共封装光学(CPO);柔性屏(折叠屏);MR(混合现实);先进封装;消费电子概念;OLED;第三代半导体;芯片概念;华为概念;专精特新;商业航天;工业母机;医疗器械概念,300812.SZ,300812
151,7,光伏概念;专精特新;高铁;中俄贸易概念;水利;新股与次新股;融资融券,920101.BJ,920101
17,17,汽车芯片;国家大基金持股;第三代半导体;芯片概念;中芯国际概念;人形机器人;专精特新;机器人概念;数据中心;无人机;2025年报预增;高压快充;充电桩;人工智能;DeepSeek概念;沪股通;融资融券,688508.SH,688508
17,24,铜缆高速连接;5G;毫米波雷达;数据中心;比亚迪概念;特斯拉概念;人形机器人;新能源汽车;专精特新;高压快充;机器人概念;充电桩;储能;飞行汽车(eVTOL);卫星导航;军工;光伏概念;换电概念;低空经济;军民融合;医疗器械概念;商业航天;沪股通;融资融券,688800.SH,688800
17,7,家用电器;共同富裕示范区;新能源汽车;机器人概念;人形机器人;光伏概念;TOPCON电池,603331.SH,603331
151,18,2025年报预增;融资融券;移动支付;芯片概念;物联网;鸿蒙概念;AI PC;数字经济;专精特新;智能家居;机器人概念;智慧政务;人工智能;消费电子概念;在线教育;5G;安防;信创,920876.BJ,920876
