code,market_code,股票代码,所属概念数量,所属概念
002574,33,002574.SZ,11,参股银行;共同富裕示范区;IP经济(谷子经济);C2M概念;租售同权;黄金概念;光伏概念;HJT电池;TOPCON电池;小金属概念;融资融券
603238,17,603238.SH,4,宠物经济;三胎概念;网红经济;人民币贬值受益
688222,17,688222.SH,15,减肥药;CRO概念;重组蛋白;创新药;智能医疗;2025年报预增;AI应用;人民币贬值受益;腾讯概念;人工智能;AI智能体;回购增持再贷款概念;西部大开发;沪股通;融资融券
002171,33,002171.SZ,28,培育钻石;第三代半导体;可控核聚变;商业航天;3D打印;PCB概念;碳纤维;卫星导航;军工;大飞机;军民融合;金属铜;专精特新;MiniLED;新能源汽车;风电;燃料电池;钒电池;充电桩;锂电池概念;固态电池;2025年报预增;机器人概念;人形机器人;回购增持再贷款概念;动力电池回收;深股通;融资融券
000545,33,000545.SZ,5,钛白粉概念;磷化工;锂电池概念;股权转让(并购重组);融资融券
002671,33,002671.SZ,8,新型城镇化;地下管网;PPP概念;水利;风电;超超临界发电;核电;高端装备
688096,17,688096.SH,8,人工智能;云计算;DeepSeek概念;污水处理;超导概念;东数西算(算力);算力租赁;融资融券
300030,33,300030.SZ,12,家庭医生;智能医疗;医疗器械概念;细胞免疫治疗;数据要素;人工智能;横琴新区;DeepSeek概念;PPP概念;云计算;粤港澳大湾区;国企改革
300425,33,300425.SZ,13,净水概念;新型城镇化;PPP概念;污水处理;土壤修复;固废处理;国企改革;西部大开发;智慧城市;央企国企改革;高端装备;专精特新;中字头股票
300638,33,300638.SZ,35,移动支付;阿里巴巴概念;AI智能体;区块链;车联网(车路协同);人工智能;DeepSeek概念;东数西算(算力);物联网;工业互联网;低空经济;机器人概念;机器视觉;智能座舱;海峡两岸;人形机器人;智能电网;卫星导航;粤港澳大湾区;虚拟电厂;商业航天;比亚迪概念;新能源汽车;毫米波雷达;专精特新;汽车电子;人民币贬值受益;AI眼镜;5G;消费电子概念;WiFi 6;宠物经济;股权转让(并购重组);深股通;融资融券
603136,17,603136.SH,2,旅游概念;国企改革
688697,17,688697.SH,11,工业母机;人形机器人;新型工业化;高端装备;机器人概念;新能源汽车;低空经济;大飞机;长三角一体化;融资融券;沪股通
603017,17,603017.SH,21,建筑节能;独角兽概念;商业航天;多模态AI;新型城镇化;元宇宙;装配式建筑;数字孪生;低空经济;智慧城市;空间计算;长三角一体化;DeepSeek概念;创投;一带一路;虚拟现实;光伏建筑一体化;数据中心(AIDC);新型工业化;雄安新区;新疆振兴
002749,33,002749.SZ,7,化肥;草甘膦;高股息精选;乡村振兴;磷化工;西部大开发;深股通
688278,17,688278.SH,6,创新药;肝炎概念;绿色电力;福建自贸区;沪股通;融资融券
688156,17,688156.SH,5,专精特新;污水处理;固废处理;合成生物;融资融券
300670,33,300670.SZ,9,智能电网;电力物联网;光伏建筑一体化;储能;风电;工业互联网;绿色电力;海工装备;碳纤维
601328,17,601328.SH,6,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券
600015,17,600015.SH,5,高股息精选;证金持股;跨境支付(CIPS);沪股通;融资融券
603305,17,603305.SH,14,减速器;人形机器人;一体化压铸;汽车热管理;小米汽车;特斯拉概念;比亚迪概念;新能源汽车;商业航天;宁德时代概念;储能;国企改革;沪股通;融资融券
002224,33,002224.SZ,6,工业大麻;体育产业;农机;回购增持再贷款概念;储能;机器人概念
300788,33,300788.SZ,17,知识产权保护;AIGC概念;IP经济(谷子经济);AI应用;数据要素;元宇宙;职业教育;百度概念;AI智能体;三胎概念;文化传媒概念;抖音概念(字节概念);人工智能;DeepSeek概念;国企改革;深股通;中字头股票
688608,17,688608.SH,16,智能音箱;星闪概念;智能穿戴;AI眼镜;无线耳机;语音技术;芯片概念;小米概念;中国AI 50;华为概念;消费电子概念;阿里巴巴概念;人工智能;人民币贬值受益;融资融券;沪股通
600000,17,600000.SH,6,高股息精选;证金持股;信托概念;跨境支付(CIPS);沪股通;融资融券
002513,33,002513.SZ,7,草甘膦;生态农业;染料;人民币贬值受益;绿色电力;光伏概念;TOPCON电池
600976,17,600976.SH,6,创新药;医药电商;流感;三胎概念;融资融券;沪股通
688426,17,688426.SH,6,猴痘概念;医疗器械概念;基因测序;幽门螺杆菌概念;流感;融资融券
300771,33,300771.SZ,12,智慧城市;人脸识别;无人零售;物联网;换电概念;智能物流;创投;智能医疗;机器人概念;无人驾驶;2025年报预增;冷链物流
300628,33,300628.SZ,11,云办公;信创;腾讯概念;工业互联网;AI应用;海峡两岸;福建自贸区;人民币贬值受益;高股息精选;深股通;融资融券
300701,33,300701.SZ,7,安防;智能家居;物联网;传感器;机器视觉;小米概念;股权转让(并购重组)
600628,17,600628.SH,11,冰雪产业;网红经济;医药电商;IP经济(谷子经济);物业管理;证金持股;国企改革;绿色电力;医疗器械概念;智慧城市;沪股通
603176,17,603176.SH,6,新型城镇化;乡村振兴;雄安新区;PPP概念;水利;京津冀一体化
603909,17,603909.SH,9,房屋检测;新型城镇化;水利;海峡两岸;智慧城市;福建自贸区;新疆振兴;人工智能;国企改革
688138,17,688138.SH,8,中芯国际概念;OLED;第三代半导体;芯片概念;专精特新;虚拟现实;沪股通;融资融券
920982,151,920982.BJ,9,AI应用;医药电商;重组蛋白;融资融券;合成生物;医美概念;医疗器械概念;创新药;专精特新
603087,17,603087.SH,9,减肥药;创新药;眼科医疗;医疗器械概念;智能医疗;2025年报预增;虚拟数字人;沪股通;融资融券
688009,17,688009.SH,11,央企国企改革;国企改革;高铁;智慧城市;低空经济;华为概念;5G;芯片概念;中字头股票;沪股通;融资融券
603970,17,603970.SH,7,农业种植;供销社;草甘膦;乡村振兴;京津冀一体化;农机;无人机
301173,33,301173.SZ,6,长安汽车概念;新能源汽车;比亚迪概念;汽车电子;深股通;融资融券
688616,17,688616.SH,6,电力物联网;智能电网;充电桩;储能;高端装备;融资融券
001202,33,001202.SZ,5,一带一路;统一大市场;粤港澳大湾区;新疆振兴;航运概念
605001,17,605001.SH,11,养老概念;高铁;一带一路;高压氧舱;医美概念;机器人概念;碳纤维;新能源汽车;比亚迪概念;储能;芯片概念
603111,17,603111.SH,16,养老概念;高铁;一带一路;医疗器械概念;高股息精选;智能医疗;工业互联网;高端装备;机器人概念;充电桩;无人驾驶;新型工业化;新能源汽车;工业母机;比亚迪概念;沪股通
002331,33,002331.SZ,17,ETC;华为鲲鹏;华为昇腾;安防;智慧政务;智慧城市;数字乡村;数字孪生;鸿蒙概念;水利;数字经济;区块链;华为概念;DeepSeek概念;雄安新区;智能物流;航运概念
300459,33,300459.SZ,36,NFT概念;文化传媒概念;网络游戏;手机游戏;知识产权保护;IP经济(谷子经济);快手概念;AIGC概念;在线教育;AI应用;网红经济;ChatGPT概念;元宇宙;多模态AI;鸿蒙概念;抖音概念(字节概念);云游戏;腾讯概念;DeepSeek概念;阿里巴巴概念;人工智能;智能医疗;语音技术;脑机接口;三胎概念;虚拟现实;一带一路;人民币贬值受益;机器人概念;华为概念;东数西算(算力);数据中心(AIDC);MR(混合现实);液冷服务器;深股通;融资融券
600750,17,600750.SH,11,高股息精选;白酒概念;证金持股;医药电商;参股银行;沪股通;融资融券;国企改革;央企国企改革;数字经济;回购增持再贷款概念
002991,33,002991.SZ,1,深股通
301117,33,301117.SZ,25,军工信息化;军民融合;卫星导航;商业航天;军工;网络安全;华为昇腾;数据安全;东数西算(算力);智慧政务;安防;数据中心(AIDC);AI智能体;DRG/DIP;人工智能;华为概念;数字经济;移动支付;区块链;DeepSeek概念;智能医疗;芯片概念;西部大开发;汽车芯片;融资融券
600883,17,600883.SH,3,西部大开发;人民币贬值受益;股权转让(并购重组)
603758,17,603758.SH,8,长安汽车概念;人形机器人;新能源汽车;西部大开发;传感器;消费电子概念;沪股通;融资融券
688570,17,688570.SH,16,鸿蒙概念;DeepSeek概念;人工智能;新型工业化;传感器;华为概念;机器人概念;高端装备;国企改革;一带一路;央企国企改革;数据中心(AIDC);绿色电力;煤炭概念;沪股通;融资融券
301262,33,301262.SZ,24,短剧游戏;文化传媒概念;AIGC概念;IP经济(谷子经济);在线教育;AI应用;抖音概念(字节概念);腾讯概念;智慧政务;DeepSeek概念;人工智能;语音技术;数字经济;数字乡村;人脸识别;旅游概念;养老概念;数字孪生;宠物经济;虚拟现实;东数西算(算力);国企改革;深股通;融资融券
002040,33,002040.SZ,4,航运概念;统一大市场;国企改革;深股通
002064,33,002064.SZ,3,可降解塑料;深股通;融资融券
002682,33,002682.SZ,28,航运概念;天然气;统一大市场;新疆振兴;乡村振兴;冷链物流;网约车;农村电商;职业教育;污水处理;垃圾分类;一带一路;水利;国企改革;氢能源;海峡两岸;ETC;智慧城市;人工智能;燃料电池;车联网(车路协同);储能;充电桩;机器人概念;军工;新能源汽车;宁德时代概念;卫星导航
603280,17,603280.SH,24,新型城镇化;跨境电商;中俄贸易概念;建筑节能;水利;土壤修复;垃圾分类;雄安新区;固废处理;一带一路;雅下水电概念;数字经济;人工智能;海峡两岸;DeepSeek概念;工业互联网;碳中和;数字孪生;AI智能体;海工装备;机器人概念;物联网;核电;机器视觉
300663,33,300663.SZ,48,财税数字化;华为盘古;Web3.0;无人零售;数字货币;虚拟数字人;华为欧拉;化债概念(AMC概念);跨境支付(CIPS);数据确权;AI应用;移动支付;智谱AI;互联网金融;鸿蒙概念;区块链;数字乡村;数据要素;华为鲲鹏;蚂蚁集团概念;AI智能体;电子身份证;脑机接口;智慧城市;数据安全;数字经济;信创;乡村振兴;网络安全;百度概念;DeepSeek概念;云计算;腾讯概念;人工智能;京津冀一体化;阿里巴巴概念;创投;华为昇腾;物联网;华为概念;量子科技;小米概念;东数西算(算力);商业航天;数据中心(AIDC);芯片概念;深股通;融资融券
300193,33,300193.SZ,3,人民币贬值受益;机器人概念;高股息精选
688058,17,688058.SH,25,华为欧拉;华为鲲鹏;数据安全;信创;鸿蒙概念;AIGC概念;云计算;ChatGPT概念;数据要素;AI应用;AI智能体;华为昇腾;人脸识别;阿里巴巴概念;互联网金融;智慧城市;人工智能;DeepSeek概念;算力租赁;跨境支付(CIPS);华为概念;机器视觉;专精特新;5G;融资融券
601368,17,601368.SH,7,地下管网;新型城镇化;国企改革;污水处理;西部大开发;数据要素;智慧城市
688562,17,688562.SH,15,军工信息化;卫星导航;大飞机;商业航天;军工;网络安全;信创;数据要素;华为概念;DeepSeek概念;数据中心(AIDC);央企国企改革;国企改革;沪股通;融资融券
300220,33,300220.SZ,10,无人零售;元宇宙;人民币贬值受益;区块链;数据确权;NFT概念;IP经济(谷子经济);专精特新;高端装备;3D打印
301102,33,301102.SZ,9,文化传媒概念;AIGC概念;小红书概念;数据要素;数字经济;腾讯概念;抖音概念(字节概念);华为概念;融资融券
002420,33,002420.SZ,23,农机;广东自贸区;医疗器械概念;家用电器;华为汽车;2025年报预增;飞行汽车(eVTOL);汽车热管理;粤港澳大湾区;低空经济;机器人概念;新能源汽车;华为概念;比亚迪概念;锂电池概念;储能;充电桩;小米概念;宁德时代概念;人形机器人;光伏概念;富士康概念;股权转让(并购重组)
301459,33,301459.SZ,16,长安汽车概念;汽车热管理;人形机器人;安防;机器人概念;农机;低空经济;新能源汽车;比亚迪概念;专精特新;人民币贬值受益;共同富裕示范区;无人机;中俄贸易概念;俄乌冲突概念;融资融券
301302,33,301302.SZ,26,军工信息化;核污染防治;军民融合;数字孪生;卫星导航;空间计算;成飞概念;军工;商业航天;核电;无人机;京津冀一体化;数字经济;元宇宙;AI智能体;DeepSeek概念;腾讯概念;人工智能;MR(混合现实);文化传媒概念;AI应用;虚拟现实;机器人概念;手机游戏;网络游戏;融资融券
002855,33,002855.SZ,9,智能家居;虚拟现实;华为概念;无线耳机;智能穿戴;消费电子概念;储能;风电;深股通
600128,17,600128.SH,8,宠物经济;跨境电商;创投;国企改革;知识产权保护;化肥;期货概念;煤炭概念
002691,33,002691.SZ,6,京津冀一体化;ST板块;中俄贸易概念;机器人概念;煤炭概念;3D打印
300761,33,300761.SZ,4,猪肉;养鸡;深股通;融资融券
002216,33,002216.SZ,6,超级品牌;预制菜;冷链物流;网红经济;融资融券;深股通
688139,17,688139.SH,10,智能医疗;AI智能体;AI应用;医疗器械概念;DeepSeek概念;机器人概念;人工智能;物联网;沪股通;融资融券
300173,33,300173.SZ,22,ST板块;数据要素;数字经济;网络安全;国企改革;粤港澳大湾区;钠离子电池;石墨烯;储能;华为概念;新型工业化;锂电池概念;高端装备;新能源汽车;算力租赁;宁德时代概念;机器视觉;固态电池;数据中心(AIDC);无线耳机;消费电子概念;先进封装
601811,17,601811.SH,22,高股息精选;IP经济(谷子经济);NFT概念;文化传媒概念;体育产业;职业教育;知识产权保护;国企改革;虚拟数字人;AIGC概念;西部大开发;元宇宙;数据确权;AI应用;区块链;数字经济;DeepSeek概念;独角兽概念;人工智能;百度概念;华为概念;沪股通
600135,17,600135.SH,11,光伏概念;雄安新区;京津冀一体化;医疗器械概念;锂电池概念;柔性屏(折叠屏);央企国企改革;国企改革;固态电池;参股保险;融资融券
002037,33,002037.SZ,13,土壤修复;汽车拆解概念;水利;国企改革;新疆振兴;西部大开发;一带一路;民爆概念;雅下水电概念;央企国企改革;芯片概念;深股通;融资融券
002172,33,002172.SZ,10,民营医院;三胎概念;养老概念;冷链物流;医美概念;高压氧舱;毛发医疗;国企改革;脑机接口;股权转让(并购重组)
300881,33,300881.SZ,12,专精特新;比亚迪概念;核电;新能源汽车;光热发电;特钢概念;一体化压铸;氢能源;创投;减速器;超超临界发电;融资融券
301007,33,301007.SZ,13,减速器;人形机器人;汽车热管理;专精特新;机器人概念;无人驾驶;新能源汽车;无人机;燃料电池;氢能源;深股通;股权转让(并购重组);融资融券
