code,market_code,股票代码,所属概念数量,所属概念
002728,33,002728.SZ,9,流感;幽门螺杆菌概念;肝炎概念;仿制药一致性评价;医药电商;NMN概念;医美概念;2025年报预增;深股通
002691,33,002691.SZ,5,3D打印;机器人概念;京津冀一体化;中俄贸易概念;煤炭概念
600019,17,600019.SH,15,同花顺中特估100;特钢概念;证金持股;央企国企改革;参股银行;国企改革;一带一路;石墨电极;同花顺漂亮100;核电;沪股通;融资融券;新能源汽车;特斯拉概念;AI智能体
300623,33,300623.SZ,14,汽车芯片;中芯国际概念;第三代半导体;芯片概念;汽车电子;5G;专精特新;新能源汽车;充电桩;高压快充;深股通;柔性直流输电;股权转让(并购重组);融资融券
000567,33,000567.SZ,5,海南自贸区;化债概念(AMC概念);钒电池;融资融券;深股通
920580,151,920580.BJ,6,2025年报预增;硅能源;融资融券;第三代半导体;专精特新;钠离子电池
688778,17,688778.SH,11,钠离子电池;固态电池;宁德时代概念;锂电池概念;专精特新;氢能源;低空经济;福建自贸区;国企改革;融资融券;沪股通
600446,17,600446.SH,18,互联网金融;互联网保险;信创;华为鲲鹏;区块链;数据要素;AI智能体;智慧城市;数字经济;腾讯概念;DeepSeek概念;独角兽概念;人工智能;虚拟数字人;华为概念;AI应用;沪股通;融资融券
688230,17,688230.SH,13,第三代半导体;芯片概念;AI眼镜;智能穿戴;AI手机;消费电子概念;5G;小米概念;专精特新;人形机器人;股权转让(并购重组);沪股通;融资融券
000564,33,000564.SZ,17,自由贸易港;物业管理;统一大市场;冷链物流;供销社;农村电商;乡村振兴;跨境电商;IP经济(谷子经济);网红经济;无人零售;新疆振兴;西部大开发;军民融合;百度概念;深股通;融资融券
000035,33,000035.SZ,15,医疗废物处理;风电;碳交易;固废处理;生物质能发电;绿色电力;氢能源;垃圾分类;一带一路;储能;回购增持再贷款概念;机器人概念;人工智能;深股通;融资融券
301275,33,301275.SZ,17,云计算;电子纸;人工智能;数字经济;物联网;芯片概念;消费电子概念;注册制次新股;专精特新;机器人概念;人民币贬值受益;海峡两岸;储能;光伏概念;深股通;新股与次新股;融资融券
603520,17,603520.SH,5,氟化工概念;流感;仿制药一致性评价;锂电池概念;专精特新
002903,33,002903.SZ,17,军工;新型工业化;同花顺新质50;工业母机;华为概念;比亚迪概念;机器人概念;专精特新;新能源汽车;减速器;小米概念;消费电子概念;芯片概念;富士康概念;第三代半导体;苹果概念;融资融券
002743,33,002743.SZ,5,装配式建筑;新型城镇化;雄安新区;PPP概念;可控核聚变
603316,17,603316.SH,12,存储芯片;特色小镇;房屋检测;共同富裕示范区;新型城镇化;污水处理;地下管网;数据中心;PPP概念;碳中和;水利;芯片概念
002224,33,002224.SZ,6,工业大麻;体育产业;回购增持再贷款概念;农机;储能;机器人概念
300832,33,300832.SZ,8,肝炎概念;猴痘概念;流感;医疗器械概念;智能医疗;DeepSeek概念;融资融券;深股通
002263,33,002263.SZ,12,石墨烯;光伏概念;PET铜箔;比亚迪概念;新能源汽车;国企改革;特高压;共同富裕示范区;柔性直流输电;军工;深股通;融资融券
002658,33,002658.SZ,19,氢能源;固废处理;PM2.5;碳中和;碳交易;商业航天;核电;雄安新区;专精特新;航空发动机;芯片概念;京津冀一体化;中芯国际概念;物联网;数字经济;DeepSeek概念;数据要素;AI智能体;深股通
002234,33,002234.SZ,5,养鸡;生态农业;预制菜;生物质能发电;融资融券
920964,151,920964.BJ,9,数字乡村;乡村振兴;股权转让(并购重组);物联网;融资融券;水利;专精特新;农机;国企改革
300122,33,300122.SZ,13,生物疫苗;猴痘概念;流感;肝炎概念;重组蛋白;创新药;合成生物;减肥药;同花顺漂亮100;西部大开发;创投;深股通;融资融券
688768,17,688768.SH,15,多模态AI;AI智能体;数据要素;人工智能;DeepSeek概念;专精特新;ChatGPT概念;传感器;机器人概念;工业互联网;高端装备;2025三季报预增;风电;AI应用;融资融券
000809,33,000809.SZ,6,光伏建筑一体化;绿色电力;风电;氢能源;储能;摘帽
002616,33,002616.SZ,6,农业种植;生物质能发电;固废处理;绿色电力;粤港澳大湾区;2025三季报预增
688371,17,688371.SH,10,AI眼镜;小米概念;医疗器械概念;液冷服务器;华为概念;一带一路;共封装光学(CPO);脑机接口;沪股通;融资融券
001332,33,001332.SZ,8,光热发电;海工装备;可控核聚变;核电;氢能源;光伏概念;天然气;深股通
300906,33,300906.SZ,3,高铁;专精特新;融资融券
603310,17,603310.SH,5,专精特新;创投;氟化工概念;沪股通;融资融券
603421,17,603421.SH,10,电力物联网;虚拟电厂;MCU芯片;智能电网;芯片概念;充电桩;光伏概念;储能;华为概念;鸿蒙概念
001333,33,001333.SZ,2,共同富裕示范区;长三角一体化
000548,33,000548.SZ,3,物业管理;乡村振兴;国企改革
300424,33,300424.SZ,11,成飞概念;航空发动机;大飞机;军民融合;军工;无人机;低空经济;传感器;虚拟现实;人民币贬值受益;股权转让(并购重组)
688719,17,688719.SH,10,可控核聚变;数据中心;华为概念;智能电网;燃料电池;储能;比亚迪概念;新能源汽车;西部大开发;融资融券
300557,33,300557.SZ,14,可控核聚变;光纤概念;军工;车联网(车路协同);传感器;安防;核电;小米概念;专精特新;物联网;数据中心;人工智能;央企国企改革;国企改革
920496,151,920496.BJ,15,虚拟电厂;充电桩;光伏概念;数字孪生;人工智能;智能电网;一带一路;电力物联网;专精特新;储能;华为概念;数据中心;融资融券;机器人概念;华为鲲鹏
920057,151,920057.BJ,6,中俄贸易概念;海峡两岸;专精特新;融资融券;装配式建筑;光伏建筑一体化
000731,33,000731.SZ,10,化肥;天然气;国企改革;乡村振兴;磷化工;央企国企改革;西部大开发;民爆概念;融资融券;AI智能体
603333,17,603333.SH,18,核电;海工装备;水利;军工;风电;特高压;高铁;充电桩;一带一路;光伏概念;专精特新;储能;新能源汽车;西部大开发;锂电池概念;氟化工概念;沪股通;股权转让(并购重组)
002120,33,002120.SZ,13,统一大市场;冷链物流;跨境电商;乡村振兴;智能物流;一带一路;回购增持再贷款概念;低空经济;无人驾驶;阿里巴巴概念;抖音概念(字节概念);深股通;融资融券
600167,17,600167.SH,10,生物质能发电;绿色电力;氢能源;参股保险;创投;华为概念;沪股通;文化传媒概念;AI智能体;融资融券
002074,33,002074.SZ,24,钠离子电池;固态电池;动力电池回收;锂电池概念;两轮车;高压快充;储能;新能源汽车;长安汽车概念;充电桩;飞行汽车(eVTOL);换电概念;2025年报预增;智能电网;风电;数据中心;华为概念;海工装备;低空经济;碳中和;人工智能;乡村振兴;深股通;融资融券
003042,33,003042.SZ,4,草甘膦;供销社;中俄贸易概念;乡村振兴
300077,33,300077.SZ,35,汽车芯片;MCU芯片;无线耳机;EDR概念;芯片概念;消费电子概念;汽车电子;车联网(车路协同);数据安全;网络安全;人脸识别;移动支付;数字货币;量子科技;华为概念;无人机;物联网;人形机器人;3D打印;区块链;机器人概念;智能家居;知识产权保护;工业互联网;新能源汽车;粤港澳大湾区;光伏概念;充电桩;储能;宁德时代概念;锂电池概念;医疗器械概念;石墨电极;深股通;融资融券
601777,17,601777.SH,12,换电概念;两轮车;无人驾驶;新能源汽车;智能座舱;车联网(车路协同);西部大开发;独角兽概念;百度概念;参股银行;融资融券;沪股通
600628,17,600628.SH,9,物业管理;网红经济;IP经济(谷子经济);冰雪产业;医药电商;国企改革;证金持股;医疗器械概念;沪股通
600596,17,600596.SH,15,草甘膦;有机硅概念;硅能源;锂电池概念;大豆;玉米;光伏概念;转基因;农业种植;乡村振兴;共同富裕示范区;人形机器人;华为概念;沪股通;融资融券
002897,33,002897.SZ,22,共封装光学(CPO);富士康概念;铜缆高速连接;F5G概念;新型烟草(电子烟);华为海思概念股;消费电子概念;5G;比亚迪概念;6G概念;光伏概念;新能源汽车;小米概念;华为汽车;智能穿戴;无人驾驶;长安汽车概念;华为概念;人民币贬值受益;2025年报预增;深股通;融资融券
300487,33,300487.SZ,19,核污染防治;专精特新;金属镍;金属钴;盐湖提锂;锂电池概念;比亚迪概念;小金属概念;净水概念;西部大开发;金属回收;碳中和;碳交易;减肥药;固废处理;工业大麻;生物疫苗;融资融券;深股通
600981,17,600981.SH,20,物业管理;乡村振兴;预制菜;中俄贸易概念;统一大市场;垃圾分类;冷链物流;国企改革;海工装备;跨境电商;一带一路;参股券商;参股保险;绿色电力;创投;三胎概念;期货概念;蚂蚁集团概念;医疗器械概念;沪股通
920970,151,920970.BJ,4,融资融券;食品安全;专精特新;猪肉
300879,33,300879.SZ,13,减速器;农机;机器人概念;人民币贬值受益;氢能源;跨境电商;物联网;乡村振兴;锂电池概念;储能;深股通;股权转让(并购重组);融资融券
000783,33,000783.SZ,4,期货概念;深股通;融资融券;2025年报预增
600496,17,600496.SH,11,NMN概念;装配式建筑;新型城镇化;雄安新区;一带一路;回购增持再贷款概念;光伏建筑一体化;工业互联网;DeepSeek概念;沪股通;融资融券
300888,33,300888.SZ,8,三胎概念;医药电商;养老概念;医美概念;跨境电商;医疗器械概念;深股通;融资融券
002749,33,002749.SZ,7,草甘膦;高股息精选;化肥;乡村振兴;磷化工;西部大开发;深股通
300937,33,300937.SZ,6,医药电商;智能医疗;人工智能;DeepSeek概念;西部大开发;融资融券
300505,33,300505.SZ,12,磷化工;化肥;锂电池概念;固废处理;2025年报预增;2025三季报预增;一带一路;西部大开发;人民币贬值受益;宠物经济;深股通;融资融券
300664,33,300664.SZ,9,净水概念;装配式建筑;医疗废物处理;PPP概念;污水处理;固废处理;垃圾分类;水利;生物疫苗
600515,17,600515.SH,9,海南自贸区;自由贸易港;免税店;土地流转;物业管理;国企改革;跨境电商;融资融券;沪股通
600869,17,600869.SH,44,可控核聚变;超导概念;铜缆高速连接;光纤概念;海工装备;光伏概念;商业航天;核电;雅下水电概念;芯片概念;特高压;高端装备;军工;风电;液冷服务器;智能电网;柔性直流输电;无人机;PET铜箔;军民融合;数据中心;储能;锂电池概念;充电桩;低空经济;回购增持再贷款概念;宁德时代概念;固态电池;东数西算(算力);新能源汽车;特斯拉概念;机器人概念;华为概念;人形机器人;西部大开发;独角兽概念;钠离子电池;智慧城市;DeepSeek概念;人工智能;阿里巴巴概念;参股银行;沪股通;融资融券
300321,33,300321.SZ,2,国企改革;证金持股
002034,33,002034.SZ,9,生物质能发电;绿色电力;固废处理;PPP概念;垃圾分类;回购增持再贷款概念;动力电池回收;融资融券;深股通
600333,17,600333.SH,3,天然气;国企改革;融资融券
300993,33,300993.SZ,5,露营经济;智能物流;建筑节能;跨境电商;融资融券
600860,17,600860.SH,12,燃料电池;氢能源;医疗废物处理;新型工业化;天然气;机器人概念;低空经济;国企改革;京津冀一体化;俄乌冲突概念;沪股通;融资融券
600390,17,600390.SH,10,参股保险;期货概念;信托概念;参股券商;国企改革;央企国企改革;创投;乡村振兴;沪股通;融资融券
301053,33,301053.SZ,4,新型工业化;专精特新;一带一路;融资融券
603585,17,603585.SH,0,
300980,33,300980.SZ,16,柔性屏(折叠屏);人形机器人;消费电子概念;2025年报预增;小米概念;新能源汽车;专精特新;机器人概念;长安汽车概念;华为概念;建筑节能;一带一路;足球概念;锂电池概念;有机硅概念;融资融券
603877,17,603877.SH,4,共同富裕示范区;回购增持再贷款概念;沪股通;融资融券
601336,17,601336.SH,5,互联网保险;沪股通;融资融券;证金持股;蚂蚁集团概念
300633,33,300633.SZ,6,医疗器械概念;智能医疗;宠物经济;中俄贸易概念;融资融券;深股通
002053,33,002053.SZ,11,天然气;绿色电力;超超临界发电;国企改革;西部大开发;风电;储能;钠离子电池;证金持股;深股通;融资融券
603693,17,603693.SH,9,绿色电力;风电;生物质能发电;充电桩;储能;国企改革;钠离子电池;沪股通;融资融券
605199,22,605199.SH,10,海南自贸区;ST板块;幽门螺杆菌概念;医药电商;仿制药一致性评价;流感;肝炎概念;三胎概念;创新药;专精特新
600903,17,600903.SH,6,天然气;国企改革;西部大开发;氢能源;沪股通;融资融券
300298,33,300298.SZ,11,智能医疗;民营医院;医疗器械概念;蚂蚁集团概念;AI智能体;DeepSeek概念;人工智能;跨境电商;回购增持再贷款概念;深股通;融资融券
003025,33,003025.SZ,10,一体化压铸;新能源汽车;新型工业化;工业母机;高端装备;专精特新;机器人概念;工业互联网;军工;数字经济
002227,33,002227.SZ,16,钒电池;换电概念;高压快充;虚拟电厂;储能;风电;核电;充电桩;智能电网;比亚迪概念;人工智能;粤港澳大湾区;柔性直流输电;特高压;数据中心;阿里巴巴概念
300536,33,300536.SZ,7,东数西算(算力);算力租赁;新型城镇化;PPP概念;垃圾分类;芯片概念;摘帽
603273,17,603273.SH,6,新型工业化;装配式建筑;机器人概念;氢能源;水泥概念;融资融券
603222,17,603222.SH,8,细胞免疫治疗;医美概念;民营医院;创新药;幽门螺杆菌概念;医疗器械概念;回购增持再贷款概念;融资融券
688313,17,688313.SH,10,共封装光学(CPO);F5G概念;光纤概念;芯片概念;5G;2025年报预增;数据中心;专精特新;沪股通;融资融券
001239,33,001239.SZ,6,高端装备;风电;机器人概念;海工装备;股权转让(并购重组);融资融券
600129,17,600129.SH,27,医药电商;仿制药一致性评价;流感;医美概念;维生素;肝炎概念;养老概念;眼科医疗;创新药;医疗器械概念;禽流感;超级品牌;减肥药;乡村振兴;农业种植;西部大开发;人工智能;国企改革;百度概念;AI智能体;阿里巴巴概念;土地流转;央企国企改革;2025年报预增;股权转让(并购重组);沪股通;融资融券
600187,17,600187.SH,9,PPP概念;污水处理;黑龙江自贸区;独角兽概念;空气能热泵;储能;融资融券;沪股通;股权转让(并购重组)
600755,17,600755.SH,22,福建自贸区;海峡两岸;统一大市场;航运概念;参股银行;参股券商;国企改革;期货概念;中俄贸易概念;锂电池概念;动力电池回收;一带一路;回购增持再贷款概念;养老概念;华为数字能源;风电;DeepSeek概念;医疗器械概念;小金属概念;智能医疗;沪股通;融资融券
300761,33,300761.SZ,4,养鸡;猪肉;深股通;融资融券
920128,151,920128.BJ,8,新能源汽车;特高压;柔性直流输电;一带一路;储能;专精特新;家用电器;融资融券
920896,151,920896.BJ,10,2025年报预增;西部大开发;风电;专精特新;机器人概念;两轮车;融资融券;新能源汽车;减速器;农机
002173,33,002173.SZ,15,高压氧舱;脑机接口;华为昇腾;智能医疗;人工智能;DeepSeek概念;养老概念;医疗器械概念;医美概念;民营医院;眼科医疗;三胎概念;共同富裕示范区;深股通;融资融券
600550,17,600550.SH,18,柔性直流输电;特高压;抽水蓄能;智能电网;虚拟电厂;超超临界发电;核电;可控核聚变;2025年报预增;央企国企改革;雄安新区;国企改革;海峡两岸;乡村振兴;京津冀一体化;股权转让(并购重组);沪股通;融资融券
300599,33,300599.SZ,4,水利;地下管网;粤港澳大湾区;石墨烯
000617,33,000617.SZ,18,数字货币;跨境支付(CIPS);期货概念;创投;参股券商;信托概念;新疆振兴;西部大开发;碳中和;国企改革;一带一路;参股银行;可控核聚变;氢能源;同花顺中特估100;深股通;中字头股票;融资融券
688106,17,688106.SH,21,可控核聚变;核电;中芯国际概念;第三代半导体;光伏概念;存储芯片;商业航天;芯片概念;氢能源;燃料电池;专精特新;长三角一体化;锂电池概念;固态电池;碳中和;回购增持再贷款概念;冷链物流;天然气;俄乌冲突概念;沪股通;融资融券
603382,17,603382.SH,6,注册制次新股;绿色电力;工业互联网;数字经济;新股与次新股;融资融券
920436,151,920436.BJ,6,新能源汽车;融资融券;无人驾驶;专精特新;充电桩;百度概念
688358,17,688358.SH,8,智能医疗;AI应用;人工智能;医疗器械概念;宠物经济;机器人概念;人民币贬值受益;融资融券
688385,17,688385.SH,10,MCU芯片;汽车芯片;芯片概念;东数西算(算力);人工智能;英伟达概念;无线充电;存储芯片;融资融券;沪股通
300402,33,300402.SZ,15,特钢概念;光热发电;航空发动机;海工装备;硅能源;军工;中俄贸易概念;金属铜;国企改革;小金属概念;光伏概念;污水处理;高端装备;回购增持再贷款概念;专精特新
300893,33,300893.SZ,7,华为汽车;比亚迪概念;新能源汽车;汽车电子;一带一路;深股通;融资融券
002427,33,002427.SZ,4,国企改革;海工装备;新能源汽车;深股通
301332,33,301332.SZ,12,净水概念;跨境电商;家用电器;智能家居;粤港澳大湾区;专精特新;网红经济;机器人概念;小米概念;AIGC概念;深股通;融资融券
002306,33,002306.SZ,7,ST板块;TOPCON电池;光伏概念;BC电池;新能源汽车;京津冀一体化;NFT概念
688655,17,688655.SH,13,PCB概念;共封装光学(CPO);5G;医疗器械概念;粤港澳大湾区;专精特新;汽车电子;机器人概念;新能源汽车;智能座舱;绿色电力;股权转让(并购重组);融资融券
301022,33,301022.SZ,12,PEEK材料;华为汽车;人形机器人;小米汽车;新能源汽车;比亚迪概念;人民币贬值受益;小米概念;储能;无人驾驶;2025年报预增;融资融券
603079,17,603079.SH,4,2025年报预增;维生素;合成生物;专精特新
003008,33,003008.SZ,8,充电桩;智能电网;柔性直流输电;特高压;换电概念;储能;专精特新;机器人概念
603606,17,603606.SH,8,海工装备;高端装备;风电;柔性直流输电;工业互联网;参股券商;沪股通;融资融券
300592,33,300592.SZ,17,华为盘古;AIGC概念;ChatGPT概念;AI智能体;元宇宙;人工智能;虚拟现实;华为概念;跨境电商;无人机;智能穿戴;家用电器;人民币贬值受益;消费电子概念;AI应用;股权转让(并购重组);深股通
002663,33,002663.SZ,12,新型城镇化;PPP概念;横琴新区;养老概念;污水处理;石墨烯;粤港澳大湾区;网红经济;互联网金融;文化传媒概念;区块链;抖音概念(字节概念)
002110,33,002110.SZ,8,特钢概念;海峡两岸;国企改革;旅游概念;核电;数据中心;深股通;融资融券
300285,33,300285.SZ,15,商业航天;卫星导航;3D打印;芯片概念;5G;消费电子概念;宁德时代概念;比亚迪概念;固态电池;新能源汽车;锂电池概念;氢能源;牙科医疗;深股通;融资融券
000777,33,000777.SZ,18,可控核聚变;商业航天;核电;核污染防治;水利;超超临界发电;安防;氢能源;央企国企改革;燃料电池;一带一路;国企改革;天然气;煤化工概念;幽门螺杆菌概念;融资融券;深股通;中字头股票
605339,17,605339.SH,3,乳业;海峡两岸;沪股通
002004,33,002004.SZ,15,毛发医疗;煤化工概念;医药电商;西部大开发;氟化工概念;仿制药一致性评价;医美概念;民营医院;创新药;三胎概念;转基因;旅游概念;细胞免疫治疗;深股通;融资融券
600388,17,600388.SH,17,固废处理;绿色电力;风电;氢能源;回购增持再贷款概念;储能;钠离子电池;国企改革;土壤修复;污水处理;PPP概念;专精特新;机器人概念;海峡两岸;华为概念;融资融券;沪股通
300602,33,300602.SZ,40,富士康概念;液冷服务器;AI PC;苹果概念;华为手机;宁德时代概念;华为海思概念股;5G;特斯拉概念;AI眼镜;比亚迪概念;汽车热管理;数据中心;人形机器人;小米概念;MR(混合现实);新能源汽车;锂电池概念;2025三季报预增;储能;2025年报预增;华为汽车;石墨烯;光伏概念;一体化压铸;机器人概念;无人机;充电桩;长安汽车概念;华为概念;无人驾驶;家用电器;工业互联网;虚拟现实;粤港澳大湾区;一带一路;智能物流;物业管理;融资融券;深股通
688058,17,688058.SH,25,华为鲲鹏;数据要素;云计算;信创;AI智能体;数据安全;ChatGPT概念;AIGC概念;华为昇腾;鸿蒙概念;华为欧拉;人脸识别;阿里巴巴概念;人工智能;智慧城市;DeepSeek概念;算力租赁;华为概念;互联网金融;跨境支付(CIPS);机器视觉;5G;专精特新;AI应用;融资融券
300894,33,300894.SZ,6,创投;家用电器;机器人概念;人形机器人;深股通;融资融券
920703,151,920703.BJ,4,京津冀一体化;融资融券;专精特新;核电
600712,17,600712.SH,7,免税店;农村电商;乡村振兴;职业教育;国企改革;西部大开发;股权转让(并购重组)
688500,17,688500.SH,24,小红书概念;AI语料;虚拟数字人;AIGC概念;抖音概念(字节概念);AI智能体;智慧政务;数据要素;算力租赁;阿里巴巴概念;东数西算(算力);数字乡村;人工智能;数字经济;DeepSeek概念;智慧城市;华为概念;数据中心;机器人概念;人形机器人;烟草;乡村振兴;AI应用;融资融券
603177,17,603177.SH,9,医疗废物处理;固废处理;碳中和;钠离子电池;超超临界发电;氢能源;充电桩;燃料电池;一带一路
000726,33,000726.SZ,10,绿色电力;证金持股;一带一路;人民币贬值受益;创投;2025三季报预增;C2M概念;生物疫苗;职业教育;融资融券
001318,33,001318.SZ,4,乳业;冷链物流;三胎概念;乡村振兴
002036,33,002036.SZ,36,OLED;智能座舱;毫米波雷达;无人驾驶;无人机;低空经济;MR(混合现实);智能穿戴;AI眼镜;军民融合;机器视觉;芯片概念;消费电子概念;安防;虚拟现实;无线充电;汽车电子;传感器;华为概念;无线耳机;比亚迪概念;苹果概念;英伟达概念;特斯拉概念;机器人概念;华为汽车;百度概念;新能源汽车;元宇宙;智能家居;人形机器人;创投;一带一路;深股通;股权转让(并购重组);融资融券
600751,17,600751.SH,6,天津自贸区;京津冀一体化;航运概念;人民币贬值受益;融资融券;沪股通
002305,33,002305.SZ,8,租售同权;特色小镇;物业管理;ST板块;PPP概念;雄安新区;国企改革;央企国企改革
600658,17,600658.SH,10,量子科技;数字经济;京津冀一体化;数据要素;人工智能;创投;云计算;国企改革;芯片概念;沪股通
600429,17,600429.SH,5,乳业;三胎概念;国企改革;京津冀一体化;沪股通
300829,33,300829.SZ,8,可降解塑料;农业种植;玉米;乡村振兴;回购增持再贷款概念;参股银行;土地流转;2025年报预增
600379,17,600379.SH,14,特高压;智能电网;虚拟电厂;光热发电;储能;氢能源;高铁;燃料电池;央企国企改革;国企改革;西部大开发;军工;芯片概念;融资融券
301099,33,301099.SZ,26,存储芯片;MCU芯片;汽车芯片;AI眼镜;芯片概念;智能座舱;脑机接口;汽车电子;消费电子概念;传感器;无人驾驶;语音技术;车联网(车路协同);比亚迪概念;人形机器人;机器人概念;新能源汽车;人工智能;光伏概念;百度概念;长安汽车概念;回购增持再贷款概念;储能;深股通;股权转让(并购重组);融资融券
603610,17,603610.SH,10,脑机接口;智能家居;传感器;人民币贬值受益;人工智能;养老概念;三胎概念;鸿蒙概念;AI智能体;沪股通
301616,33,301616.SZ,9,注册制次新股;专精特新;高端装备;机器人概念;2025年报预增;可降解塑料;参股银行;新股与次新股;融资融券
600976,17,600976.SH,5,流感;创新药;三胎概念;融资融券;沪股通
002405,33,002405.SZ,42,卫星导航;商业航天;车联网(车路协同);低空经济;无人驾驶;时空大数据;智能座舱;无人机;军工;星闪概念;数据安全;数据要素;华为概念;芯片概念;百度概念;智慧城市;人工智能;鸿蒙概念;国产操作系统;DeepSeek概念;智能穿戴;区块链;汽车芯片;汽车电子;MCU芯片;阿里巴巴概念;京津冀一体化;机器人概念;小米概念;小米汽车;抖音概念(字节概念);比亚迪概念;特斯拉概念;华为汽车;长安汽车概念;两轮车;人形机器人;充电桩;共享单车;参股保险;融资融券;深股通
600624,22,600624.SH,8,肝炎概念;ST板块;仿制药一致性评价;国企改革;创投;物业管理;数字经济;量子科技
688657,17,688657.SH,4,鸿蒙概念;华为概念;新型工业化;融资融券
920866,151,920866.BJ,6,玉米;农业种植;乡村振兴;融资融券;数字经济;粮食概念
002998,33,002998.SZ,0,
300554,33,300554.SZ,5,第三代半导体;光伏概念;芯片概念;中芯国际概念;股权转让(并购重组)
601311,17,601311.SH,17,动力电池回收;钠离子电池;固态电池;锂电池概念;燃料电池;氢能源;储能;新能源汽车;一带一路;比亚迪概念;小米汽车;长安汽车概念;华为汽车;飞行汽车(eVTOL);创投;沪股通;融资融券
000009,33,000009.SZ,34,石墨电极;钠离子电池;动力电池回收;固态电池;锂电池概念;金属钴;金属回收;金属镍;小金属概念;宁德时代概念;硅能源;石墨烯;高压快充;储能;燃料电池;无线充电;黄金概念;比亚迪概念;新能源汽车;液冷服务器;3D打印;充电桩;一带一路;粤港澳大湾区;机器人概念;军工;人形机器人;农机;土地流转;创投;减速器;物业管理;深股通;融资融券
002958,33,002958.SZ,2,深股通;融资融券
600956,17,600956.SH,15,天然气;绿色电力;碳交易;国企改革;钒电池;抽水蓄能;氢能源;风电;储能;京津冀一体化;光伏概念;DeepSeek概念;AI智能体;融资融券;沪股通
920158,151,920158.BJ,8,中俄贸易概念;一带一路;海工装备;专精特新;氢能源;天然气;新股与次新股;融资融券
920351,151,920351.BJ,6,融资融券;中韩自贸区;一带一路;航运概念;跨境电商;统一大市场
000430,33,000430.SZ,3,旅游概念;ST板块;国企改革
300930,33,300930.SZ,11,锂电池概念;宁德时代概念;专精特新;风电;3D打印;金属回收;共同富裕示范区;柔性屏(折叠屏);海工装备;抽水蓄能;融资融券
605158,17,605158.SH,2,一带一路;回购增持再贷款概念
603896,17,603896.SH,9,维生素;医药电商;农业种植;工业大麻;旅游概念;养老概念;数字经济;工业互联网;沪股通
301000,33,301000.SZ,9,人形机器人;汽车热管理;机器人概念;新能源汽车;家用电器;储能;燃料电池;深股通;融资融券
002157,33,002157.SZ,6,猪肉;土地流转;碳中和;乡村振兴;深股通;融资融券
002125,33,002125.SZ,11,金属镍;小金属概念;钠离子电池;固态电池;锂电池概念;宁德时代概念;比亚迪概念;污水处理;国企改革;深股通;融资融券
002785,33,002785.SZ,8,盐湖提锂;锂电池概念;俄乌冲突概念;一带一路;中俄贸易概念;海峡两岸;福建自贸区;深股通
920690,151,920690.BJ,12,人形机器人;飞行汽车(eVTOL);汽车热管理;低空经济;汽车电子;专精特新;新能源汽车;芯片概念;特斯拉概念;机器人概念;军工;融资融券
600988,17,600988.SH,9,金属铅;黄金概念;金属铜;稀土永磁;2025年报预增;西部大开发;沪股通;人民币贬值受益;融资融券
300609,33,300609.SZ,22,智慧政务;ChatGPT概念;AI语料;腾讯概念;数据安全;华为鲲鹏;数据要素;多模态AI;信创;算力租赁;AI智能体;人工智能;东数西算(算力);数字经济;DeepSeek概念;华为概念;虚拟现实;互联网金融;数据中心;苹果概念;AI应用;股权转让(并购重组)
002479,33,002479.SZ,10,生物质能发电;固废处理;污水处理;绿色电力;国企改革;PPP概念;金属回收;垃圾分类;黄金概念;金属铜
600617,17,600617.SH,5,天然气;地下管网;国企改革;沪股通;融资融券
688215,17,688215.SH,9,2025年报预增;专精特新;机器人概念;智能物流;数字孪生;人工智能;东数西算(算力);阿里巴巴概念;融资融券
601555,17,601555.SH,6,期货概念;国企改革;沪股通;融资融券;创投;2025三季报预增
920300,151,920300.BJ,9,宠物经济;可控核聚变;量子科技;智能医疗;医疗器械概念;超导概念;专精特新;光伏概念;融资融券
000999,33,000999.SZ,10,医药电商;流感;禽流感;创新药;国企改革;绿色电力;央企国企改革;深股通;融资融券;股权转让(并购重组)
603363,17,603363.SH,6,猪肉;预制菜;冷链物流;海峡两岸;沪股通;摘帽
000758,33,000758.SZ,16,金属铅;金属锌;黄金概念;金属铜;小金属概念;金属钴;金属回收;稀土永磁;回购增持再贷款概念;央企国企改革;国企改革;一带一路;人民币贬值受益;深股通;融资融券;中字头股票
600166,17,600166.SH,22,冷链物流;国企改革;氢能源;燃料电池;动力电池回收;锂电池概念;华为汽车;新能源汽车;无人驾驶;军工;固态电池;车联网(车路协同);宁德时代概念;智慧城市;工业互联网;智能座舱;华为概念;DeepSeek概念;百度概念;2025年报预增;沪股通;融资融券
002982,33,002982.SZ,5,养鸡;猪肉;预制菜;乡村振兴;冷链物流
300909,33,300909.SZ,14,创投;华为概念;3D打印;智能座舱;小米概念;新能源汽车;专精特新;智能家居;MiniLED;消费电子概念;储能;富士康概念;深股通;融资融券
688247,17,688247.SH,8,创新药;流感;仿制药一致性评价;CRO概念;上海国企改革;国企改革;沪股通;融资融券
001322,33,001322.SZ,7,回购增持再贷款概念;智能家居;养老概念;粤港澳大湾区;华为概念;鸿蒙概念;深股通
002637,33,002637.SZ,6,消毒剂;回购增持再贷款概念;污水处理;一带一路;食品安全;深股通
002142,33,002142.SZ,4,证金持股;深股通;融资融券;共同富裕示范区
603557,22,603557.SH,2,ST板块;三胎概念
601016,17,601016.SH,8,绿色电力;风电;新疆振兴;国企改革;京津冀一体化;央企国企改革;沪股通;融资融券
