股票代码,所属概念数量,code,market_code,所属概念
600570.SH,25,600570,17,互联网金融;数字货币;跨境支付(CIPS);蚂蚁集团概念;AI应用;区块链;鸿蒙概念;数据要素;ChatGPT概念;智慧政务;华为鲲鹏;AI智能体;AIGC概念;DeepSeek概念;信创;数字经济;人工智能;多模态AI;华为昇腾;碳中和;华为概念;碳交易;中国AI 50;沪股通;融资融券
600908.SH,4,600908,17,高股息精选;参股银行;沪股通;融资融券
603885.SH,3,603885,17,上海自贸区;沪股通;融资融券
002533.SZ,26,002533,33,智能电网;柔性直流输电;核电;风电;充电桩;水利;特高压;雅下水电概念;超导概念;储能;一带一路;数据中心(AIDC);长安汽车概念;华为概念;高压快充;可控核聚变;机器人概念;高铁;比亚迪概念;新能源汽车;光伏概念;特斯拉概念;冷链物流;高股息精选;深股通;融资融券
688349.SH,8,688349,17,绿色电力;氢能源;风电;DeepSeek概念;海工装备;数字经济;沪股通;融资融券
002911.SZ,11,002911,33,煤化工概念;天然气;高股息精选;国企改革;氢能源;燃料电池;充电桩;储能;粤港澳大湾区;深股通;融资融券
600006.SH,14,600006,17,冷链物流;智能物流;一体化压铸;国企改革;DeepSeek概念;碳中和;央企国企改革;燃料电池;氢能源;车联网(车路协同);新能源汽车;无人驾驶;沪股通;融资融券
002217.SZ,27,002217,33,电子纸;华为手机;富士康概念;PCB概念;无线充电;柔性屏(折叠屏);5G;消费电子概念;OLED;智能穿戴;ST板块;汽车电子;东数西算(算力);传感器;虚拟现实;华为概念;比亚迪概念;海峡两岸;算力租赁;新能源汽车;ETC;机器人概念;福建自贸区;人民币贬值受益;创投;国企改革;物联网
300468.SZ,19,300468,33,数字货币;跨境支付(CIPS);互联网金融;Web3.0;区块链;数据确权;信创;NFT概念;云计算;AI智能体;数字经济;DeepSeek概念;人工智能;华为概念;人民币贬值受益;粤港澳大湾区;参股银行;融资融券;深股通
300175.SZ,8,300175,33,土地流转;冷链物流;数字经济;人民币贬值受益;工业大麻;数据中心(AIDC);期货概念;摘帽
000987.SZ,14,000987,33,期货概念;化债概念(AMC概念);参股券商;乡村振兴;国企改革;绿色电力;独角兽概念;创投;风电;粤港澳大湾区;2026一季报预增;深股通;2026中报预增;融资融券
301327.SZ,16,301327,33,钠离子电池;BC电池;固态电池;光伏建筑一体化;锂电池概念;储能;光伏概念;智能电网;露营经济;网红经济;人民币贬值受益;特斯拉概念;新能源汽车;机器人概念;深股通;融资融券
600027.SH,14,600027,17,超超临界发电;煤炭概念;绿色电力;抽水蓄能;证金持股;虚拟电厂;风电;国企改革;央企国企改革;氢能源;储能;沪股通;融资融券;股权转让(并购重组)
605199.SH,10,605199,22,创新药;仿制药一致性评价;肝炎概念;医药电商;流感;三胎概念;幽门螺杆菌概念;海南自贸区;ST板块;专精特新
603580.SH,4,603580,17,海峡两岸;消费电子概念;人民币贬值受益;摘帽
002500.SZ,6,002500,33,证金持股;国企改革;互联网金融;创投;深股通;融资融券
300588.SZ,22,300588,33,华为鲲鹏;智慧政务;时空大数据;网络安全;信创;数据安全;人脸识别;AI应用;数据要素;安防;智慧城市;数字经济;人工智能;DeepSeek概念;独角兽概念;新疆振兴;机器视觉;西部大开发;专精特新;东数西算(算力);华为概念;股权转让(并购重组)
002183.SZ,39,002183,33,卫星导航;5G;商业航天;数据中心(AIDC);消费电子概念;东数西算(算力);充电桩;无人机;华为概念;新能源汽车;低空经济;储能;粤港澳大湾区;信创;芯片概念;国产操作系统;云计算;智能物流;华为鲲鹏;鸿蒙概念;人工智能;DeepSeek概念;一带一路;深圳国企改革;创投;金属回收;锂电池概念;存储芯片;统一大市场;智能医疗;跨境支付(CIPS);冷链物流;国企改革;物业管理;乳业;医药电商;白酒概念;深股通;融资融券
002799.SZ,13,002799,33,文化传媒概念;虚拟数字人;数字经济;智能物流;西部大开发;区块链;ChatGPT概念;快手概念;腾讯概念;国企改革;抖音概念(字节概念);阿里巴巴概念;百度概念
002210.SZ,9,002210,33,生物质能发电;固废处理;统一大市场;绿色电力;粤港澳大湾区;PPP概念;深股通;融资融券;股权转让(并购重组)
600170.SH,30,600170,17,参股券商;证金持股;上海国企改革;水泥概念;PPP概念;乡村振兴;物业管理;地下管网;国企改革;装配式建筑;新型城镇化;雄安新区;房屋检测;土壤修复;水利;一带一路;绿色电力;光伏建筑一体化;DeepSeek概念;碳中和;人工智能;数字孪生;黄金概念;核电;低空经济;机器人概念;数据中心(AIDC);融资融券;建筑节能;沪股通
920011.BJ,9,920011,151,专精特新;家用电器;机器人概念;小米概念;一带一路;智能家居;参股银行;新股与次新股;融资融券
300081.SZ,33,300081,33,ST板块;三胎概念;乡村振兴;空间计算;在线教育;数字水印;IP经济(谷子经济);数字经济;京津冀一体化;网络游戏;数字乡村;Web3.0;智慧政务;区块链;数据确权;数据安全;ChatGPT概念;AI应用;AIGC概念;文化传媒概念;AI智能体;虚拟数字人;人工智能;元宇宙;海峡两岸;短剧游戏;MR(混合现实);机器人概念;算力租赁;虚拟现实;华为概念;量子科技;东数西算(算力)
605377.SH,2,605377,17,高股息精选;沪股通
000883.SZ,14,000883,33,超超临界发电;抽水蓄能;绿色电力;虚拟电厂;证金持股;天然气;风电;央企国企改革;国企改革;页岩气;核电;储能;深股通;融资融券
688193.SH,9,688193,17,食品安全;智能医疗;医疗器械概念;辅助生殖;猴痘概念;专精特新;流感;肝炎概念;融资融券
600509.SH,14,600509,17,超超临界发电;绿色电力;抽水蓄能;第三代半导体;智能电网;AI眼镜;新疆振兴;芯片概念;一带一路;国企改革;西部大开发;天然气;融资融券;沪股通
688016.SH,4,688016,17,医疗器械概念;专精特新;沪股通;融资融券
300254.SZ,11,300254,33,基因测序;智能医疗;医疗器械概念;三胎概念;流感;肝炎概念;养老概念;维生素;仿制药一致性评价;创新药;医药电商
600587.SH,17,600587,17,民营医院;合成生物;国企改革;医疗器械概念;智能医疗;消毒剂;智能物流;AI应用;DeepSeek概念;人工智能;脑机接口;机器人概念;人形机器人;华为概念;沪股通;融资融券;光刻胶
002683.SZ,18,002683,33,军民融合;民爆概念;军工;卫星导航;商业航天;低空经济;无人机;雅下水电概念;一带一路;粤港澳大湾区;国企改革;新疆振兴;大飞机;生态农业;化肥;股权转让(并购重组);融资融券;深股通
002385.SZ,22,002385,33,大豆;猪肉;玉米;粮食概念;转基因;预制菜;农业种植;动物疫苗;农村电商;乳业;合成生物;俄乌冲突概念;乡村振兴;宠物经济;消毒剂;三胎概念;京津冀一体化;数字经济;数字乡村;DeepSeek概念;融资融券;深股通
603071.SH,14,603071,17,煤炭概念;生物质能发电;绿色电力;统一大市场;国企改革;高股息精选;碳中和;污水处理;中俄贸易概念;智能电网;储能;换电概念;充电桩;沪股通
603813.SH,8,603813,17,氢能源;燃料电池;粤港澳大湾区;智能物流;统一大市场;数字经济;冷链物流;摘帽
600649.SH,10,600649,17,租售同权;物业管理;参股券商;上海国企改革;参股银行;国企改革;新型城镇化;沪股通;融资融券;宁德时代概念
300159.SZ,21,300159,33,成飞概念;航空发动机;专精特新;商业航天;可控核聚变;大飞机;卫星导航;军工;军民融合;无人机;海工装备;股权转让(并购重组);核电;农机;新疆振兴;低空经济;西部大开发;国企改革;乡村振兴;深股通;摘帽
601000.SH,9,601000,17,高股息精选;证金持股;航运概念;国企改革;雄安新区;智能物流;京津冀一体化;沪股通;融资融券
300947.SZ,13,300947,33,租售同权;IP经济(谷子经济);物业管理;旅游概念;新型城镇化;建筑节能;AI应用;人工智能;元宇宙;DeepSeek概念;ChatGPT概念;空间计算;融资融券
002956.SZ,4,002956,33,跨境电商;西部大开发;2026中报预增;深股通
002307.SZ,12,002307,33,雅下水电概念;新型城镇化;水利;一带一路;DeepSeek概念;乡村振兴;西部大开发;国企改革;新疆振兴;3D打印;深股通;融资融券
002110.SZ,8,002110,33,特钢概念;国企改革;旅游概念;核电;海峡两岸;数据中心(AIDC);深股通;融资融券
600160.SH,15,600160,17,PVDF概念;氟化工概念;消毒剂;煤化工概念;锂电池概念;国企改革;中芯国际概念;液冷服务器;碳交易;绿色电力;风电;融资融券;数据中心(AIDC);芯片概念;沪股通
600510.SH,14,600510,17,体育产业;新型城镇化;装配式建筑;一带一路;养老概念;参股银行;创投;PPP概念;国企改革;证金持股;超级电容;OLED;沪股通;融资融券
688107.SH,19,688107,17,国家大基金持股;汽车芯片;芯片概念;智能座舱;数据中心(AIDC);汽车电子;5G;人形机器人;量子科技;专精特新;商业航天;机器人概念;无人驾驶;无人机;F5G概念;机器视觉;3D打印;沪股通;融资融券
600398.SH,6,600398,17,高股息精选;三胎概念;体育产业;阿里巴巴概念;沪股通;融资融券
920363.BJ,18,920363,151,高端装备;车联网(车路协同);融资融券;机器人概念;专精特新;传感器;机器视觉;安防;新型城镇化;军民融合;军工;卫星导航;农机;商业航天;DeepSeek概念;生态农业;无人机;无人驾驶
603577.SH,6,603577,17,光热发电;核电;特高压;工业互联网;海工装备;光伏概念
603202.SH,9,603202,17,参股银行;两轮车;人民币贬值受益;新型工业化;比亚迪概念;智能座舱;汽车电子;沪股通;融资融券
600426.SH,5,600426,17,化肥;煤化工概念;国企改革;沪股通;融资融券
300459.SZ,36,300459,33,手机游戏;文化传媒概念;NFT概念;网络游戏;IP经济(谷子经济);知识产权保护;在线教育;AIGC概念;快手概念;网红经济;AI应用;ChatGPT概念;元宇宙;多模态AI;云游戏;鸿蒙概念;DeepSeek概念;抖音概念(字节概念);腾讯概念;人工智能;阿里巴巴概念;智能医疗;三胎概念;语音技术;脑机接口;一带一路;虚拟现实;人民币贬值受益;机器人概念;华为概念;东数西算(算力);MR(混合现实);数据中心(AIDC);液冷服务器;深股通;融资融券
002051.SZ,21,002051,33,水利;华为概念;新型城镇化;冰雪产业;东数西算(算力);人民币贬值受益;污水处理;一带一路;同花顺中特估100;固废处理;央企国企改革;雄安新区;乡村振兴;国企改革;生物质能发电;新疆振兴;深股通;融资融券;储能;液冷服务器;中字头股票
920576.BJ,9,920576,151,可控核聚变;商业航天;核电;西部大开发;海工装备;融资融券;国企改革;卫星导航;专精特新
002878.SZ,33,002878,33,冰雪产业;体育产业;NFT概念;拼多多概念;网红经济;文化传媒概念;短剧游戏;Web3.0;IP经济(谷子经济);小红书概念;三胎概念;虚拟数字人;京津冀一体化;快手概念;AI视频;元宇宙;数字经济;AIGC概念;ChatGPT概念;区块链;数据要素;人工智能;百度概念;抖音概念(字节概念);腾讯概念;虚拟现实;阿里巴巴概念;智能音箱;华为概念;小米概念;消费电子概念;无线耳机;深股通
603216.SH,5,603216,17,参股银行;工业互联网;智能家居;芯片概念;沪股通
002922.SZ,15,002922,33,高压快充;华为数字能源;数据中心(AIDC);5G;充电桩;光伏概念;华为概念;储能;2026一季报预增;新能源汽车;智能家居;粤港澳大湾区;一带一路;深股通;融资融券
002453.SZ,4,002453,33,光刻胶;芯片概念;深股通;融资融券
300693.SZ,13,300693,33,数据中心(AIDC);高压快充;虚拟电厂;充电桩;换电概念;储能;宁德时代概念;比亚迪概念;专精特新;新能源汽车;锂电池概念;深股通;融资融券
000417.SZ,19,000417,33,互联网金融;AI应用;虚拟数字人;人工智能;跨境电商;养老概念;创投;乡村振兴;农村电商;充电桩;冷链物流;统一大市场;啤酒概念;参股银行;国企改革;黄金概念;证金持股;深股通;融资融券
002729.SZ,13,002729,33,比亚迪概念;新能源汽车;海峡两岸;家用电器;福建自贸区;数据中心(AIDC);充电桩;汽车电子;储能;消费电子概念;光伏概念;风电;融资融券
301162.SZ,12,301162,33,虚拟电厂;碳交易;绿色电力;智能电网;AI应用;风电;储能;人工智能;光伏概念;专精特新;深股通;融资融券
920174.BJ,7,920174,151,一带一路;中俄贸易概念;股权转让(并购重组);专精特新;融资融券;雅下水电概念;水利
603727.SH,8,603727,17,俄乌冲突概念;天然气;京津冀一体化;中俄贸易概念;一带一路;锂电池概念;海工装备;融资融券
920008.BJ,8,920008,151,光纤概念;人工智能;虚拟现实;军工信息化;融资融券;专精特新;军工;西部大开发
600825.SH,9,600825,17,无人零售;文化传媒概念;AI语料;独角兽概念;上海国企改革;创投;国企改革;融资融券;沪股通
688768.SH,14,688768,17,传感器;机器人概念;多模态AI;ChatGPT概念;AI智能体;专精特新;高端装备;数据要素;AI应用;工业互联网;人工智能;DeepSeek概念;风电;融资融券
300759.SZ,7,300759,33,CRO概念;创新药;智能医疗;人民币贬值受益;人工智能;融资融券;深股通
301189.SZ,22,301189,33,智能音箱;腾讯概念;虚拟数字人;人脸识别;算力租赁;英伟达概念;鸿蒙概念;星闪概念;消费电子概念;人工智能;无线耳机;跨境电商;宠物经济;物联网;智能家居;车联网(车路协同);汽车电子;机器人概念;专精特新;人民币贬值受益;深股通;融资融券
000912.SZ,7,000912,33,化肥;煤化工概念;乡村振兴;西部大开发;国企改革;深股通;融资融券
688513.SH,6,688513,17,创新药;仿制药一致性评价;智能医疗;西部大开发;沪股通;融资融券
600307.SH,14,600307,17,特钢概念;国企改革;雅下水电概念;西部大开发;氢能源;金属铜;核电;超导概念;华为概念;可控核聚变;新能源汽车;商业航天;融资融券;沪股通
002563.SZ,11,002563,33,高股息精选;网红经济;三胎概念;体育产业;足球概念;IP经济(谷子经济);跨境电商;共同富裕示范区;数字经济;深股通;融资融券
600136.SH,4,600136,22,ST板块;物业管理;国企改革;文化传媒概念
603730.SH,9,603730,17,长安汽车概念;特斯拉概念;新能源汽车;比亚迪概念;人民币贬值受益;上海自贸区;沪股通;2026中报预增;融资融券
601288.SH,6,601288,17,高股息精选;同花顺中特估100;证金持股;跨境支付(CIPS);沪股通;融资融券
002044.SZ,19,002044,33,家庭医生;阿里巴巴概念;数据要素;AIGC概念;人工智能;区块链;AI智能体;华为概念;AI应用;DeepSeek概念;牙科医疗;基因测序;智能医疗;中国AI 50;智能穿戴;养老概念;阿尔茨海默概念;深股通;融资融券
