code,market_code,所属概念,股票代码,所属概念数量
002179,33,铜缆高速连接;光纤概念;6G概念;共封装光学(CPO);芯片概念;5G;液冷服务器;高压快充;卫星导航;成飞概念;可控核聚变;商业航天;大飞机;国产航母;光伏概念;换电概念;军民融合;军工;智能电网;充电桩;量子科技;无人机;专精特新;数据中心;储能;比亚迪概念;新能源汽车;核电;低空经济;特斯拉概念;华为概念;东数西算(算力);机器人概念;无人驾驶;车联网(车路协同);国企改革;深股通;融资融券;中字头股票,002179.SZ,39
600285,17,高股息精选;芬太尼;创新药;沪股通;融资融券,600285.SH,5
603699,17,页岩气;高股息精选;可控核聚变;氢能源;核电;一带一路;人民币贬值受益;风电;沪股通;融资融券,603699.SH,10
301103,33,民营医院;基因测序;合成生物;跨境电商;眼科医疗;智能医疗;细胞免疫治疗;乡村振兴;医药电商;创新药;雄安新区;DeepSeek概念;ChatGPT概念;融资融券,301103.SZ,14
603665,17,一带一路;医疗器械概念;人民币贬值受益;锂电池概念,603665.SH,4
002133,33,物业管理;养老概念;乡村振兴;农业种植;粮食概念;互联网金融;玉米;机器人概念,002133.SZ,8
301584,33,流感;注册制次新股;医疗器械概念;智能医疗;国企改革;机器人概念;深股通;新股与次新股;融资融券,301584.SZ,9
920195,151,两轮车;2025年报预增;特斯拉概念;比亚迪概念;融资融券;长安汽车概念;新能源汽车;人民币贬值受益;一带一路;专精特新,920195.BJ,10
300389,33,MicroLED概念;MiniLED;柔性屏(折叠屏);虚拟现实;华为概念;数字经济;储能;足球概念;创投;人民币贬值受益;2025年报预增;深股通,300389.SZ,12
001368,33,露营经济;足球概念;冰雪产业;体育产业;三胎概念;宠物经济;中俄贸易概念;医疗器械概念;人民币贬值受益;一带一路;福建自贸区;海峡两岸;人工智能;3D打印;新型烟草(电子烟);多模态AI;高股息精选,001368.SZ,17
600551,17,参股券商;文化传媒概念;在线教育;数字经济;托育服务;国企改革;创投;AI应用;人工智能;高股息精选;沪股通;融资融券,600551.SH,12
301098,33,新型城镇化;体育产业;土壤修复;旅游概念;地下管网;足球概念;PPP概念;乡村振兴;特色小镇;融资融券,301098.SZ,10
000538,33,高股息精选;超级品牌;医药电商;证金持股;创新药;医美概念;工业大麻;同花顺漂亮100;参股券商;西部大开发;深股通;融资融券;华为概念,000538.SZ,13
603109,17,无人机;专精特新;机器人概念;新能源汽车;人民币贬值受益;储能;数据中心;农机;中俄贸易概念;水利;一带一路;西部大开发;乡村振兴;沪股通,603109.SH,14
002451,33,智能电网;风电;充电桩;海工装备;智慧城市;储能;高铁;光伏概念;创投;化债概念(AMC概念);高端装备;5G;机器人概念;物业管理;上海自贸区;融资融券,002451.SZ,16
002073,33,参股银行;智能物流;证金持股;一带一路;知识产权保护;生物质能发电;数字经济;工业互联网;绿色电力;物联网;锂电池概念;机器视觉;传感器;宁德时代概念;固态电池;深股通;融资融券,002073.SZ,17
600661,17,养老概念;职业教育;在线教育;旅游概念;AI应用;人工智能;融资融券,600661.SH,7
003029,33,电子身份证;数字货币;华为鲲鹏;数据安全;智慧政务;信创;鸿蒙概念;网络安全;区块链;AI智能体;移动支付;互联网金融;数字水印;跨境支付(CIPS);蚂蚁集团概念;数字经济;抖音概念(字节概念);智慧城市;DeepSeek概念;车联网(车路协同);安防;物联网;量子科技;华为概念;工业互联网;东数西算(算力);军工信息化;长安汽车概念;无人驾驶;卫星导航;专精特新;比亚迪概念;军工;商业航天;中俄贸易概念;芯片概念;深股通,003029.SZ,37
000888,33,冰雪产业;旅游概念;体育产业;啤酒概念;NFT概念;IP经济(谷子经济);国企改革;西部大开发;智慧政务;低空经济;融资融券;深股通,000888.SZ,12
002391,33,化肥;乡村振兴;人民币贬值受益,002391.SZ,3
688335,17,专精特新;污水处理;氢能源;碳交易;绿色电力;融资融券,688335.SH,6
600361,17,金属回收;金属铜;超导概念;宁德时代概念;苹果概念;消费电子概念;特高压;华为概念;无线耳机;比亚迪概念;碳中和;富士康概念;回购增持再贷款概念;新能源汽车;一带一路;小米概念;机器人概念;液冷服务器;小米汽车;沪股通,600361.SH,20
002742,33,职业教育;一带一路;西部大开发;水泥概念;幽门螺杆菌概念;减肥药;流感;摘帽,002742.SZ,8
600977,17,短剧游戏;文化传媒概念;IP经济(谷子经济);AIGC概念;腾讯概念;人工智能;中字头股票;国企改革;沪股通;同花顺中特估100;融资融券,600977.SH,11
601869,17,光纤概念;铜缆高速连接;共封装光学(CPO);太赫兹;特高压;5G;第三代半导体;芯片概念;海工装备;数据中心;量子科技;智能电网;新能源汽车;专精特新;东数西算(算力);风电;一带一路;机器人概念;工业互联网;人形机器人;创投;同花顺出海50;抖音概念(字节概念);沪股通;融资融券,601869.SH,25
920160,151,专精特新;高端装备;新股与次新股;融资融券;国企改革;央企国企改革,920160.BJ,6
300820,33,第三代半导体;芯片概念;TOPCON电池;专精特新;新能源汽车;光伏概念;商业航天;可控核聚变;充电桩;核电;储能;氢能源;西部大开发;深股通;融资融券,300820.SZ,15
603066,17,跨境电商;烟草;智能物流;冷链物流;统一大市场;新型工业化;人工智能;物联网;数字孪生;机器视觉;机器人概念;专精特新;比亚迪概念;工业互联网;一带一路;华为概念;国企改革;特斯拉概念;宁德时代概念;华为数字能源,603066.SH,20
688522,17,卫星导航;同花顺新质50;毫米波雷达;军工;MCU芯片;低空经济;芯片概念;专精特新;2025年报预增;沪股通;融资融券,688522.SH,11
601500,17,国企改革;一带一路;人民币贬值受益;工业互联网;新能源汽车;股权转让(并购重组);融资融券;沪股通,601500.SH,8
002019,33,维生素;创新药;肝炎概念;合成生物;流感;医药电商;可降解塑料;光伏概念;深股通;融资融券,002019.SZ,10
300819,33,PCB概念;机器人概念;人民币贬值受益;固态电池;氢能源;体育产业,300819.SZ,6
002243,33,脑机接口;智慧城市;数字经济;毫米波雷达;数据中心;东数西算(算力);创投;芯片概念;建筑节能;深圳国企改革;锂电池概念;物业管理;冷链物流;国企改革;可降解塑料;深股通;融资融券,002243.SZ,17
688678,17,富士康概念;人形机器人;消费电子概念;苹果概念;智能穿戴;比亚迪概念;特斯拉概念;新能源汽车;机器人概念;2026一季报预增;海峡两岸;光伏概念;TOPCON电池;医疗器械概念;沪股通;融资融券,688678.SH,16
300700,33,消费电子概念;第三代半导体;芯片概念;专精特新;光刻胶;光伏概念;机器人概念;燃料电池;氢能源;融资融券,300700.SZ,10
688606,17,禽流感;宠物经济;肝炎概念;幽门螺杆菌概念;猴痘概念;辅助生殖;基因测序;医疗器械概念;人民币贬值受益;融资融券;沪股通,688606.SH,11
920810,151,智能物流;融资融券;高端装备;机器人概念;专精特新,920810.BJ,5
600031,17,同花顺出海50;雅下水电概念;同花顺漂亮100;农机;高端装备;人民币贬值受益;证金持股;无人驾驶;机器人概念;工业互联网;沪股通;融资融券;一带一路;新疆振兴,600031.SH,14
603927,17,数字乡村;AI应用;区块链;数据要素;鸿蒙概念;智慧政务;跨境支付(CIPS);AIGC概念;AI智能体;数字货币;DeepSeek概念;互联网保险;华为鲲鹏;百度概念;信创;数据安全;人工智能;阿里巴巴概念;国资云;智能医疗;腾讯概念;车联网(车路协同);网络安全;工业互联网;华为概念;乡村振兴;新型工业化;国企改革;中字头股票;融资融券;沪股通,603927.SH,31
300006,33,细胞免疫治疗;创新药;辅助生殖;仿制药一致性评价;眼科医疗;幽门螺杆菌概念;医药电商;肝炎概念;医疗器械概念;西部大开发;知识产权保护;国企改革;融资融券,300006.SZ,13
001239,33,高端装备;海工装备;机器人概念;风电;股权转让(并购重组);融资融券,001239.SZ,6
688601,17,汽车芯片;芯片概念;AI眼镜;AI手机;消费电子概念;汽车电子;小米概念;比亚迪概念;机器人概念;创投;民爆概念;融资融券;沪股通,688601.SH,13
605123,17,卫星导航;航空发动机;大飞机;商业航天;军工;可控核聚变;核电;海工装备;专精特新;风电;沪股通;融资融券,605123.SH,12
688132,17,信创;军工信息化;AI应用;AI智能体;网络安全;DeepSeek概念;虚拟数字人;专精特新;数据安全;云计算;军工;军民融合;数据中心;融资融券,688132.SH,14
603966,17,专精特新;新型工业化;长三角一体化;机器人概念;核电;水利;一带一路;换电概念;2026一季报预增;股权转让(并购重组),603966.SH,10
600380,17,医药电商;创新药;流感;减肥药;猴痘概念;辅助生殖;合成生物;宠物经济;智能医疗;DeepSeek概念;人工智能;沪股通;融资融券;粤港澳大湾区;腾讯概念,600380.SH,15
301260,33,人形机器人;跨境电商;锂电池概念;机器人概念;人民币贬值受益;人工智能;两轮车;储能;深股通;融资融券,301260.SZ,10
600332,17,青蒿素;医药电商;白酒概念;生物疫苗;仿制药一致性评价;流感;创新药;国企改革;医疗器械概念;沪股通;融资融券;阿里巴巴概念,600332.SH,12
001221,33,注册制次新股;跨境电商;粤港澳大湾区;深股通;新股与次新股;融资融券,001221.SZ,6
002348,33,在线教育;人工智能;机器人概念;IP经济(谷子经济);固态电池;钠离子电池;跨境电商;三胎概念;股权转让(并购重组),002348.SZ,9
600336,17,净水概念;空气能热泵;家用电器;医疗器械概念;无人零售;智能家居;物业管理;跨境电商;一带一路;冰雪产业;创投;冷链物流;物联网;国企改革;DeepSeek概念;超级品牌;融资融券;沪股通,600336.SH,18
300836,33,PCB概念;商业航天;苹果概念;传感器;机器视觉;新型工业化;充电桩;机器人概念;工业互联网;新能源汽车;人工智能;2025年报预增;数字经济;民爆概念;绿色电力,300836.SZ,15
600269,17,高股息精选;参股保险;参股券商;国企改革;沪股通;融资融券;核电,600269.SH,7
605122,17,装配式建筑;建筑节能;水泥概念;西部大开发,605122.SH,4
300031,33,数字孪生;新型工业化;虚拟现实;机器视觉;AI应用;MR(混合现实);虚拟数字人;元宇宙;传感器;人工智能;工业互联网;网络游戏;IP经济(谷子经济);手机游戏;机器人概念;云游戏;DeepSeek概念;车联网(车路协同);华为概念;数字经济;百度概念;创投;无人驾驶;人民币贬值受益;无人机;碳中和;深股通;融资融券,300031.SZ,28
301391,33,机器视觉;华为昇腾;虚拟现实;芯片概念;MicroLED概念;元宇宙;人工智能;AI应用;东数西算(算力);深股通;融资融券,301391.SZ,11
688319,17,专精特新;西部大开发;幽门螺杆菌概念;流感;生物疫苗;创新药;沪股通;融资融券,688319.SH,8
300662,33,职业教育;AI应用;人工智能;DeepSeek概念;AI智能体;数据要素;京津冀一体化;财税数字化;华为概念;雄安新区;深股通,300662.SZ,11
600535,17,仿制药一致性评价;重组蛋白;创新药;医药电商;生物疫苗;肝炎概念;工业大麻;智能医疗;国企改革;沪股通;融资融券;央企国企改革;股权转让(并购重组),600535.SH,13
002948,33,高股息精选;一带一路;跨境支付(CIPS);融资融券;深股通,002948.SZ,5
001336,33,新型城镇化;污水处理;垃圾分类;共同富裕示范区;固废处理;创投;专精特新;碳中和;储能;氢能源,001336.SZ,10
920978,151,液冷服务器;融资融券;比亚迪概念;汽车电子;新能源汽车;长安汽车概念;汽车热管理;储能;小米汽车;机器人概念;传感器;专精特新,920978.BJ,12
000625,33,证金持股;俄乌冲突概念;网约车;兵装重组概念;国企改革;西部大开发;深股通;融资融券;智能物流;央企国企改革;一带一路;华为汽车;长安汽车概念;DeepSeek概念;车联网(车路协同);飞行汽车(eVTOL);燃料电池;腾讯概念;动力电池回收;无人驾驶;低空经济;机器人概念;人形机器人;换电概念;新能源汽车;华为概念;智能座舱;锂电池概念;固态电池;宁德时代概念;股权转让(并购重组),000625.SZ,31
605188,17,预制菜;冷链物流;智能物流;沪股通,605188.SH,4
300427,33,电力物联网;特高压;智能电网;军民融合;军工;商业航天;风电;充电桩;区块链;福建自贸区;毫米波雷达;海峡两岸;专精特新;绿色电力;芯片概念,300427.SZ,15
600691,17,化肥;煤化工概念;磷化工;天然气;消毒剂;国企改革;氢能源;回购增持再贷款概念;一带一路;燃料电池;储能;光伏概念;机器人概念;股权转让(并购重组);沪股通;融资融券,600691.SH,16
002864,33,肝炎概念;流感;医药电商;医疗器械概念;养老概念;创新药;西部大开发;消毒剂,002864.SZ,8
601233,17,长三角一体化;煤炭概念;回购增持再贷款概念;2025年报预增;沪股通;融资融券;互联网金融,601233.SH,7
301630,33,PCB概念;专精特新;注册制次新股;深股通;新股与次新股;融资融券,301630.SZ,6
600796,17,生态农业;医疗废物处理;土壤修复;乡村振兴;净水概念;固废处理;地下管网;污水处理;国企改革;生物质能发电;合成生物;绿色电力;沪股通,600796.SH,13
002393,33,阿尔茨海默概念;仿制药一致性评价;创新药;肝炎概念;维生素;流感;合成生物;京津冀一体化;国企改革;核污染防治;专精特新;2025年报预增;短剧游戏;融资融券;深股通,002393.SZ,15
300736,33,华为概念;苹果概念;区块链,300736.SZ,3
000668,33,物业管理;ST板块,000668.SZ,2
688581,17,医疗器械概念;机器人概念;人民币贬值受益;沪股通;融资融券,688581.SH,5
601567,17,电力物联网;高压氧舱;智能电网;充电桩;数据中心;风电;脑机接口;AI应用;储能;人工智能;工业互联网;智能医疗;光伏概念;一带一路;养老概念;参股银行;民营医院;三胎概念;沪股通;融资融券,601567.SH,20
300719,33,军工信息化;军民融合;成飞概念;大飞机;低空经济;军工;无人机;飞行汽车(eVTOL);信创;商业航天;京津冀一体化;虚拟现实;高端装备;专精特新;碳纤维,300719.SZ,15
603298,17,同花顺出海50;人形机器人;智能物流;机器人概念;新能源汽车;5G;宁德时代概念;沪股通;融资融券,603298.SH,9
000987,33,期货概念;化债概念(AMC概念);参股券商;独角兽概念;绿色电力;乡村振兴;国企改革;创投;风电;2025年报预增;粤港澳大湾区;深股通;2026一季报预增;融资融券,000987.SZ,14
