market_code,股票代码,所属概念数量,code,所属概念
33,300763.SZ,6,300763,绿色电力;储能;光伏概念;芯片概念;融资融券;深股通
33,300034.SZ,13,300034,航空发动机;大飞机;军民融合;商业航天;军工;3D打印;核电;特钢概念;京津冀一体化;央企国企改革;国企改革;融资融券;深股通
33,000720.SZ,4,000720,光纤概念;物业管理;央企国企改革;国企改革
17,603391.SH,3,603391,专精特新;工业互联网;融资融券
33,000929.SZ,5,000929,ST板块;污水处理;西部大开发;啤酒概念;股权转让(并购重组)
17,603310.SH,5,603310,氟化工概念;创投;专精特新;沪股通;融资融券
17,688597.SH,20,688597,电力物联网;虚拟电厂;智能电网;特高压;高压快充;充电桩;碳交易;储能;军工;机器人概念;低空经济;空间计算;无人机;数字孪生;智慧城市;京津冀一体化;人工智能;数据要素;时空大数据;融资融券
33,002419.SZ,28,002419,预制菜;啤酒概念;统一大市场;白酒概念;农业种植;跨境电商;乡村振兴;无人零售;粮食概念;国企改革;智能物流;新疆振兴;粤港澳大湾区;数字经济;光伏建筑一体化;人工智能;AI应用;绿色电力;鸿蒙概念;DeepSeek概念;低空经济;央企国企改革;AIGC概念;ChatGPT概念;腾讯概念;储能;深股通;融资融券
33,300657.SZ,43,300657,算力租赁;东数西算(算力);英伟达概念;AI PC;共封装光学(CPO);液冷服务器;云计算;数据中心;智谱AI;抖音概念(字节概念);阿里巴巴概念;PCB概念;AI手机;华为概念;AI眼镜;汽车电子;卫星导航;消费电子概念;元宇宙;柔性屏(折叠屏);虚拟现实;智能穿戴;MiniLED;小米概念;传感器;商业航天;新型烟草(电子烟);无人机;无线耳机;华为手机;DeepSeek概念;军工;机器人概念;小米汽车;新能源汽车;2025年报预增;储能;智能医疗;海峡两岸;宁德时代概念;福建自贸区;深股通;融资融券
17,603041.SH,3,603041,建筑节能;有机硅概念;专精特新
33,002065.SZ,51,002065,ChatGPT概念;华为鲲鹏;信创;智慧政务;数据安全;鸿蒙概念;AI智能体;AI应用;数据要素;华为欧拉;百度概念;网络安全;区块链;智谱AI;云计算;元宇宙;DRG/DIP;华为昇腾;腾讯概念;人脸识别;抖音概念(字节概念);数字乡村;DeepSeek概念;车联网(车路协同);互联网金融;智慧城市;人工智能;数字孪生;虚拟现实;华为概念;跨境支付(CIPS);东数西算(算力);智能医疗;算力租赁;工业互联网;无人驾驶;低空经济;数据中心;传感器;卫星导航;芯片概念;水利;养老概念;军民融合;旅游概念;储能;华为数字能源;乡村振兴;新疆振兴;深股通;融资融券
17,688662.SH,5,688662,共封装光学(CPO);5G;芯片概念;储能;融资融券
33,301331.SZ,7,301331,流感;医药电商;创新药;西部大开发;回购增持再贷款概念;2025年报预增;融资融券
17,605398.SH,18,605398,MLOps概念;华为鲲鹏;信创;阿里巴巴概念;AIGC概念;腾讯概念;数据要素;百度概念;蚂蚁集团概念;短剧游戏;互联网金融;数字经济;人工智能;数据中心;华为概念;机器人概念;长三角一体化;沪股通
33,300633.SZ,6,300633,宠物经济;医疗器械概念;智能医疗;中俄贸易概念;融资融券;深股通
17,600654.SH,15,600654,网络安全;信创;东数西算(算力);数据中心;鸿蒙概念;华为概念;安防;智慧城市;比亚迪概念;人工智能;传感器;物业管理;智能医疗;养老概念;沪股通
33,300998.SZ,9,300998,新能源汽车;比亚迪概念;人形机器人;机器人概念;宁德时代概念;海工装备;锂电池概念;股权转让(并购重组);融资融券
17,600679.SH,11,600679,三胎概念;网红经济;共享单车;体育产业;物业管理;跨境电商;国企改革;医疗器械概念;创投;互联网金融;两轮车
33,002324.SZ,22,002324,6G概念;商业航天;PEEK材料;军工;卫星导航;碳纤维;低空经济;毫米波雷达;2025年报预增;脑机接口;专精特新;光刻胶;机器人概念;新能源汽车;长三角一体化;储能;消费电子概念;锂电池概念;固态电池;钠离子电池;深股通;融资融券
33,002760.SZ,6,002760,数据中心;军工;金属回收;海工装备;金属锌;股权转让(并购重组)
33,300859.SZ,9,300859,旅游概念;冰雪产业;新疆振兴;国企改革;西部大开发;低空经济;飞行汽车(eVTOL);深股通;股权转让(并购重组)
33,000761.SZ,7,000761,特钢概念;煤化工概念;国企改革;央企国企改革;绿色电力;深股通;融资融券
151,920857.BJ,6,920857,安防;机器人概念;小米概念;西部大开发;消费电子概念;融资融券
17,688367.SH,6,688367,专精特新;无人驾驶;华为概念;工业互联网;DeepSeek概念;融资融券
17,603200.SH,14,603200,钠离子电池;固态电池;锂电池概念;2025年报预增;低空经济;华为概念;腾讯概念;液冷服务器;数据中心;消毒剂;海工装备;污水处理;风电;沪股通
17,600770.SH,15,600770,数据安全;汽车芯片;语音技术;芯片概念;网络游戏;手机游戏;创投;绿色电力;人工智能;2025年报预增;碳纤维;跨境电商;融资融券;股权转让(并购重组);沪股通
33,300109.SZ,9,300109,消毒剂;智能医疗;基因测序;固态电池;生物疫苗;细胞免疫治疗;创新药;深股通;融资融券
17,688552.SH,9,688552,军工信息化;军民融合;军工;低空经济;央企国企改革;专精特新;国企改革;沪股通;融资融券
17,600884.SH,26,600884,钠离子电池;氟化工概念;固态电池;石墨电极;金属镍;动力电池回收;宁德时代概念;小金属概念;锂电池概念;石墨烯;OLED;MiniLED;苹果概念;超级电容;光伏概念;比亚迪概念;储能;消费电子概念;新能源汽车;虚拟现实;参股银行;创投;共同富裕示范区;沪股通;融资融券;股权转让(并购重组)
33,300843.SZ,19,300843,铜缆高速连接;富士康概念;液冷服务器;新型烟草(电子烟);消费电子概念;智能座舱;小米概念;数据中心;比亚迪概念;人形机器人;新能源汽车;高压快充;无人机;飞行汽车(eVTOL);机器人概念;低空经济;充电桩;储能;深股通
17,601003.SH,5,601003,国企改革;西部大开发;养老概念;沪股通;融资融券
33,002921.SZ,10,002921,减速器;农机;新能源汽车;机器人概念;人民币贬值受益;燃料电池;乡村振兴;光热发电;氢能源;光伏概念
33,002729.SZ,13,002729,消费电子概念;汽车电子;比亚迪概念;新能源汽车;海峡两岸;数据中心;福建自贸区;光伏概念;家用电器;充电桩;储能;风电;融资融券
33,000970.SZ,11,000970,稀土永磁;小金属概念;2025年报预增;苹果概念;新能源汽车;人民币贬值受益;机器人概念;国企改革;深股通;融资融券;中字头股票
17,603192.SH,3,603192,新能源汽车;汽车热管理;专精特新
17,603194.SH,11,603194,智能物流;共同富裕示范区;人民币贬值受益;机器人概念;新能源汽车;汽车拆解概念;军工;储能;锂电池概念;沪股通;融资融券
33,300210.SZ,8,300210,3D打印;东数西算(算力);机器人概念;新能源汽车;PPP概念;雄安新区;股权转让(并购重组);深股通
33,002614.SZ,17,002614,养老概念;跨境电商;医疗器械概念;网红经济;家用电器;IP经济(谷子经济);智能家居;人民币贬值受益;海峡两岸;人工智能;福建自贸区;鸿蒙概念;DeepSeek概念;机器人概念;血氧仪;华为概念;人形机器人
17,601666.SH,7,601666,煤炭概念;煤化工概念;证金持股;国企改革;沪股通;融资融券;回购增持再贷款概念
17,600835.SH,9,600835,减速器;人形机器人;机器人概念;物联网;上海国企改革;雅下水电概念;国企改革;沪股通;融资融券
33,002783.SZ,13,002783,生态农业;化肥;民爆概念;煤化工概念;国企改革;氢能源;燃料电池;光伏概念;新能源汽车;军工;军民融合;股权转让(并购重组);融资融券
33,301083.SZ,13,301083,人脸识别;安防;智慧城市;专精特新;新型城镇化;工业互联网;人工智能;机器人概念;车联网(车路协同);数字经济;充电桩;DeepSeek概念;融资融券
17,603375.SH,12,603375,汽车芯片;传感器;芯片概念;专精特新;机器人概念;比亚迪概念;存储芯片;低空经济;民爆概念;回购增持再贷款概念;PVDF概念;融资融券
33,301367.SZ,6,301367,医疗器械概念;京津冀一体化;人民币贬值受益;机器人概念;深股通;融资融券
17,603609.SH,6,603609,猪肉;养鸡;生态农业;宠物经济;沪股通;融资融券
33,300604.SZ,8,300604,国家大基金持股;存储芯片;芯片概念;专精特新;2025年报预增;海峡两岸;融资融券;深股通
33,301122.SZ,4,301122,辅助生殖;医疗器械概念;人民币贬值受益;融资融券
33,300622.SZ,10,300622,虚拟现实;华为概念;智能穿戴;AI眼镜;小米概念;粤港澳大湾区;IP经济(谷子经济);消费电子概念;眼科医疗;深股通
33,300274.SZ,14,300274,虚拟电厂;同花顺漂亮100;宁德时代概念;储能;氢能源;风电;深股通;融资融券;充电桩;光伏概念;数据中心;回购增持再贷款概念;数字经济;新能源汽车
17,603270.SH,15,603270,减速器;飞行汽车(eVTOL);人形机器人;比亚迪概念;机器人概念;专精特新;新能源汽车;商业航天;低空经济;碳纤维;燃料电池;氢能源;风电;沪股通;融资融券
17,601116.SH,6,601116,预制菜;共同富裕示范区;阿里巴巴概念;冷链物流;沪股通;融资融券
33,301260.SZ,10,301260,锂电池概念;人形机器人;跨境电商;机器人概念;人民币贬值受益;人工智能;储能;两轮车;深股通;融资融券
33,002456.SZ,28,002456,人脸识别;长安汽车概念;元宇宙;虚拟现实;星闪概念;智能家居;MR(混合现实);车联网(车路协同);智慧城市;柔性屏(折叠屏);小米概念;无人驾驶;人形机器人;机器人概念;华为概念;机器视觉;智能座舱;传感器;AI眼镜;OLED;消费电子概念;汽车电子;海峡两岸;医疗器械概念;毫米波雷达;深股通;融资融券;股权转让(并购重组)
33,002094.SZ,11,002094,中韩自贸区;化债概念(AMC概念);跨境电商;参股银行;网红经济;C2M概念;一带一路;人民币贬值受益;腾讯概念;深股通;融资融券
33,002622.SZ,5,002622,民营医院;参股银行;牙科医疗;智能医疗;智能电网
17,688227.SH,17,688227,算力租赁;芯片概念;东数西算(算力);军工;华为欧拉;云计算;华为概念;信创;AI智能体;智慧政务;人工智能;数据要素;DeepSeek概念;数字经济;区块链;互联网金融;融资融券
33,300550.SZ,9,300550,腾讯概念;家庭医生;区块链;鸿蒙概念;AI应用;云计算;DeepSeek概念;人工智能;智能医疗
33,002401.SZ,32,002401,自由贸易港;统一大市场;航运概念;跨境电商;国资云;ETC;数字经济;Web3.0;区块链;智能物流;数据要素;国企改革;智慧城市;上海自贸区;AI智能体;华为鲲鹏;DeepSeek概念;碳中和;人工智能;安防;碳交易;信创;ChatGPT概念;云计算;阿里巴巴概念;华为概念;机器视觉;央企国企改革;数据中心;融资融券;深股通;中字头股票
17,688708.SH,7,688708,军民融合;军工;商业航天;专精特新;西部大开发;沪股通;融资融券
33,002010.SZ,19,002010,共同富裕示范区;智能物流;一带一路;工业互联网;2025年报预增;蚂蚁集团概念;新能源汽车;DeepSeek概念;人形机器人;无人驾驶;车联网(车路协同);区块链;统一大市场;华为概念;宁德时代概念;充电桩;军工;深股通;融资融券
17,603507.SH,12,603507,光热发电;氢能源;风电;回购增持再贷款概念;光伏概念;一带一路;海工装备;人民币贬值受益;专精特新;机器人概念;商业航天;融资融券
33,002632.SZ,17,002632,消费电子概念;智能穿戴;AI眼镜;新能源汽车;液冷服务器;华为概念;虚拟现实;安防;光伏概念;无人机;锂电池概念;固态电池;中俄贸易概念;元宇宙;石墨烯;共同富裕示范区;深股通
33,300275.SZ,38,300275,星闪概念;智慧城市;物联网;工业互联网;人工智能;数据要素;数字经济;DeepSeek概念;鸿蒙概念;AI智能体;专精特新;华为概念;ChatGPT概念;华为鲲鹏;AI应用;污水处理;新型工业化;数据安全;传感器;机器人概念;中俄贸易概念;阿里巴巴概念;低空经济;AIGC概念;乡村振兴;PPP概念;华为欧拉;无人驾驶;华为盘古;军工;多模态AI;西部大开发;超级电容;毫米波雷达;核电;卫星导航;商业航天;F5G概念
33,002553.SZ,18,002553,减速器;机器人概念;新能源汽车;语音技术;无人机;ChatGPT概念;比亚迪概念;人工智能;物联网;无线耳机;专精特新;2025年报预增;锂电池概念;芯片概念;MCU芯片;汽车芯片;融资融券;深股通
17,688331.SH,5,688331,细胞免疫治疗;创新药;眼科医疗;沪股通;融资融券
17,603382.SH,6,603382,注册制次新股;数字经济;工业互联网;绿色电力;新股与次新股;融资融券
17,603856.SH,9,603856,新疆振兴;地下管网;乡村振兴;水利;抽水蓄能;新型城镇化;氢能源;一带一路;军工
17,688768.SH,14,688768,ChatGPT概念;多模态AI;AI应用;AI智能体;数据要素;人工智能;DeepSeek概念;传感器;机器人概念;工业互联网;专精特新;高端装备;风电;融资融券
17,600718.SH,43,600718,DRG/DIP;区块链;数字货币;智能医疗;数据安全;智慧政务;AI智能体;AI应用;数据要素;财税数字化;AIGC概念;信创;华为昇腾;网络安全;DeepSeek概念;云计算;互联网金融;人工智能;车联网(车路协同);数字经济;智慧城市;百度概念;抖音概念(字节概念);独角兽概念;华为概念;东数西算(算力);智能座舱;无人驾驶;食品安全;工业互联网;长安汽车概念;机器人概念;医疗器械概念;养老概念;中国AI 50;汽车电子;5G;比亚迪概念;新能源汽车;参股保险;虚拟电厂;融资融券;沪股通
33,300507.SZ,12,300507,汽车热管理;飞行汽车(eVTOL);华为汽车;比亚迪概念;低空经济;新能源汽车;传感器;芯片概念;高压快充;股权转让(并购重组);深股通;融资融券
33,300650.SZ,17,300650,存储芯片;芯片概念;5G;汽车电子;传感器;小米概念;无线耳机;MiniLED;华为概念;物联网;智慧灯杆;比亚迪概念;元宇宙;机器人概念;智慧城市;海峡两岸;人民币贬值受益
17,603767.SH,7,603767,减速器;共同富裕示范区;长安汽车概念;农机;新能源汽车;乡村振兴;沪股通
33,300833.SZ,6,300833,机器视觉;人民币贬值受益;文化传媒概念;专精特新;粤港澳大湾区;深股通
17,603131.SH,13,603131,卫星导航;商业航天;军工;工业母机;高端装备;专精特新;新型工业化;海工装备;机器人概念;新能源汽车;人民币贬值受益;长三角一体化;沪股通
