股票代码,market_code,code,所属概念,所属概念数量
000837.SZ,33,000837,工业母机;减速器;人形机器人;新型工业化;新能源汽车;比亚迪概念;机器人概念;传感器;高端装备;工业互联网;军工;风电;航空发动机;国企改革;西部大开发;深股通;融资融券,17
300884.SZ,33,300884,脑机接口;智能医疗;鸿蒙概念;信创;PM2.5;多模态AI;人脸识别;人工智能;安防;智慧城市;阿里巴巴概念;养老概念;DeepSeek概念;华为概念;智能家居;小米概念;福建自贸区;海峡两岸;机器人概念;专精特新;智能物流;融资融券,22
002885.SZ,33,002885,高压快充;数据中心;富士康概念;充电桩;第三代半导体;5G;储能;光伏概念;无线充电;消费电子概念;比亚迪概念;新能源汽车;2025年报预增;OLED;汽车电子;小米概念;华为概念;华为汽车;粤港澳大湾区;融资融券,20
002797.SZ,33,002797,期货概念;区块链;深股通;融资融券,4
603276.SH,17,603276,合成生物;生态农业;2025年报预增;锂电池概念;融资融券,5
600570.SH,17,600570,蚂蚁集团概念;数字货币;ChatGPT概念;跨境支付(CIPS);AI智能体;互联网金融;鸿蒙概念;AIGC概念;区块链;华为鲲鹏;数据要素;智慧政务;多模态AI;信创;华为昇腾;DeepSeek概念;数字经济;人工智能;中国AI 50;华为概念;AI应用;回购增持再贷款概念;碳中和;碳交易;证金持股;沪股通;融资融券,27
300024.SZ,33,300024,人形机器人;新型工业化;机器人概念;工业互联网;机器视觉;特斯拉概念;医疗器械概念;传感器;人工智能;智能物流;无人驾驶;比亚迪概念;职业教育;高端装备;3D打印;养老概念;专精特新;军工;换电概念;芯片概念;宁德时代概念;国家大基金持股;国企改革;参股保险;深股通;融资融券,26
301066.SZ,33,301066,AIGC概念;AI智能体;NFT概念;数字经济;人工智能;跨境电商;创投;共同富裕示范区;融资融券,9
603657.SH,17,603657,家用电器;小米概念;机器人概念;专精特新,4
001309.SZ,33,001309,存储芯片;AI PC;中芯国际概念;共封装光学(CPO);芯片概念;汽车电子;智能穿戴;2025年报预增;数据中心;专精特新;粤港澳大湾区;人民币贬值受益;人工智能;融资融券;深股通,15
300101.SZ,33,300101,卫星导航;商业航天;军民融合;国产航母;军工;无人机;时空大数据;5G;机器视觉;智慧城市;芯片概念;物联网;机器人概念;人工智能;专精特新;回购增持再贷款概念;西部大开发;深股通;融资融券,19
688710.SH,17,688710,CRO概念;细胞免疫治疗;智能医疗;创新药;央企国企改革;国企改革;沪股通;融资融券,8
603120.SH,17,603120,光刻胶;芯片概念;专精特新;注册制次新股;环氧丙烷;新股与次新股;融资融券,7
300998.SZ,33,300998,机器人概念;人形机器人;新能源汽车;比亚迪概念;海工装备;宁德时代概念;锂电池概念;股权转让(并购重组);融资融券,9
920080.BJ,151,920080,家用电器;新型工业化;数据中心;机器人概念;风电;锂电池概念;军工;工业互联网;新股与次新股;融资融券,10
688758.SH,17,688758,2025三季报预增;沪股通;融资融券,3
002086.SZ,33,002086,预制菜;幽门螺杆菌概念;基因测序;CRO概念;猴痘概念;食品安全;医疗器械概念;人民币贬值受益;深股通,9
300249.SZ,33,300249,液冷服务器;东数西算(算力);数据中心;5G;华为数字能源;云计算;腾讯概念;抖音概念(字节概念);华为概念;阿里巴巴概念;百度概念;物联网;数字孪生;专精特新;智慧城市;人工智能;数字乡村;储能;区块链;机器人概念;碳中和;回购增持再贷款概念;西部大开发;深股通;融资融券,25
002863.SZ,33,002863,一体化压铸;长安汽车概念;华为汽车;长三角一体化;中俄贸易概念;新能源汽车;两轮车;比亚迪概念;机器人概念;一带一路;回购增持再贷款概念;光伏概念;数字经济;融资融券,14
600078.SH,17,600078,磷化工;绿色电力,2
002094.SZ,33,002094,中韩自贸区;网红经济;跨境电商;化债概念(AMC概念);C2M概念;腾讯概念;参股银行;人民币贬值受益;一带一路;深股通;融资融券,11
300758.SZ,33,300758,光刻胶;AI应用;染料;钙钛矿电池;钠离子电池;光伏概念;芯片概念;专精特新;深股通,9
688602.SH,17,688602,有机硅概念;锂电池概念;固态电池;氟化工概念;超级电容;OLED;光刻胶;CRO概念;减肥药;融资融券,10
300589.SZ,33,300589,军民融合;军工;海工装备;专精特新;无人驾驶;粤港澳大湾区;燃料电池;一带一路;绿色电力;深股通;融资融券,11
002235.SZ,33,002235,知识产权保护;Web3.0;数据确权;文化传媒概念;NFT概念;网络安全;区块链;蚂蚁集团概念;数据要素;独角兽概念;福建自贸区;体育产业;海峡两岸;物业管理;比亚迪概念;股权转让(并购重组);融资融券,17
603917.SH,17,603917,一体化压铸;小米汽车;新能源汽车;长三角一体化;比亚迪概念;宁德时代概念,6
603602.SH,17,603602,AIGC概念;数据要素;抖音概念(字节概念);阿里巴巴概念;小红书概念;百度概念;腾讯概念;短剧游戏;数字经济;智慧城市;算力租赁;车联网(车路协同);东数西算(算力);华为概念;跨境电商;智慧灯杆;低空经济;AI应用;5G;无人机;飞行汽车(eVTOL);苹果概念;充电桩;融资融券,24
300647.SZ,33,300647,智慧灯杆;5G;消费电子概念;智慧城市;数据中心;液冷服务器;跨境电商;一带一路;锂电池概念;动力电池回收,10
603901.SH,17,603901,新型工业化;人形机器人;机器人概念;机器视觉;2025年报预增;沪股通,6
301310.SZ,33,301310,充电桩;高压快充;机器人概念;飞行汽车(eVTOL);新能源汽车;核电;储能;人形机器人;比亚迪概念;专精特新;军工;光伏概念;可控核聚变;创投;宁德时代概念;铜缆高速连接;深股通;融资融券,18
688592.SH,17,688592,卫星导航;商业航天;车联网(车路协同);无人机;低空经济;腾讯概念;物联网;无人驾驶;芯片概念;专精特新;机器人概念;农机;乡村振兴;融资融券,14
300277.SZ,33,300277,智能电网;高端装备;传感器;华为概念;生物质能发电;人工智能;股权转让(并购重组);国企改革,8
000619.SZ,33,000619,新型城镇化;建筑节能;光伏建筑一体化;一带一路;国企改革;智能家居;工业互联网;光伏概念;数字经济,9
300266.SZ,33,300266,股权转让(并购重组);土壤修复;碳交易;水利;固废处理;虚拟电厂;生态农业;污水处理;PPP概念;共同富裕示范区;储能;国企改革;东数西算(算力);乡村振兴;阿里巴巴概念;固态电池;融资融券,17
002421.SZ,33,002421,数字经济;鸿蒙概念;AI智能体;华为鲲鹏;智慧城市;DeepSeek概念;信创;云计算;人工智能;腾讯概念;抖音概念(字节概念);养老概念;人脸识别;智能医疗;物联网;华为概念;建筑节能;工业互联网;雄安新区;粤港澳大湾区;PPP概念;碳中和;机器人概念;数据中心;AI应用;液冷服务器;深股通;融资融券,28
301233.SZ,33,301233,农机;专精特新;碳纤维;低空经济;新能源汽车;无人机;减速器;PEEK材料;比亚迪概念;成飞概念;大飞机;军工;航空发动机;核污染防治;军民融合;储能;商业航天;光伏概念;海工装备;智能电网;核电;风电;氢能源;西部大开发;有机硅概念;锂电池概念;股权转让(并购重组);融资融券,28
002624.SZ,33,002624,云游戏;短剧游戏;文化传媒概念;AIGC概念;NFT概念;手机游戏;虚拟数字人;网络游戏;元宇宙;电子竞技;AI智能体;IP经济(谷子经济);鸿蒙概念;虚拟现实;区块链;英伟达概念;人工智能;华为概念;AI应用;深股通;融资融券,21
300106.SZ,33,300106,乳业;三胎概念;乡村振兴;养老概念;新疆振兴;国企改革;西部大开发;股权转让(并购重组),8
920227.BJ,151,920227,AI应用;阿里巴巴概念;融资融券;拼多多概念;抖音概念(字节概念);小红书概念;ERP概念,7
002734.SZ,33,002734,消毒剂;合成生物;2025年报预增;乡村振兴;2025三季报预增;锂电池概念;碳中和;固态电池;创投;工业互联网;人工智能;深股通;融资融券,13
300213.SZ,33,300213,卫星导航;军工信息化;商业航天;低空经济;无人机;军工;智慧城市;安防;物联网;智慧政务;数据安全;机器视觉;数据要素;人工智能;华为概念;百度概念;独角兽概念;云计算;AI智能体;DeepSeek概念;元宇宙;5G;工业互联网;ChatGPT概念;机器人概念;AIGC概念;新型工业化;高铁;京津冀一体化;数据中心;专精特新;跨境电商;一带一路;新疆振兴;AI应用;深股通,36
002031.SZ,33,002031,减速器;智能物流;机器人概念;机器视觉;工业母机;高端装备;人民币贬值受益;航空发动机;冷链物流;深股通;融资融券,11
688220.SH,17,688220,汽车芯片;WiFi 6;星闪概念;阿里巴巴概念;5G;芯片概念;AI眼镜;智能穿戴;6G概念;小米概念;消费电子概念;车联网(车路协同);卫星导航;物联网;人工智能;商业航天;专精特新;人民币贬值受益;沪股通;融资融券,20
300667.SZ,33,300667,商业航天;量子科技;军工;低空经济;传感器;可控核聚变;安防;第三代半导体;物联网;芯片概念;新型工业化;专精特新;虚拟现实;智能电网;工业互联网;数据中心;消费电子概念;海工装备;水利;光纤概念;数字经济;光伏概念;钙钛矿电池;食品安全;医美概念,25
301234.SZ,33,301234,医疗器械概念;专精特新;人民币贬值受益;融资融券,4
603261.SH,22,603261,成飞概念;大飞机;ST板块;军工;军民融合;可控核聚变;低空经济;无人机;高端装备;西部大开发,10
001282.SZ,33,001282,减速器;专精特新;机器人概念;人形机器人;新能源汽车;比亚迪概念;华为汽车;特斯拉概念;小米汽车;小米概念;融资融券,11
603062.SH,17,603062,专精特新;储能;海工装备;光伏概念;风电;碳中和;沪股通;融资融券,8
002292.SZ,33,002292,手机游戏;文化传媒概念;网络游戏;NFT概念;虚拟数字人;多模态AI;IP经济(谷子经济);ChatGPT概念;元宇宙;腾讯概念;虚拟现实;独角兽概念;人工智能;跨境电商;三胎概念;智能穿戴;乡村振兴;回购增持再贷款概念;深股通;融资融券,20
301329.SZ,33,301329,商业航天;卫星导航;5G;海峡两岸;光纤概念;消费电子概念;新能源汽车;光伏概念;储能;融资融券,10
000518.SZ,33,000518,ST板块;肝炎概念;医疗器械概念;新型城镇化,4
001299.SZ,33,001299,天然气;西部大开发;物联网,3
300581.SZ,33,300581,航空发动机;军民融合;军工;卫星导航;无人机;专精特新;西部大开发;融资融券;深股通,9
603232.SH,17,603232,电子身份证;华为鲲鹏;数据安全;信创;网络安全;智慧政务;数字货币;云办公;云计算;量子科技;军工信息化;Web3.0;AI智能体;鸿蒙概念;移动支付;阿里巴巴概念;区块链;车联网(车路协同);百度概念;智慧城市;DeepSeek概念;人工智能;华为概念;低空经济;军工;MCU芯片;无人机;汽车芯片;芯片概念;专精特新;一带一路;新疆振兴,32
300585.SZ,33,300585,钙钛矿电池;小米汽车;军工;传感器;长安汽车概念;比亚迪概念;专精特新;小米概念;汽车电子;机器人概念;新能源汽车;锂电池概念;减速器,13
002861.SZ,33,002861,无线耳机;AI眼镜;苹果概念;消费电子概念;无线充电;富士康概念;智能穿戴;小米概念;智能音箱;虚拟现实;比亚迪概念;人民币贬值受益;星闪概念;元宇宙;人工智能;医疗器械概念,16
002622.SZ,33,002622,民营医院;智能医疗;参股银行;牙科医疗;智能电网,5
301293.SZ,33,301293,脑机接口;智能医疗;民营医院;深股通;融资融券,5
001387.SZ,33,001387,家用电器;参股银行;充电桩;储能;小米概念;汽车电子;PCB概念;融资融券,8
301568.SZ,33,301568,PCB概念;富士康概念;光刻机;5G;消费电子概念;光刻胶;芯片概念;汽车电子;MicroLED概念;专精特新;AI眼镜;比亚迪概念;高端装备;新型工业化;机器视觉;商业航天;海峡两岸;锂电池概念;福建自贸区;人工智能;多模态AI;融资融券,22
688225.SH,17,688225,智谱AI;数字水印;数据安全;智慧政务;网络安全;信创;AI智能体;阿里巴巴概念;数据要素;抖音概念(字节概念);鸿蒙概念;跨境支付(CIPS);东数西算(算力);DeepSeek概念;6G概念;卫星导航;车联网(车路协同);智慧城市;人工智能;商业航天;工业互联网;5G;AI应用;沪股通;股权转让(并购重组);融资融券,26
600774.SH,17,600774,民营医院;物业管理;三胎概念;医美概念;医药电商;辅助生殖;幽门螺杆菌概念;创新药;流感;医疗器械概念;低空经济;智能医疗;DeepSeek概念;股权转让(并购重组),14
603915.SH,17,603915,减速器;人形机器人;机器人概念;高端装备;水利;光伏建筑一体化;固废处理;海工装备;融资融券;沪股通,10
300359.SZ,33,300359,在线教育;职业教育;数字经济;DeepSeek概念;人工智能;横琴新区;三胎概念;创投,8
601279.SH,17,601279,海峡两岸;长安汽车概念;比亚迪概念;新能源汽车;锂电池概念;沪股通,6
688357.SH,17,688357,污水处理;专精特新;一带一路;氢能源;净水概念;核污染防治;股权转让(并购重组);融资融券,8
002182.SZ,33,002182,小金属概念;央企国企改革;宁德时代概念;氢能源;3D打印;军工;苹果概念;商业航天;国企改革;无人机;飞行汽车(eVTOL);特斯拉概念;比亚迪概念;低空经济;消费电子概念;一体化压铸;5G;华为概念;富士康概念;机器人概念;华为汽车;长安汽车概念;深股通;融资融券,24
688143.SH,17,688143,光纤概念;共封装光学(CPO);汽车热管理;芯片概念;军工;海工装备;特高压;专精特新;DeepSeek概念;沪股通;融资融券,11
603116.SH,17,603116,C2M概念;跨境电商,2
300496.SZ,33,300496,华为欧拉;MLOps概念;多模态AI;ChatGPT概念;AI智能体;鸿蒙概念;百度概念;国产操作系统;AIGC概念;虚拟数字人;中国AI 50;阿里巴巴概念;元宇宙;区块链;抖音概念(字节概念);腾讯概念;语音技术;车联网(车路协同);DeepSeek概念;人工智能;数字经济;虚拟现实;英伟达概念;智能音箱;华为概念;独角兽概念;物联网;MR(混合现实);AI手机;智能医疗;机器视觉;AI PC;智能座舱;华为海思概念股;低空经济;智能穿戴;无人驾驶;无人机;小米概念;AI眼镜;传感器;5G;机器人概念;新型工业化;消费电子概念;智能家居;智能电网;小米汽车;长安汽车概念;比亚迪概念;智能物流;AI应用;华为汽车;回购增持再贷款概念;深股通;东数西算(算力);融资融券,57
600108.SH,17,600108,玉米;粮食概念;土地流转;农业种植;代糖概念;啤酒概念;乡村振兴;西部大开发;国企改革;参股券商;回购增持再贷款概念;水利;融资融券;跨境电商;沪股通,15
