name,code,open,涨停价,跌停价
博科测试,301598,62.69,74.72,49.82
永新股份,2014,11.98,13.07,10.69
瑞奇智造,920781,9.0,11.6,6.26
山推股份,680,11.88,13.12,10.74
新力金融,600318,9.04,9.85,8.06
日照港,600017,2.99,3.29,2.69
智迪科技,301503,36.16,43.13,28.75
佛山照明,541,6.0,6.59,5.39
电光科技,2730,15.19,16.49,13.49
东和新材,920792,12.03,15.6,8.4
怡球资源,601388,3.01,3.3,2.7
并行科技,920493,132.03,171.74,92.48
爱美客,300896,141.25,169.5,113.0
华能水电,600025,9.04,9.96,8.15
S佳通,600182,15.18,15.88,14.36
神奇制药,600613,6.05,6.66,5.45
浙商银行,601916,3.03,3.33,2.73
周大生,2867,12.14,13.35,10.93
合力泰,2217,3.03,3.34,2.74
华贸物流,603128,6.09,6.69,5.47
航新科技,300424,18.23,21.9,14.6
中荣股份,301223,18.4,21.97,14.65
润建股份,2929,39.71,43.65,35.71
三特索道,2159,15.29,16.81,13.75
新坐标,603040,91.69,100.86,82.52
道通科技,688208,36.81,44.02,29.34
东阿阿胶,423,48.91,53.81,44.03
北方稀土,600111,45.95,50.57,41.37
德源药业,920735,33.9,44.04,23.72
中国石化,600028,6.16,6.78,5.54
固德威,688390,61.93,74.32,49.54
大富科技,300134,12.45,14.95,9.97
中机认检,301508,31.16,37.39,24.93
众业达,2441,9.33,10.31,8.43
海晨股份,300873,22.0,26.28,17.52
中红医疗,300981,12.53,15.02,10.02
高争民爆,2827,37.52,41.37,33.85
华仁药业,300110,3.14,3.77,2.51
可靠股份,301009,12.66,15.17,10.11
莱尔科技,688683,31.31,37.92,25.28
西点药业,301130,28.34,34.14,22.76
同辉信息,920090,6.38,8.22,4.44
鸿铭股份,301105,47.37,57.02,38.02
ST宏达,2211,3.17,3.34,3.02
理邦仪器,300206,12.8,15.3,10.2
华资实业,600191,12.84,14.09,11.53
联合水务,603291,9.69,10.57,8.65
白云山,600332,25.67,28.23,23.09
义翘神州,301047,67.49,80.87,53.91
威龙股份,603779,6.41,7.06,5.78
晶瑞电材,300655,16.22,19.3,12.86
八亿时空,688181,32.24,38.66,25.78
山东高速,600350,9.78,10.69,8.75
曙光股份,600303,3.24,3.58,2.93
和达科技,688296,13.28,15.85,10.57
天马科技,603668,16.55,18.27,14.95
中化岩土,2542,3.33,3.66,3.0
微创光电,920198,9.96,12.98,7.0
惠柏新材,301555,33.29,40.0,26.66
港通医疗,301515,20.02,24.0,16.0
通光线缆,300265,13.5,16.03,10.69
三元基因,920344,23.34,30.39,16.37
世华科技,688093,36.71,44.09,29.39
双星新材,2585,6.72,7.38,6.04
绿色动力,601330,6.74,7.38,6.04
百通能源,1376,16.72,18.47,15.11
阳光照明,600261,3.36,3.7,3.02
科思股份,300856,13.49,16.13,10.75
泰瑞机器,603289,10.09,11.1,9.08
龙利得,300883,6.73,8.08,5.38
千金药业,600479,10.14,11.14,9.12
四川九洲,801,17.09,18.6,15.22
海融科技,300915,23.91,28.42,18.94
新芝生物,920685,13.57,17.68,9.52
美腾科技,688420,0.0,28.56,19.04
天禾股份,2999,6.83,7.49,6.13
同享科技,920167,17.25,22.17,11.95
新通联,603022,10.25,11.26,9.22
中科曙光,603019,85.41,93.93,76.85
鸿智科技,920926,17.43,22.21,11.97
天顺风能,2531,6.84,7.52,6.16
华夏银行,600015,6.84,7.54,6.17
江苏有线,600959,3.43,3.77,3.09
三江购物,601116,13.84,15.1,12.36
中国医药,600056,10.32,11.33,9.27
信达地产,600657,3.48,3.78,3.1
爱克股份,300889,20.66,24.77,16.51
泉阳泉,600189,6.88,7.58,6.2
行动教育,605098,41.6,45.8,37.48
万邦德,2082,13.88,15.28,12.5
尚品宅配,300616,13.96,16.67,11.11
秦港股份,601326,3.49,3.83,3.13
中一科技,301150,41.94,50.24,33.5
小熊电器,2959,42.28,46.32,37.9
善水科技,301190,21.12,25.38,16.92
风光股份,301100,21.21,25.5,17.0
海看股份,301262,24.8,29.78,19.86
达威股份,300535,17.78,21.37,14.25
华信永道,920592,39.26,51.03,27.49
龙源技术,300105,7.15,8.57,5.71
佩蒂股份,300673,18.03,21.46,14.3
益丰药房,603939,21.66,23.83,19.49
福蓉科技,603327,11.05,11.91,9.75
中国高科,600730,11.0,12.0,9.82
锦富技术,300128,7.3,8.74,5.82
尚荣医疗,2551,3.64,4.0,3.28
中粮科工,301058,10.92,13.12,8.74
粤海饲料,1313,7.3,8.03,6.57
ST沈化,698,3.65,3.83,3.47
万泽股份,534,23.38,24.13,19.75
广发证券,776,21.92,24.16,19.76
科威尔,688551,0.0,44.08,29.38
盈方微,670,7.45,8.1,6.62
美利云,815,11.2,12.28,10.04
设研院,300732,7.47,8.98,5.98
ST未名,2581,7.43,7.85,7.11
同和药业,300636,7.49,8.99,5.99
一诺威,920261,15.15,19.48,10.5
西菱动力,300733,18.76,22.49,14.99
顾地科技,2694,3.75,4.13,3.38
龙源电力,1289,15.0,16.5,13.5
祥生医疗,688358,30.0,36.02,24.02
陕天然气,2267,7.5,8.26,6.76
升达林业,2259,3.77,4.15,3.39
胜利精密,2426,3.83,4.2,3.44
南京商旅,600250,11.49,12.63,10.33
龙旗科技,603341,42.83,46.37,37.94
英科再生,688087,30.95,36.89,24.59
冰川网络,300533,34.64,41.57,27.71
鹏欣资源,600490,7.73,8.48,6.94
海鸥住工,2084,3.87,4.26,3.48
天目湖,603136,11.73,12.93,10.58
中国电影,600977,15.68,17.25,14.11
李子园,605337,11.85,13.05,10.67
万邦医药,301520,39.96,47.56,31.7
鸿日达,301285,68.46,81.13,54.09
祥和实业,603500,12.0,13.15,10.76
优刻得,688158,28.25,33.62,22.42
梅轮电梯,603321,8.11,8.82,7.22
坤泰股份,1260,20.0,22.08,18.06
天玑科技,300245,12.05,14.47,9.65
中铁特货,1213,4.06,4.44,3.64
山金国际,975,24.17,26.7,21.84
键邦股份,603285,24.31,26.73,21.87
天威视讯,2238,8.13,8.92,7.3
越秀资本,987,8.12,8.93,7.31
金达莱,688057,12.19,14.63,9.75
迪威尔,688377,0.0,43.93,29.29
建设机械,600984,4.09,4.49,3.67
维宏股份,300508,36.75,44.17,29.45
华维设计,920427,12.39,15.99,8.61
宁夏建材,600449,12.33,13.56,11.1
优优绿能,301590,176.87,212.24,141.5
晨光生物,300138,12.39,14.86,9.9
安硕信息,300380,41.34,49.52,33.02
深南电A,37,8.26,9.09,7.43
苏州银行,2966,8.27,9.1,7.44
东宏股份,603856,12.47,13.68,11.2
浙富控股,2266,4.14,4.57,3.74
浙江美大,2677,8.41,9.16,7.5
通合科技,300491,25.17,30.08,20.06
康希诺,688185,62.85,75.24,50.16
广电网络,600831,4.19,4.61,3.77
水星家纺,603365,21.09,23.09,18.89
燕塘乳业,2732,16.98,18.68,15.28
中原高速,600020,4.25,4.68,3.83
金埔园林,301098,8.58,10.27,6.85
英思特,301622,64.29,77.1,51.4
万讯自控,300112,8.59,10.31,6.87
卓翼科技,2369,8.76,9.47,7.75
高铁电气,688285,8.69,10.39,6.93
精进电动,688280,8.68,10.42,6.94
青松股份,300132,8.65,10.43,6.95
唯赛勃,688718,13.15,15.66,10.44
纳科诺尔,920522,60.3,79.23,42.67
恩威医药,301331,26.42,31.66,21.1
物产环能,603071,13.13,14.51,11.87
易普力,2096,13.3,14.62,11.96
我乐家居,603326,8.9,9.77,7.99
气派科技,688216,22.6,26.68,17.78
金奥博,2917,13.43,14.69,12.02
康恩贝,600572,4.44,4.9,4.01
中信建投,601066,26.71,29.38,24.04
上海医药,601607,17.82,19.6,16.04
天津港,600717,4.46,4.91,4.01
建设工业,2265,27.0,29.44,24.08
*ST和科,2816,22.51,23.54,21.3
中天科技,600522,18.06,19.89,16.27
智立方,301312,49.99,59.83,39.89
四川长虹,600839,9.11,9.99,8.17
明星电力,600101,9.25,10.15,8.31
天安新材,603725,9.28,10.15,8.31
百奥泰,688177,23.15,27.71,18.47
华恒生物,688639,32.65,39.01,26.01
拓新药业,301089,27.97,33.53,22.35
陕西金叶,812,4.79,5.25,4.29
成都燃气,603053,9.58,10.54,8.62
航锦科技,818,19.33,21.19,17.33
中关村,931,4.87,5.35,4.37
长春一东,600148,19.6,21.48,17.58
万辰集团,300972,200.6,240.79,160.53
渝开发,514,4.94,5.4,4.42
天和防务,300397,14.81,17.75,11.83
汉邦科技,688755,0.0,47.41,31.61
中建环能,300425,4.94,5.93,3.95
汇成真空,301392,130.4,154.54,103.02
格林精密,300968,15.36,17.83,11.89
美畅股份,300861,14.89,17.88,11.92
大恒科技,600288,14.94,16.45,13.46
力源信息,300184,10.04,11.96,7.98
军信股份,301109,15.06,17.96,11.98
力盛体育,2858,14.98,16.47,13.47
航发动力,600893,39.8,43.95,35.96
达瑞电子,300976,60.0,71.94,47.96
新和成,2001,25.13,27.65,22.63
招商公路,1965,10.05,11.07,9.05
外高桥,600648,10.04,11.08,9.06
苏农银行,603323,5.05,5.54,4.54
徕木股份,603633,10.39,11.12,9.1
爱普股份,603020,10.1,11.13,9.11
艾德生物,300685,20.41,24.5,16.34
国泰海通,601211,20.5,22.56,18.46
博隆技术,603325,77.62,85.38,69.86
联检科技,301115,15.83,18.94,12.62
森萱医药,920946,10.55,13.68,7.38
旺能环境,2034,15.9,17.46,14.28
*ST海华,600243,5.29,5.55,5.03
如意集团,2193,5.31,5.84,4.78
鹏鹞环保,300664,5.35,6.42,4.28
华骐环保,300929,10.74,12.88,8.58
宝色股份,300402,21.3,25.76,17.18
天新药业,603235,26.93,29.61,24.23
中国中铁,601390,5.4,5.94,4.86
永达股份,1239,16.25,17.92,14.66
涛涛车业,301345,250.05,301.03,200.69
凯龙高科,300912,16.51,19.76,13.18
广电计量,2967,21.9,24.17,19.77
三美股份,603379,60.61,66.67,54.55
经纬股份,301390,33.5,39.95,26.63
江南水务,601199,5.56,6.12,5.0
京能热力,2893,11.18,12.29,10.05
吉电股份,875,5.62,6.19,5.07
凯发电气,300407,11.3,13.56,9.04
美迪凯,688079,11.4,13.56,9.04
天龙股份,603266,23.0,24.99,20.45
金鹰重工,301048,11.48,13.66,9.1
瑞丰银行,601528,5.69,6.26,5.12
安科瑞,300286,23.07,27.65,18.43
特力A,25,17.44,19.17,15.69
今飞凯达,2863,5.93,6.45,5.27
火炬电子,603678,35.05,38.79,31.73
三祥新材,603663,35.58,38.82,31.76
宜通世纪,300310,5.88,7.08,4.72
奇正藏药,2287,23.62,25.98,21.26
源飞宠物,1222,23.59,25.98,21.26
埃斯顿,2747,23.74,26.03,21.29
科华生物,2022,5.92,6.52,5.34
红旗连锁,2697,5.99,6.52,5.34
创业环保,600874,5.93,6.52,5.34
ST逸飞,688646,35.76,42.76,28.5
裕兴股份,300305,5.95,7.13,4.75
科安达,2972,11.97,13.12,10.74
岭南控股,524,12.03,13.17,10.77
前沿生物,688221,0.0,21.62,14.42
美思德,603041,12.03,13.23,10.83
山东路桥,498,6.02,6.62,5.42
海兰信,300065,18.09,21.77,14.51
国力电子,688103,60.98,72.59,48.39
欧克科技,1223,48.13,53.35,43.65
石头科技,688169,152.74,182.17,121.45
保利发展,600048,6.13,6.7,5.48
北大医药,788,6.12,6.71,5.49
南京熊猫,600775,12.2,13.42,10.98
国发股份,600538,6.0,6.72,5.5
雪浪环境,300385,6.21,7.45,4.97
沃顿科技,920,12.44,13.67,11.19
三湘印象,863,6.49,6.84,5.6
重庆路桥,600106,6.25,6.88,5.63
菲林格尔,603226,32.13,34.73,28.41
欧林生物,688319,25.0,30.38,20.26
锦好医疗,920925,31.64,41.34,22.26
*ST传智,3032,6.38,6.68,6.04
华锡有色,600301,38.0,42.13,34.47
正川股份,603976,19.3,21.23,17.37
拉芳家化,603630,19.35,21.26,17.4
西高院,688334,19.42,23.2,15.46
百甲科技,920057,6.52,8.41,4.53
江西长运,600561,6.5,7.12,5.82
时创能源,688429,13.05,15.68,10.46
国投电力,600886,13.1,14.41,11.79
双箭股份,2381,6.59,7.24,5.92
中信重工,601608,6.59,7.24,5.92
深圳燃气,601139,6.6,7.25,5.93
众鑫股份,603091,79.99,87.0,71.18
友讯达,300514,13.2,15.83,10.55
中恒电气,2364,26.38,29.04,23.76
正海生物,300653,19.9,23.93,15.95
润农节水,920964,6.82,8.68,4.68
渤海股份,605,6.7,7.37,6.03
舜禹股份,301519,13.39,16.08,10.72
麒麟信安,688152,40.06,48.35,32.23
苏州高新,600736,6.83,7.43,6.08
智新电子,920212,13.65,17.56,9.46
奥精医疗,688613,20.41,24.34,16.22
维力医疗,603309,13.67,14.93,12.21
益方生物,688382,27.06,32.64,21.76
*ST赛隆,2898,0.0,14.28,12.92
仁智股份,2629,6.85,7.49,6.13
强邦新材,1279,34.38,37.61,30.77
航民股份,600987,6.89,7.57,6.19
仁度生物,688193,48.55,57.96,38.64
安洁科技,2635,13.86,15.22,12.46
密尔克卫,603713,55.69,61.26,50.12
启明星辰,2439,14.11,15.51,12.69
中贝通信,603220,21.25,23.4,19.14
亚辉龙,688575,14.24,17.02,11.34
永创智能,603901,14.18,15.6,12.76
永东股份,2753,7.11,7.83,6.41
农尚环境,300536,7.29,8.69,5.79
交通银行,601328,7.25,7.96,6.52
精华制药,2349,7.3,7.98,6.53
太平鸟,603877,14.53,15.96,13.06
百利天恒,688506,325.98,387.19,258.13
福瑞达,600223,7.37,8.09,6.62
华秦科技,688281,73.67,88.44,58.96
大亚圣象,910,7.45,8.2,6.71
天纺标,920753,22.5,29.08,15.66
开能健康,300272,7.47,8.96,5.98
芭薇股份,920123,0.0,19.5,10.5
中公高科,603860,30.08,33.14,27.12
鲍斯股份,300441,7.53,9.05,6.03
澳弘电子,605058,30.52,33.53,27.43
瀚川智能,688022,15.3,18.34,12.22
蓝天燃气,605368,7.71,8.48,6.94
江天化学,300927,23.28,27.94,18.62
日久光电,3015,15.91,17.14,14.02
乐惠国际,603076,23.42,25.75,21.07
特发服务,300917,40.34,46.86,31.24
金桥信息,603918,15.55,17.24,14.1
泰晶科技,603738,15.78,17.26,14.12
苏交科,300284,7.87,9.44,6.3
康为世纪,688426,24.06,28.56,19.04
兴业股份,603928,16.0,17.63,14.43
中农联合,3042,16.21,17.64,14.44
英联股份,2846,16.13,17.73,14.51
润本股份,603193,24.2,26.62,21.78
泰格医药,300347,56.55,67.96,45.3
中国神华,601088,40.35,44.5,36.41
北京科锐,2350,8.18,8.94,7.32
杭钢股份,600126,8.15,8.97,7.34
宋城演艺,300144,8.18,9.82,6.54
科拜尔,920066,24.66,32.05,17.27
长高电新,2452,8.23,9.04,7.4
华特达因,915,32.99,36.3,29.7
中化装备,600579,8.25,9.12,7.46
中原环保,544,8.32,9.14,7.48
*ST亿通,300211,8.56,10.15,6.77
腾远钴业,301219,68.31,81.84,54.56
盛航股份,1205,17.08,18.79,15.37
锐奇股份,300126,8.6,10.26,6.84
鼎汉技术,300011,8.57,10.28,6.86
银宝山新,2786,8.6,9.45,7.73
昊海生科,688366,43.86,52.62,35.08
复星医药,600196,26.48,29.11,23.81
保龄宝,2286,8.91,9.82,8.04
西安饮食,721,8.96,9.83,8.05
星昊医药,920017,18.19,23.64,12.74
广博股份,2103,9.13,10.02,8.2
宁波远洋,601022,9.16,10.08,8.24
兰卫医学,301060,9.25,11.09,7.39
快意电梯,2774,9.43,10.2,8.34
华人健康,301408,18.54,22.25,14.83
易瑞生物,300942,9.46,11.28,7.52
圣湘生物,688289,18.86,22.67,15.11
金岭矿业,655,9.49,10.44,8.54
凯龙股份,2783,9.56,10.52,8.6
维科精密,301499,29.31,35.28,23.52
国航远洋,920571,9.92,12.77,6.89
信邦智能,301112,39.02,47.22,31.48
南大环境,300864,19.7,23.64,15.76
盈康生命,300143,9.9,11.84,7.9
海正药业,600267,9.87,10.87,8.89
凯腾精工,920553,9.93,12.89,6.95
力鼎光电,605118,30.62,33.09,27.07
雅达股份,920556,10.09,13.06,7.04
中科蓝讯,688332,132.8,157.42,104.94
优利德,688628,31.86,38.17,25.45
欧菲光,2456,10.66,11.67,9.55
隆华新材,301149,10.6,12.76,8.5
红墙股份,2809,10.69,11.75,9.61
奥美医疗,2950,10.9,12.0,9.82
海螺水泥,600585,21.83,24.02,19.66
慧智微,688512,11.06,13.38,8.92
鑫源智造,600615,11.22,12.29,10.05
国义招标,920039,11.34,14.59,7.87
东方碳素,920175,11.33,14.7,7.92
海能达,2583,11.3,12.44,10.18
朗鸿科技,920395,11.53,14.84,8.0
壹连科技,301631,104.27,124.15,82.77
嘉必优,688089,23.26,27.91,18.61
姚记科技,2605,23.33,25.61,20.95
良品铺子,603719,11.76,12.87,10.53
华泰证券,601688,23.56,25.93,21.21
家家悦,603708,11.95,13.0,10.64
雷特科技,920110,0.0,46.43,25.01
特宝生物,688278,83.31,100.33,66.89
宏创控股,2379,23.99,26.29,21.51
永顺泰,1338,12.16,13.31,10.89
光弘科技,300735,25.11,29.81,19.87
华源控股,2787,12.5,13.68,11.2
鼎阳科技,688112,37.35,44.9,29.94
博通集成,603068,37.8,41.24,33.74
皖仪科技,688600,24.93,30.04,20.02
ST诺泰,688076,38.38,45.2,30.14
七彩化学,300758,12.7,15.22,10.14
中航成飞,302132,78.95,94.73,63.15
诺禾致源,688315,13.27,15.92,10.62
欣天科技,300615,13.23,15.92,10.62
地素时尚,603587,13.3,14.69,12.02
宏海科技,920108,13.4,17.47,9.41
德邦股份,603056,13.66,15.03,12.29
城发环境,885,13.71,15.08,12.34
锡南科技,301170,28.0,33.52,22.34
中海油服,601808,14.05,15.43,12.63
同兴达,2845,14.1,15.47,12.65
明冠新材,688560,14.2,17.14,11.42
精锻科技,300258,14.36,17.17,11.45
国药股份,600511,28.62,31.6,25.86
保立佳,301037,14.33,17.27,11.51
郑中设计,2811,14.84,16.31,13.35
华大智造,688114,61.0,72.86,48.58
心脉医疗,688016,91.0,109.92,73.28
贝达药业,300558,46.63,55.99,37.33
锦华新材,920015,47.67,61.97,33.37
亚钾国际,893,48.09,52.73,43.15
路德科技,688156,16.19,19.2,12.8
中达安,300635,16.12,19.22,12.82
岳阳兴长,819,16.16,17.84,14.6
宁波高发,603788,16.33,17.96,14.7
金丹科技,300829,16.6,19.9,13.26
中诚咨询,920003,33.23,43.18,23.26
宏达电子,300726,51.08,61.06,40.7
赛特新材,688398,16.95,20.39,13.59
泰凯英,920020,17.2,22.32,12.02
中粮糖业,600737,17.3,18.92,15.48
惠泰医疗,688617,242.12,291.76,194.5
中科美菱,920992,17.33,22.59,12.17
海昇药业,920656,17.61,22.68,12.22
美农生物,301156,17.46,21.0,14.0
盛景微,603375,36.5,40.13,32.83
华蓝集团,301027,18.53,22.08,14.72
峆一药业,920478,18.64,24.11,12.99
果麦文化,301052,38.77,45.8,30.54
美芯晟,688458,40.01,47.54,31.7
新赣江,920367,0.0,26.2,14.12
中国铀业,1280,60.33,66.98,54.8
浩洋股份,300833,41.13,48.79,32.53
康冠科技,1308,20.96,22.94,18.77
汇绿生态,1267,21.86,24.08,19.7
华阳智能,301502,44.6,53.59,35.73
寒锐钴业,300618,45.15,54.23,36.15
马可波罗,1386,22.63,24.99,20.45
德固特,300950,22.89,27.42,18.28
慧为智能,920876,25.39,32.9,17.72
卫光生物,2880,25.36,28.04,22.94
利仁科技,1259,30.23,33.0,27.0
豪悦护理,605009,30.98,33.98,27.8
汇通控股,603409,37.07,40.94,33.5
晶升股份,688478,37.4,44.88,29.92
键凯科技,688356,81.7,98.62,65.74
呈和科技,688625,41.19,49.43,32.95
长盈通,688143,50.32,60.24,40.16
中旗新材,1212,51.3,55.76,45.62
北方华创,2371,470.15,504.9,413.1
北京银行,601169,5.48,6.03,4.93
诚志股份,990,7.91,8.71,7.13
龙软科技,688078,27.39,33.0,22.0
东方海洋,2086,2.32,2.54,2.08
力合微,688589,22.7,27.3,18.2
仙琚制药,2332,9.02,9.91,8.11
*ST金比,2762,6.98,7.22,6.54
铜峰电子,600237,9.08,9.86,8.06
西安旅游,610,12.45,13.71,11.21
金陵体育,300651,20.54,24.46,16.3
宁波港,601018,3.63,3.99,3.27
珠海港,507,5.21,5.73,4.69
仲景食品,300908,27.7,33.24,22.16
开创国际,600097,11.37,12.5,10.22
本钢板材,761,3.34,3.69,3.02
百花医药,600721,0.0,13.46,11.02
冠豪高新,600433,3.28,3.61,2.95
首创环保,600008,3.0,3.3,2.7
海马汽车,572,8.28,8.98,7.34
ST银江,300020,3.49,4.2,2.8
物产金轮,2722,15.0,16.51,13.51
河化股份,953,7.29,7.94,6.5
外服控股,600662,5.0,5.52,4.52
川投能源,600674,13.9,15.29,12.51
上海家化,600315,22.52,24.77,20.27
蓝焰控股,968,6.63,7.27,5.95
誉衡药业,2437,3.08,3.38,2.76
*ST双成,2693,6.97,7.31,6.61
蠡湖股份,300694,12.04,14.5,9.66
严牌股份,301081,10.19,12.16,8.1
海森药业,1367,22.06,24.15,19.76
华纺股份,600448,3.16,3.47,2.84
中南股份,717,2.59,2.85,2.33
美邦服饰,2269,1.89,2.08,1.7
上海雅仕,603329,11.04,12.1,9.9
浙江震元,705,9.08,9.96,8.15
森赫股份,301056,16.78,20.16,13.44
力合科技,300800,11.63,13.96,9.3
宏达股份,600331,12.75,14.07,11.51
中微公司,688012,0.0,327.26,218.18
志邦家居,603801,9.15,10.07,8.24
津药药业,600488,4.11,4.5,3.68
劲旅环境,1230,21.93,23.97,19.61
中设股份,2883,10.95,12.03,9.85
青矩技术,920208,0.0,32.12,17.3
电科院,300215,6.36,7.63,5.09
东百集团,600693,18.24,19.6,16.04
天有为,603202,91.81,100.99,82.63
天鹅股份,603029,18.35,20.06,16.42
融捷健康,300247,5.15,6.16,4.1
正虹科技,702,6.68,7.35,6.01
研奥股份,300923,25.57,30.64,20.42
思维列控,603508,0.0,30.6,25.04
汇通集团,603176,5.24,5.79,4.73
汉森制药,2412,6.41,7.05,5.77
云南城投,600239,2.37,2.59,2.12
宝武镁业,2182,15.33,16.83,13.77
三角轮胎,601163,14.32,15.72,12.86
华北制药,600812,5.53,6.08,4.98
*ST阳光,608,2.66,2.76,2.5
*ST创兴,600193,3.8,4.02,3.64
卫星化学,2648,17.63,19.45,15.91
苏常柴A,570,5.57,6.12,5.0
成都银行,601838,16.11,17.73,14.51
浙能电力,600023,4.95,5.45,4.46
楚天高速,600035,3.87,4.27,3.49
新兴铸管,778,4.18,4.6,3.76
上海凯宝,300039,6.02,7.24,4.82
ST数源,909,5.58,5.85,5.29
凯盛新能,600876,9.85,10.85,8.87
中船科技,600072,11.65,12.78,10.46
鱼跃医疗,2223,38.13,42.03,34.39
宁波海运,600798,3.53,3.87,3.17
维维股份,600300,3.52,3.86,3.16
ST开元,300338,3.83,4.56,3.04
凯普生物,300639,5.39,6.46,4.3
钒钛股份,629,3.09,3.41,2.79
中国化学,601117,7.53,8.28,6.78
华侨城A,69,2.49,2.73,2.23
光正眼科,2524,4.12,4.53,3.71
龙元建设,600491,2.64,2.9,2.38
铁龙物流,600125,6.44,7.08,5.8
神州高铁,8,2.86,3.14,2.57
*ST大晟,600892,3.64,3.84,3.48
永利股份,300230,4.79,5.74,3.82
新奥股份,600803,20.58,22.84,18.68
ST任子行,300311,4.44,5.33,3.55
中国船舶,600150,33.27,36.59,29.93
永顺生物,920729,0.0,11.28,6.08
天士力,600535,15.07,16.58,13.56
招商轮船,601872,8.96,9.88,8.08
