股票代码,股票简称,最高价,收盘价,涨跌幅,成交额,涨停价,跌停价
603616,韩建河山,5.74,5.61,0.18,136292107.16,6.16,5.04
002734,利民股份,16.88,16.83,0.18,258536510.0,18.48,15.12
000951,中国重汽,16.97,16.92,0.18,218410300.0,18.58,15.2
002320,海峡股份,11.44,11.29,0.18,746654830.0,12.4,10.14
600161,天坛生物,17.11,17.08,0.18,216582065.42,18.76,15.35
300412,迦南科技,5.76,5.73,0.17,103587408.0,6.86,4.58
002773,康弘药业,34.91,34.39,0.17,534203960.0,37.76,30.9
301373,凌玮科技,34.6,34.43,0.17,101001500.0,41.24,27.5
000001,平安银行,11.49,11.48,0.17,979700150.0,12.61,10.31
600985,淮北矿业,11.65,11.55,0.17,243431308.92,12.68,10.38
002884,凌霄泵业,17.62,17.49,0.17,94822281.0,19.21,15.71
600671,天目药业,17.65,17.5,0.17,43089593.5,19.22,15.72
002160,常铝股份,5.98,5.84,0.17,491873460.0,6.41,5.25
600908,无锡银行,5.91,5.9,0.17,79174782.4,6.48,5.3
002016,世荣兆业,5.93,5.9,0.17,72592963.0,6.48,5.3
600582,天地科技,5.92,5.92,0.17,220723136.0,6.5,5.32
688079,美迪凯,11.93,11.85,0.17,90217201.25,14.2,9.46
002701,奥瑞金,6.08,6.05,0.17,388901250.0,6.64,5.44
688178,万德斯,24.4,24.29,0.16,22108818.71,29.1,19.4
601107,四川成渝,6.1,6.09,0.16,60560337.0,6.69,5.47
002688,金河生物,6.19,6.19,0.16,84809661.0,6.8,5.56
605555,德昌股份,19.16,18.76,0.16,329706891.06,20.6,16.86
000567,海德股份,6.41,6.33,0.16,226955150.0,6.95,5.69
600172,黄河旋风,6.42,6.39,0.16,676665421.66,7.02,5.74
603102,百合股份,45.17,44.75,0.16,37950805.0,49.15,40.21
605366,宏柏新材,6.5,6.45,0.16,85345956.23,7.08,5.8
600422,昆药集团,12.94,12.92,0.16,92780883.83,14.19,11.61
600971,恒源煤电,6.5,6.48,0.15,78923298.41,7.12,5.82
688050,爱博医疗,65.15,64.87,0.15,214850108.34,77.72,51.82
000153,丰原药业,6.53,6.5,0.15,58766957.0,7.14,5.84
300835,龙磁科技,68.3,66.1,0.15,388529980.0,79.2,52.8
688363,华熙生物,46.37,46.3,0.15,273219692.6,55.48,36.98
300584,海辰药业,53.9,53.2,0.15,292506720.0,63.74,42.5
301533,威马农机,40.28,40.26,0.15,116564388.0,48.24,32.16
600354,敦煌种业,6.73,6.73,0.15,205202154.6,7.39,6.05
300405,科隆股份,6.89,6.74,0.15,123094611.0,8.08,5.38
600903,贵州燃气,6.78,6.77,0.15,75518355.02,7.44,6.08
600015,华夏银行,6.79,6.78,0.15,286093203.86,7.45,6.09
603190,亚通精工,27.43,27.22,0.15,86423799.47,29.9,24.46
301126,达嘉维康,13.73,13.64,0.15,169251670.0,16.34,10.9
605169,洪通燃气,13.69,13.68,0.15,45758782.76,15.03,12.29
000885,城发环境,13.98,13.98,0.14,89429496.0,15.36,12.56
605196,华通线缆,35.51,34.96,0.14,409918671.0,38.4,31.42
688531,日联科技,74.56,70.1,0.14,347003020.29,84.0,56.0
600216,浙江医药,14.1,14.07,0.14,200741819.21,15.46,12.65
688317,之江生物,21.44,21.22,0.14,37844994.99,25.43,16.95
301219,腾远钴业,72.49,70.75,0.14,517075620.0,84.78,56.52
603817,海峡环保,7.11,7.09,0.14,155115442.0,7.79,6.37
301053,远信工业,36.66,35.96,0.14,79444538.0,43.09,28.73
300577,开润股份,21.83,21.65,0.14,46196006.0,25.94,17.3
002753,永东股份,7.25,7.23,0.14,63809472.0,7.94,6.5
301665,泰禾股份,29.19,29.15,0.14,72506559.0,34.93,23.29
001331,胜通能源,60.47,58.63,0.14,1318056100.0,64.41,52.7
000953,河化股份,7.38,7.36,0.14,80216985.0,8.09,6.62
002107,沃华医药,7.57,7.37,0.14,155074770.0,8.1,6.62
003011,海象新材,22.37,22.15,0.14,93418418.0,24.33,19.91
600011,华能国际,7.4,7.39,0.14,441973035.65,8.12,6.64
300096,ST易联众,7.44,7.39,0.14,47859821.0,8.86,5.9
600956,新天绿能,7.45,7.45,0.13,63342673.04,8.18,6.7
002608,江苏国信,7.54,7.53,0.13,150932410.0,8.27,6.77
001280,中国铀业,69.89,68.55,0.13,2253504800.0,75.31,61.61
002998,优彩资源,7.71,7.68,0.13,52461119.0,8.44,6.9
600104,上汽集团,15.45,15.42,0.13,949286096.79,16.94,13.86
002817,黄山胶囊,7.9,7.81,0.13,61005305.0,8.58,7.02
601186,中国铁建,7.82,7.81,0.13,386051887.34,8.58,7.02
688128,中国电研,31.89,31.78,0.13,196913368.81,38.09,25.39
688310,迈得医疗,16.32,16.15,0.12,65884176.32,19.36,12.9
000651,格力电器,40.58,40.53,0.12,1588322800.0,44.53,36.43
002966,苏州银行,8.17,8.15,0.12,253808250.0,8.95,7.33
603382,海阳科技,33.05,32.97,0.12,100041756.89,36.22,29.64
603992,松霖科技,44.0,42.2,0.12,311205982.25,46.37,37.94
688137,近岸蛋白,43.49,42.97,0.12,31879425.38,51.5,34.34
002395,双象股份,17.5,17.4,0.12,59432127.0,19.12,15.64
301568,思泰克,53.3,52.32,0.11,341434500.0,62.71,41.81
300001,特锐德,27.4,27.31,0.11,800347660.0,32.74,21.82
600276,恒瑞医药,64.3,63.85,0.11,2735494018.92,70.16,57.4
603202,天有为,93.18,93.08,0.11,140628681.75,102.28,83.68
601899,紫金矿业,38.38,37.26,0.11,11080991362.17,40.94,33.5
002779,中坚科技,112.85,111.88,0.11,660558610.0,122.94,100.58
603231,索宝蛋白,18.89,18.75,0.11,53885955.76,20.6,16.86
603320,迪贝电气,19.0,18.88,0.11,51336407.0,20.75,16.97
600483,福能股份,9.52,9.5,0.11,205336523.21,10.44,8.54
603073,彩蝶实业,19.22,19.05,0.11,25753228.0,20.93,17.13
002441,众业达,9.63,9.58,0.1,104690365.0,10.53,8.61
688098,申联生物,9.84,9.68,0.1,95949146.88,11.6,7.74
002352,顺丰控股,39.17,39.01,0.1,1088650340.0,42.87,35.07
688230,芯导科技,79.03,78.08,0.1,173651324.06,93.6,62.4
688235,百济神州,318.1,313.31,0.1,893112254.09,375.59,250.39
001965,招商公路,9.87,9.81,0.1,139216440.0,10.78,8.82
603222,济民健康,9.92,9.83,0.1,201678401.81,10.8,8.84
301257,普蕊斯,60.99,60.2,0.1,90470685.0,72.17,48.11
600873,梅花生物,10.24,10.22,0.1,295692236.97,11.23,9.19
000009,中国宝安,10.29,10.26,0.1,498975410.0,11.28,9.23
600983,惠而浦,10.36,10.3,0.1,104505083.84,11.32,9.26
300529,健帆生物,20.78,20.69,0.1,128419034.0,24.8,16.54
002372,伟星新材,10.45,10.44,0.1,110821510.0,11.47,9.39
301456,盘古智能,31.72,31.51,0.1,98173675.0,37.78,25.18
002057,中钢天源,10.85,10.71,0.09,290254810.0,11.77,9.63
000501,武商集团,11.18,11.11,0.09,761988810.0,12.21,9.99
000887,中鼎股份,23.24,23.11,0.09,1119228710.0,25.4,20.78
001230,劲旅环境,23.86,23.19,0.09,115967275.0,25.49,20.85
600482,中国动力,23.74,23.55,0.08,882342385.04,25.88,21.18
002953,日丰股份,12.35,12.21,0.08,155263040.0,13.42,10.98
600332,白云山,25.37,25.34,0.08,394567810.74,27.85,22.79
000920,沃顿科技,12.97,12.8,0.08,98455753.0,14.07,11.51
001299,美能能源,12.98,12.87,0.08,110502452.0,14.15,11.57
000786,北新建材,25.99,25.89,0.08,323865940.0,28.46,23.28
688199,久日新材,26.3,26.05,0.08,144129639.66,31.24,20.82
001358,兴欣新材,26.59,26.2,0.08,47552830.0,28.8,23.56
001277,速达股份,40.56,40.41,0.07,42940023.0,44.42,36.34
603332,苏州龙杰,13.75,13.74,0.07,113801990.3,15.1,12.36
000400,许继电气,28.05,27.74,0.07,1041957090.0,30.49,24.95
603899,晨光股份,27.99,27.86,0.07,148955292.49,30.62,25.06
300729,乐歌股份,14.4,14.4,0.07,90071436.0,17.27,11.51
002963,豪尔赛,15.2,15.04,0.07,56144796.0,16.53,13.53
600835,上海机电,30.84,30.6,0.07,560565938.49,33.64,27.52
002284,亚太股份,15.79,15.53,0.06,382362810.0,17.07,13.97
003017,大洋生物,31.39,31.31,0.06,107663182.0,34.42,28.16
300501,海顺新材,15.78,15.69,0.06,71374068.0,18.82,12.54
688581,安杰思,63.43,62.95,0.06,68209689.22,75.49,50.33
603062,麦加芯彩,48.15,48.11,0.06,49670143.0,52.89,43.27
300689,澄天伟业,51.41,50.87,0.06,117227768.0,61.01,40.67
301108,洁雅股份,34.9,34.66,0.06,44885012.0,41.57,27.71
000026,飞亚达,17.67,17.41,0.06,293890090.0,19.14,15.66
301312,智立方,52.48,52.23,0.06,185788270.0,62.64,41.76
605005,合兴股份,19.1,18.9,0.05,60187798.84,20.78,17.0
300480,光力科技,19.24,19.03,0.05,346582410.0,22.82,15.22
002782,可立克,19.25,19.2,0.05,286903280.0,21.11,17.27
603585,苏利股份,19.69,19.51,0.05,78901209.31,21.45,17.55
300864,南大环境,20.26,20.21,0.05,34171820.0,24.24,16.16
002942,新农股份,20.41,20.31,0.05,52659148.0,22.33,18.27
688089,嘉必优,20.52,20.46,0.05,171718526.29,24.54,16.36
603048,浙江黎明,22.12,21.72,0.05,65895687.0,23.88,19.54
688428,诺诚健华,22.79,22.58,0.04,211742789.66,27.08,18.06
002880,卫光生物,26.15,26.11,0.04,36493880.0,28.71,23.49
688426,康为世纪,26.7,26.18,0.04,31863300.01,31.4,20.94
301290,东星医疗,26.98,26.85,0.04,28783625.0,32.21,21.47
603270,金帝股份,27.2,26.92,0.04,157667606.05,29.6,24.22
301122,采纳股份,29.28,29.21,0.03,92671379.0,35.04,23.36
688506,百利天恒,347.3,344.0,0.03,318519153.81,412.68,275.12
920735,德源药业,35.75,35.55,0.03,122449406.57,46.2,24.88
600316,洪都航空,39.02,38.97,0.03,862981882.03,42.86,35.06
301622,英思特,69.35,68.89,0.01,202499100.0,82.66,55.1
688183,生益电子,95.9,95.9,0.01,1697237692.77,115.07,76.71
300131,英唐智控,15.95,15.79,0.0,1716093600.0,18.95,12.63
002839,张家港行,4.54,4.54,0.0,114325973.0,4.99,4.09
000520,凤凰航运,4.7,4.68,0.0,112162492.0,5.15,4.21
002483,润邦股份,7.24,7.18,0.0,111068305.0,7.9,6.46
600748,上实发展,6.8,6.55,0.0,590578688.15,7.21,5.9
600237,铜峰电子,9.7,9.6,0.0,560267537.23,10.56,8.64
000937,冀中能源,5.52,5.5,0.0,122966461.0,6.05,4.95
002611,东方精工,20.18,19.94,0.0,2043634500.0,21.93,17.95
002226,江南化工,6.05,6.02,0.0,225000920.0,6.62,5.42
600376,首开股份,6.49,6.28,0.0,1345806621.1,6.91,5.65
300344,*ST立方,1.03,1.01,0.0,30926772.0,1.21,0.81
600352,浙江龙盛,11.4,11.28,0.0,282618800.04,12.41,10.15
000965,天保基建,4.12,4.09,0.0,146017400.0,4.5,3.68
002533,金杯电工,13.14,13.05,0.0,294158910.0,14.36,11.75
600163,中闽能源,5.55,5.53,0.0,172134091.18,6.08,4.98
600998,九州通,5.32,5.29,0.0,280194623.51,5.82,4.76
603558,健盛集团,11.11,11.03,0.0,51149817.0,12.13,9.93
600727,鲁北化工,7.09,7.09,0.0,61884143.3,7.8,6.38
688189,南新制药,8.96,8.87,0.0,76585387.91,10.64,7.1
603456,九洲药业,19.7,19.44,0.0,444673387.22,21.38,17.5
600461,洪城环境,9.36,9.35,0.0,170221600.16,10.29,8.42
003026,中晶科技,32.39,32.16,0.0,136291850.0,35.38,28.94
002055,ST得润,5.81,5.67,0.0,514103070.0,5.95,5.39
000514,渝开发,5.1,5.1,0.0,84734825.0,5.61,4.59
002960,青鸟消防,11.39,11.34,0.0,171488440.0,12.47,10.21
300158,振东制药,6.32,6.27,0.0,245406340.0,7.52,5.02
300982,苏文电能,23.55,23.05,0.0,233155030.0,27.66,18.44
601963,重庆银行,10.56,10.45,0.0,131352509.12,11.5,9.41
000055,方大集团,4.21,4.2,0.0,58233771.0,4.62,3.78
300211,*ST亿通,9.39,9.29,0.0,38590338.0,11.15,7.43
603406,天富龙,40.55,40.27,0.0,104508415.76,44.3,36.24
000517,荣安地产,1.85,1.84,0.0,39264271.0,2.02,1.66
600333,长春燃气,5.71,5.7,0.0,92355473.14,6.27,5.13
603377,ST东时,4.2,4.08,0.0,54420371.96,4.28,3.88
301187,欧圣电气,26.49,26.35,0.0,109111653.0,31.62,21.08
000813,德展健康,4.03,3.99,0.0,186529200.0,4.39,3.59
002145,钛能化学,5.08,5.04,0.0,428004570.0,5.54,4.54
300391,*ST长药,0.86,0.81,0.0,42944885.0,0.97,0.65
002890,弘宇股份,14.87,14.6,0.0,21636955.0,16.06,13.14
300705,九典制药,15.84,15.77,0.0,152472780.0,18.92,12.62
605166,聚合顺,10.63,10.61,0.0,47307014.96,11.67,9.55
000910,大亚圣象,7.88,7.75,0.0,44850967.0,8.53,6.98
002211,ST宏达,3.35,3.33,0.0,21331950.0,3.5,3.16
301379,天山电子,27.91,27.6,0.0,199400160.0,33.12,22.08
601390,中国中铁,5.6,5.58,0.0,542536558.99,6.14,5.02
601916,浙商银行,3.04,3.03,0.0,230098890.1,3.33,2.73
000820,*ST节能,3.9,3.73,0.0,61966889.0,3.92,3.54
600905,三峡能源,4.16,4.15,0.0,414629788.36,4.57,3.74
603600,永艺股份,11.55,11.5,0.0,73187948.45,12.65,10.35
601238,广汽集团,8.44,8.44,0.0,467797182.48,9.28,7.6
003025,思进智能,14.85,14.71,0.0,79348067.0,16.18,13.24
000548,湖南投资,5.51,5.47,0.0,56324704.0,6.02,4.92
600665,天地源,3.32,3.29,0.0,36880864.85,3.62,2.96
002377,国创高新,2.94,2.94,0.0,62067738.0,3.23,2.65
600125,铁龙物流,6.41,6.41,0.0,113160023.28,7.05,5.77
601211,国泰海通,21.24,21.07,0.0,2526162468.26,23.18,18.96
600162,香江控股,1.91,1.9,0.0,87885890.99,2.09,1.71
603191,望变电气,17.01,16.66,0.0,265897241.69,18.33,14.99
605028,世茂能源,0.0,34.95,0.0,0.0,38.45,31.46
001227,兰州银行,2.35,2.34,0.0,139200670.0,2.57,2.11
605167,利柏特,16.15,15.75,0.0,300377642.98,17.33,14.18
600540,新赛股份,4.72,4.72,0.0,54657118.54,5.19,4.25
002807,江阴银行,4.58,4.57,0.0,167480630.0,5.03,4.11
002283,天润工业,6.37,6.33,0.0,133586736.0,6.96,5.7
603040,新坐标,87.39,86.3,0.0,179473463.28,94.93,77.67
002271,东方雨虹,14.68,14.64,0.0,507145550.0,16.1,13.18
601518,吉林高速,2.83,2.83,0.0,36043878.76,3.11,2.55
601369,陕鼓动力,10.37,10.12,0.0,189241433.68,11.13,9.11
002091,江苏国泰,9.14,9.05,0.0,312722300.0,9.96,8.15
603126,中材节能,6.9,6.88,0.0,67771629.0,7.57,6.19
603151,邦基科技,19.19,18.98,0.0,45059260.0,20.88,17.08
001338,永顺泰,12.39,12.36,0.0,118477106.0,13.6,11.12
002454,松芝股份,8.93,8.86,0.0,90798875.0,9.75,7.97
600500,中化国际,4.1,4.08,0.0,112589289.29,4.49,3.67
605077,华康股份,15.81,15.71,0.0,71295771.28,17.28,14.14
301039,中集车辆,9.41,9.38,0.0,147322770.0,11.26,7.5
603838,*ST四通,7.64,7.45,0.0,13981117.0,7.82,7.08
600966,博汇纸业,6.57,6.54,0.0,150767894.8,7.19,5.89
002026,山东威达,15.0,14.89,0.0,274837530.0,16.38,13.4
002014,永新股份,11.85,11.79,0.0,31827823.0,12.97,10.61
301584,建发致新,31.1,31.02,0.0,180756780.0,37.22,24.82
600886,国投电力,13.33,13.3,0.0,250438944.51,14.63,11.97
002494,华斯股份,5.53,5.46,0.0,56399039.0,6.01,4.91
002482,广田集团,1.75,1.74,0.0,96177368.0,1.91,1.57
603529,爱玛科技,30.38,30.38,0.0,210663719.15,33.42,27.34
002469,三维化学,8.67,8.65,0.0,111815797.0,9.52,7.79
002038,双鹭药业,7.91,7.85,0.0,190958180.0,8.64,7.07
600822,上海物贸,11.44,11.33,0.0,92178900.17,12.46,10.2
601918,新集能源,7.1,7.02,0.0,312864254.03,7.72,6.32
000952,广济药业,8.6,8.49,0.0,216683590.0,9.34,7.64
301223,中荣股份,18.89,18.83,0.0,30778698.0,22.6,15.06
002274,华昌化工,5.78,5.76,0.0,59605897.0,6.34,5.18
601886,江河集团,8.81,8.78,0.0,77827967.27,9.66,7.9
600987,航民股份,6.97,6.95,0.0,65513753.97,7.65,6.26
300901,中胤时尚,19.08,18.22,0.0,95522920.0,21.86,14.58
601825,沪农商行,9.09,9.03,0.0,154235232.89,9.93,8.13
600058,五矿发展,0.0,11.52,0.0,0.0,12.67,10.37
605208,永茂泰,13.85,13.71,0.0,91773544.55,15.08,12.34
600325,华发股份,4.44,4.43,0.0,119891076.47,4.87,3.99
601225,陕西煤业,22.95,22.59,0.0,696792180.11,24.85,20.33
300301,ST长方,2.35,2.33,0.0,25241741.0,2.8,1.86
000911,广农糖业,7.56,7.51,0.0,64596642.0,8.26,6.76
000897,津滨发展,2.32,2.31,0.0,71887217.0,2.54,2.08
688567,孚能科技,16.17,16.1,0.0,455144691.53,19.32,12.88
601016,节能风电,3.02,3.02,0.0,178914331.41,3.32,2.72
002948,青岛银行,4.43,4.43,0.0,163624640.0,4.87,3.99
002628,成都路桥,4.24,4.21,0.0,57042942.0,4.63,3.79
002068,黑猫股份,9.2,9.19,0.0,131693920.0,10.11,8.27
301449,天溯计量,84.52,84.24,0.0,252602580.0,101.09,67.39
601298,青岛港,8.38,8.37,0.0,139871057.64,9.21,7.53
601001,晋控煤业,14.77,14.5,0.0,274708436.74,15.95,13.05
600657,信达地产,3.59,3.57,0.0,81138671.57,3.93,3.21
603315,福鞍股份,15.75,15.43,0.0,193461887.0,16.97,13.89
600130,*ST波导,4.35,4.26,0.0,80879844.55,4.47,4.05
300485,赛升药业,11.53,11.43,0.0,105140521.0,13.72,9.14
600968,海油发展,3.91,3.9,0.0,163775123.62,4.29,3.51
603818,曲美家居,3.73,3.71,0.0,47626873.0,4.08,3.34
300684,中石科技,50.04,49.75,0.0,920021230.0,59.7,39.8
600993,马应龙,28.48,28.41,0.0,167935866.78,31.25,25.57
600820,隧道股份,6.54,6.53,0.0,206862306.33,7.18,5.88
002167,东方锆业,13.66,13.48,0.0,620135340.0,14.83,12.13
603203,快克智能,36.92,36.68,0.0,151034877.48,40.35,33.01
000926,福星股份,2.33,2.32,0.0,88445146.0,2.55,2.09
600251,冠农股份,9.7,9.49,0.0,123291864.32,10.44,8.54
001256,炜冈科技,21.74,21.56,0.0,42244755.0,23.72,19.4
002662,峰璟股份,4.01,3.99,0.0,134175060.0,4.39,3.59
601279,英利汽车,5.09,5.08,0.0,152594162.2,5.59,4.57
600742,富维股份,9.88,9.87,0.0,108435452.43,10.86,8.88
603587,地素时尚,13.24,13.23,0.0,44771285.81,14.55,11.91
300318,博晖创新,6.74,6.66,0.0,117484512.0,7.99,5.33
600182,S佳通,15.21,15.2,0.0,46527292.12,15.96,14.44
601665,齐鲁银行,5.63,5.63,0.0,209779904.0,6.19,5.07
000930,中粮科技,6.01,5.98,0.0,97376750.0,6.58,5.38
300716,ST泉为,11.99,11.83,0.0,28662328.0,14.2,9.46
603056,德邦股份,0.0,14.04,0.0,0.0,15.44,12.64
601068,中铝国际,6.1,6.0,0.0,194605441.0,6.6,5.4
605588,冠石科技,55.5,55.43,-0.02,150903613.0,60.98,49.9
688269,凯立新材,42.08,41.72,-0.02,91233914.55,50.08,33.38
603194,中力股份,40.26,39.78,-0.03,103866395.1,43.77,35.81
688198,佰仁医疗,113.66,111.98,-0.03,46320231.33,134.41,89.61
001359,平安电工,70.61,69.92,-0.03,145739100.0,76.93,62.95
603156,养元饮品,34.29,32.99,-0.03,400094200.36,36.3,29.7
688558,国盛智科,33.07,32.8,-0.03,99962636.71,39.37,26.25
688087,英科再生,31.17,30.95,-0.03,52895884.48,37.15,24.77
603097,江苏华辰,29.29,29.03,-0.03,146287463.0,31.94,26.14
603619,中曼石油,24.71,24.43,-0.04,370522768.72,26.88,22.0
001207,联科科技,24.49,24.4,-0.04,166337410.0,26.85,21.97
301158,德石股份,23.36,23.29,-0.04,220702430.0,27.96,18.64
300054,鼎龙股份,45.2,44.99,-0.04,1357658300.0,54.01,36.01
688301,奕瑞科技,113.0,112.06,-0.04,240756738.73,134.53,89.69
000878,云南铜业,22.69,22.17,-0.05,2805946200.0,24.4,19.96
688371,菲沃泰,20.76,20.44,-0.05,76852575.06,24.54,16.36
301616,浙江华业,52.9,52.73,-0.06,69166293.0,63.31,42.21
002034,旺能环境,16.29,16.21,-0.06,66931725.0,17.84,14.6
301252,同星科技,32.63,32.0,-0.06,166950010.0,38.42,25.62
301095,广立微,82.18,79.29,-0.06,831791360.0,95.21,63.47
002907,华森制药,15.55,15.39,-0.06,67205488.0,16.94,13.86
300811,铂科新材,79.0,76.9,-0.06,886548040.0,92.34,61.56
688707,振华新材,14.84,14.76,-0.07,235690928.86,17.72,11.82
688676,金盘科技,93.38,88.17,-0.07,2370681635.55,105.88,70.58
603262,技源集团,29.49,29.09,-0.07,47593637.91,32.02,26.2
603351,威尔药业,26.98,26.74,-0.07,30533618.0,29.44,24.08
002749,国光股份,13.33,13.24,-0.08,42610818.0,14.58,11.93
603213,镇洋发展,13.23,13.2,-0.08,32474863.0,14.53,11.89
601699,潞安环能,13.27,13.06,-0.08,505702833.0,14.38,11.76
603819,神力股份,12.12,12.1,-0.08,61994073.26,13.32,10.9
600668,尖峰集团,11.52,11.49,-0.09,76626452.64,12.65,10.35
603328,依顿电子,11.53,11.43,-0.09,349261820.69,12.58,10.3
300358,楚天科技,11.4,11.28,-0.09,470094320.0,13.55,9.03
300726,宏达电子,55.55,54.6,-0.09,1333679810.0,65.58,43.72
600056,中国医药,10.83,10.81,-0.09,237658575.49,11.9,9.74
002690,美亚光电,21.74,21.45,-0.09,143294580.0,23.62,19.32
002984,森麒麟,21.29,21.25,-0.09,281981050.0,23.4,19.14
600039,四川路桥,10.51,10.45,-0.1,248558818.02,11.51,9.41
301606,绿联科技,63.1,62.24,-0.1,243526750.0,74.76,49.84
603565,中谷物流,10.1,10.08,-0.1,141505278.4,11.1,9.08
603855,华荣股份,20.1,20.01,-0.1,66880491.0,22.03,18.03
301123,奕东电子,70.67,69.75,-0.1,967242540.0,83.78,55.86
300119,瑞普生物,19.98,19.88,-0.1,131190788.0,23.88,15.92
601857,中国石油,9.92,9.86,-0.1,1418143991.96,10.86,8.88
603418,友升股份,59.12,58.84,-0.1,154612221.38,64.79,53.01
600641,先导基电,19.39,19.24,-0.1,812825316.95,21.19,17.33
002293,罗莱生活,9.67,9.5,-0.11,86149114.0,10.46,8.56
688008,澜起科技,134.98,132.24,-0.11,5457945576.53,158.86,105.9
600153,建发股份,9.44,9.42,-0.11,178918574.96,10.37,8.49
600789,鲁抗医药,9.37,9.37,-0.11,276930618.59,10.32,8.44
600262,北方股份,28.52,27.94,-0.11,180123299.5,30.77,25.17
301024,霍普股份,37.37,36.64,-0.11,38545770.0,44.02,29.34
000936,华西股份,9.2,9.03,-0.11,835646110.0,9.94,8.14
002233,塔牌集团,9.05,9.02,-0.11,116456236.0,9.93,8.13
920007,酉立智能,71.69,71.5,-0.11,48044445.19,93.05,50.11
002452,长高电新,8.77,8.69,-0.11,146942830.0,9.57,7.83
688073,毕得医药,70.57,69.27,-0.12,95818732.57,83.22,55.48
300669,沪宁股份,26.98,25.97,-0.12,83148449.0,31.2,20.8
600348,华阳股份,8.74,8.6,-0.12,687047636.52,9.47,7.75
600888,新疆众和,8.72,8.56,-0.12,332916456.44,9.43,7.71
300313,*ST天山,8.58,8.49,-0.12,33821543.0,10.2,6.8
300763,锦浪科技,76.02,75.8,-0.12,1273256960.0,91.07,60.71
002221,东华能源,8.35,8.31,-0.12,167433360.0,9.15,7.49
002550,千红制药,8.36,8.3,-0.12,177239980.0,9.14,7.48
301121,紫建电子,41.3,40.83,-0.12,190637640.0,49.06,32.7
603890,春秋电子,16.65,16.33,-0.12,685249905.04,17.99,14.72
301297,富乐德,39.98,39.66,-0.13,285567950.0,47.65,31.77
300759,康龙化成,32.13,31.55,-0.13,725312900.0,37.91,25.27
002919,名臣健康,23.94,23.51,-0.13,210389800.0,25.89,21.19
000753,漳州发展,7.88,7.79,-0.13,419185100.0,8.58,7.02
600535,天士力,15.35,15.29,-0.13,195542244.41,16.84,13.78
301181,标榜股份,46.69,45.7,-0.13,223619630.0,54.91,36.61
300910,瑞丰新材,61.16,60.57,-0.13,155180640.0,72.78,48.52
603727,博迈科,15.1,14.98,-0.13,118256617.22,16.5,13.5
301590,优优绿能,195.43,192.24,-0.14,104962076.0,231.0,154.0
605006,山东玻纤,7.28,7.27,-0.14,74984301.72,8.01,6.55
301265,华新环保,14.6,14.39,-0.14,203465940.0,17.29,11.53
605138,盛泰集团,7.22,7.16,-0.14,29636179.0,7.89,6.45
603081,大丰实业,14.16,14.1,-0.14,112681067.2,15.53,12.71
601128,常熟银行,7.03,7.02,-0.14,262883750.98,7.73,6.33
000758,中色股份,7.16,7.02,-0.14,555006250.0,7.73,6.33
688383,新益昌,78.48,77.07,-0.14,173129871.86,92.62,61.74
002700,万憬能源,7.06,7.0,-0.14,34615980.0,7.71,6.31
002205,国统股份,14.03,13.9,-0.14,94719350.0,15.31,12.53
301538,骏鼎达,84.6,82.8,-0.14,212062780.0,99.5,66.34
300408,三环集团,47.9,47.63,-0.15,1476702300.0,57.24,38.16
002056,横店东磁,20.27,20.23,-0.15,732037700.0,22.29,18.23
003003,天元股份,13.65,13.48,-0.15,141623840.0,14.85,12.15
000731,四川美丰,6.71,6.7,-0.15,49009017.0,7.38,6.04
002472,双环传动,46.6,46.26,-0.15,1364010100.0,50.96,41.7
000796,凯撒旅业,6.73,6.6,-0.15,856942960.0,7.27,5.95
000419,通程控股,6.55,6.55,-0.15,135715950.0,7.22,5.9
000788,北大医药,6.54,6.54,-0.15,170268200.0,7.21,5.9
000060,中金岭南,6.68,6.5,-0.15,1583786000.0,7.16,5.86
600106,重庆路桥,6.48,6.46,-0.15,177755963.16,7.12,5.82
002802,洪汇新材,12.77,12.65,-0.16,41591164.0,13.94,11.4
002442,龙星科技,6.36,6.31,-0.16,64712350.0,6.95,5.69
600613,神奇制药,6.28,6.26,-0.16,57482078.0,6.9,5.64
002653,海思科,57.87,56.09,-0.16,351522420.0,61.8,50.56
002946,新乳业,18.86,18.67,-0.16,124222352.0,20.57,16.83
600281,华阳新材,6.22,6.18,-0.16,122188844.6,6.81,5.57
600593,大连圣亚,43.47,43.17,-0.16,258143958.0,47.56,38.92
002028,思源电气,160.5,159.29,-0.16,1223096140.0,175.51,143.6
002514,宝馨科技,6.17,6.11,-0.16,243439290.0,6.73,5.51
688577,浙海德曼,94.22,91.5,-0.16,129434899.45,109.98,73.32
002725,跃岭股份,18.52,18.28,-0.16,562663590.0,20.14,16.48
000862,银星能源,6.07,6.05,-0.17,133297811.0,6.67,5.45
301182,凯旺科技,42.75,42.29,-0.17,123442903.0,50.83,33.89
601688,华泰证券,24.05,23.91,-0.17,3394765667.2,26.35,21.56
920641,格利尔,26.99,23.8,-0.17,325381739.67,30.99,16.69
600378,昊华科技,36.25,35.5,-0.17,501058104.63,39.12,32.0
920699,海达尔,53.76,53.1,-0.17,40507338.77,69.14,37.24
300866,安克创新,106.42,106.02,-0.17,663857900.0,127.44,84.96
002728,特一药业,11.69,11.66,-0.17,379232280.0,12.85,10.51
001386,马可波罗,23.37,23.22,-0.17,242234070.0,25.59,20.93
688029,南微医学,88.58,87.0,-0.17,172928934.03,104.58,69.72
