code,所属概念,market_code,所属概念数量,股票代码
603738,共封装光学(CPO);6G概念;光刻机;华为海思概念股;WiFi 6;卫星导航;5G;军工;芯片概念;数据中心;无人机;汽车芯片;AI眼镜;智能穿戴;消费电子概念;汽车电子;MCU芯片;华为概念;宁德时代概念;专精特新;智能座舱;比亚迪概念;无人驾驶;人形机器人;机器人概念;创投;融资融券;沪股通,17,28,603738.SH
600771,医药电商;白酒概念;创新药;阿尔茨海默概念;国企改革;融资融券;沪股通,17,7,600771.SH
688170,共封装光学(CPO);PET铜箔;光纤概念;先进封装;PCB概念;第三代半导体;存储芯片;OLED;MicroLED概念;柔性屏(折叠屏);华为海思概念股;芯片概念;3D打印;商业航天;BC电池;钙钛矿电池;宁德时代概念;光伏概念;固态电池;碳纤维;高端装备;专精特新;锂电池概念;华为概念;融资融券,17,25,688170.SH
000632,特色小镇;物业管理;旅游概念;福建自贸区;跨境电商;露营经济;海峡两岸;国企改革;创投,33,9,000632.SZ
301172,共封装光学(CPO);光纤概念;华为昇腾;数据中心;网络安全;腾讯概念;AIGC概念;信创;空间计算;华为鲲鹏;智慧政务;AI智能体;时空大数据;华为概念;鸿蒙概念;数据要素;区块链;数字乡村;物联网;安防;智慧城市;人工智能;DeepSeek概念;数字经济;海峡两岸;低空经济;智能医疗;军工;机器人概念;AI应用;水利;新型城镇化;乡村振兴;地下管网;西部大开发;融资融券,33,36,301172.SZ
300227,富士康概念;成飞概念;苹果概念;PCB概念;新型工业化;3D打印;大飞机;5G;光纤概念;机器视觉;比亚迪概念;新能源汽车;无人机;军工;军民融合;华为概念;低空经济;粤港澳大湾区;量子科技;宁德时代概念;医美概念;股权转让(并购重组),33,22,300227.SZ
301536,汽车芯片;芯片概念;AI眼镜;汽车电子;毫米波雷达;消费电子概念;智能穿戴;传感器;小米概念;机器视觉;星闪概念;无人机;专精特新;卫星导航;无人驾驶;新能源汽车;机器人概念;东数西算(算力);虚拟现实;安防;低空经济;车联网(车路协同);人脸识别;网络安全;海峡两岸;移动支付;智能家居;腾讯概念;数据安全;多模态AI;人工智能;福建自贸区;融资融券;深股通,33,34,301536.SZ
600884,钠离子电池;固态电池;氟化工概念;动力电池回收;宁德时代概念;石墨电极;锂电池概念;石墨烯;OLED;苹果概念;光伏概念;超级电容;小金属概念;金属镍;比亚迪概念;MiniLED;储能;新能源汽车;消费电子概念;共同富裕示范区;虚拟现实;创投;参股银行;沪股通;融资融券;股权转让(并购重组),17,26,600884.SH
300721,环氧丙烷;染料;光刻胶;锂电池概念;OLED;新能源汽车,33,6,300721.SZ
603303,智慧灯杆;智慧城市;汽车电子;新能源汽车;人民币贬值受益;股权转让(并购重组);沪股通,17,7,603303.SH
000925,低空经济;商业航天;高铁;无人机;卫星导航;时空大数据;智慧城市;车联网(车路协同);数字孪生;数字经济;机器人概念;人工智能;空间计算;工业互联网;数据要素;无人驾驶;信创;元宇宙;华为概念;机器视觉;ChatGPT概念;数字水印;多模态AI;虚拟数字人;数据确权;一带一路;东数西算(算力);乡村振兴;数据中心;医疗器械概念;芯片概念;回购增持再贷款概念;算力租赁;合成生物;先进封装;深股通,33,36,000925.SZ
920275,融资融券;宠物经济;合成生物,151,3,920275.BJ
603709,跨境电商;养老概念;人民币贬值受益;工业互联网,17,4,603709.SH
920578,新能源汽车;融资融券;新型工业化;工业母机;机器人概念;西部大开发;专精特新;工业互联网,151,8,920578.BJ
688200,第三代半导体;芯片概念;专精特新;华为概念;高端装备;京津冀一体化;沪股通;融资融券,17,8,688200.SH
001289,碳交易;绿色电力;抽水蓄能;新疆振兴;风电;碳中和;光热发电;央企国企改革;国企改革;乡村振兴;一带一路;同花顺漂亮100;DeepSeek概念;融资融券;深股通,33,15,001289.SZ
300415,华为汽车;工业母机;消费电子概念;新能源汽车;比亚迪概念;一体化压铸;3D打印;新型工业化;长安汽车概念;机器人概念;5G;工业互联网;深股通;融资融券,33,14,300415.SZ
300975,抖音概念(字节概念);百度概念;MCU芯片;存储芯片;汽车芯片;东数西算(算力);消费电子概念;毫米波雷达;AI眼镜;物联网;数据中心;芯片概念;汽车电子;液冷服务器;跨境电商;海峡两岸;2025年报预增;低空经济;创投;机器人概念;比亚迪概念;无人机;智能物流;飞行汽车(eVTOL);新能源汽车;一带一路;宁德时代概念;统一大市场;深股通;融资融券,33,30,300975.SZ
601339,高股息精选;参股银行;人民币贬值受益;沪股通;融资融券,17,5,601339.SH
688148,固态电池;动力电池回收;锂电池概念;宁德时代概念;比亚迪概念;特斯拉概念;芯片概念;人形机器人;融资融券,17,9,688148.SH
688065,合成生物;可降解塑料;同花顺新质50;专精特新;沪股通;融资融券,17,6,688065.SH
603101,物业管理;预制菜;低空经济;抖音概念(字节概念);西部大开发;一带一路;新疆振兴,17,7,603101.SH
300058,小红书概念;快手概念;智谱AI;短剧游戏;Web3.0;AIGC概念;ChatGPT概念;虚拟数字人;抖音概念(字节概念);AI智能体;百度概念;腾讯概念;阿里巴巴概念;NFT概念;文化传媒概念;元宇宙;在线教育;职业教育;DeepSeek概念;人工智能;网红经济;AI应用;虚拟现实;华为概念;创投;跨境电商;深股通;融资融券,33,28,300058.SZ
688616,电力物联网;智能电网;充电桩;储能;高端装备;融资融券,17,6,688616.SH
300310,信创;车联网(车路协同);算力租赁;AI智能体;AIGC概念;华为概念;智慧灯杆;物联网;5G;DeepSeek概念;数据中心;低空经济;工业互联网;机器人概念;粤港澳大湾区;创投;充电桩;光伏概念;共封装光学(CPO);储能;深股通;融资融券,33,22,300310.SZ
605055,减速器;共同富裕示范区;长三角一体化;机器人概念,17,4,605055.SH
688596,中芯国际概念;存储芯片;第三代半导体;芯片概念;专精特新;光伏概念;高端装备;储能;氢能源;医疗器械概念;合成生物;锂电池概念;沪股通;融资融券,17,14,688596.SH
300404,CRO概念;细胞免疫治疗;减肥药;创新药;阿尔茨海默概念;幽门螺杆菌概念;肝炎概念;智能医疗;人工智能;DeepSeek概念;专精特新,33,11,300404.SZ
600516,石墨电极;石墨烯;可控核聚变;核电;钠离子电池;锂电池概念;碳纤维;固态电池;西部大开发;工业互联网;人工智能;参股银行;沪股通;融资融券,17,14,600516.SH
688389,猴痘概念;医美概念;医疗器械概念;流感;医药电商;智能医疗;养老概念;人工智能;DeepSeek概念;沪股通;融资融券,17,11,688389.SH
003031,共封装光学(CPO);光刻机;第三代半导体;华为海思概念股;6G概念;芯片概念;消费电子概念;5G;汽车电子;商业航天;比亚迪概念;卫星导航;新能源汽车;专精特新;军工;华为概念;充电桩;央企国企改革;国企改革;中字头股票;融资融券;深股通,33,22,003031.SZ
600509,超超临界发电;绿色电力;抽水蓄能;智能电网;一带一路;第三代半导体;国企改革;新疆振兴;西部大开发;芯片概念;AI眼镜;天然气;融资融券;沪股通,17,14,600509.SH
300685,创新药;基因测序;医疗器械概念;智能医疗;专精特新;海峡两岸;福建自贸区;深股通;融资融券,33,9,300685.SZ
000823,PCB概念;共封装光学(CPO);苹果概念;毫米波雷达;5G;汽车电子;消费电子概念;AI眼镜;数据中心;传感器;比亚迪概念;无人机;东数西算(算力);商业航天;无人驾驶;虚拟现实;卫星导航;国企改革;深股通;融资融券;证金持股,33,21,000823.SZ
603160,MCU芯片;无线耳机;智能座舱;汽车芯片;中芯国际概念;AI手机;小米概念;汽车电子;AI眼镜;智能穿戴;传感器;消费电子概念;芯片概念;OLED;星闪概念;新能源汽车;长安汽车概念;智能家居;华为概念;粤港澳大湾区;物联网;虚拟现实;电子纸;人脸识别;人工智能;鸿蒙概念;智能医疗;AI应用;沪股通;融资融券,17,30,603160.SH
300711,军工信息化;多模态AI;AI智能体;华为鲲鹏;数据要素;卫星导航;6G概念;信创;AI应用;人工智能;军民融合;人脸识别;语音技术;军工;低空经济;5G;工业互联网;核电;高铁;智能电网;水利;粤港澳大湾区;储能;抽水蓄能;国企改革;深股通,33,26,300711.SZ
001376,碳中和;深股通,33,2,001376.SZ
688128,新型工业化;比亚迪概念;汽车热管理;特高压;储能;可控核聚变;无人机;无人驾驶;一带一路;锂电池概念;回购增持再贷款概念;房屋检测;氢能源;固态电池;央企国企改革;抽水蓄能;国企改革;沪股通;中字头股票;融资融券,17,20,688128.SH
688262,MCU芯片;国家大基金持股;汽车芯片;存储芯片;先进封装;数据安全;电子身份证;信创;星闪概念;量子科技;网络安全;芯片概念;东数西算(算力);鸿蒙概念;智能座舱;数字货币;汽车电子;车联网(车路协同);安防;无线充电;物联网;商业航天;无人驾驶;比亚迪概念;长安汽车概念;智能电网;沪股通;融资融券,17,28,688262.SH
001896,抽水蓄能;超超临界发电;虚拟电厂;风电;绿色电力;煤炭概念;光伏建筑一体化;储能;碳中和;充电桩;数据中心;东数西算(算力);工业互联网;华为概念;国企改革;人工智能;创投;智能物流;深股通;融资融券,33,20,001896.SZ
920837,氢能源;燃料电池;融资融券;国企改革;西部大开发;专精特新;农机,151,7,920837.BJ
600416,军民融合;军工;核电;高端装备;商业航天;无人机;高铁;低空经济;水利;无人驾驶;工业互联网;风电;储能;抽水蓄能;国企改革;沪股通;融资融券,17,17,600416.SH
002846,固态电池;锂电池概念;中俄贸易概念;宠物经济;PET铜箔;新能源汽车;专精特新;深股通,33,8,002846.SZ
000531,绿色电力;虚拟电厂;氢能源;储能;国企改革;化债概念(AMC概念);锂电池概念;燃料电池;回购增持再贷款概念;粤港澳大湾区;2025年报预增;2026一季报预增;无人驾驶;融资融券;深股通,33,15,000531.SZ
920879,融资融券;风电;雅下水电概念;机器视觉;光纤概念;专精特新;抽水蓄能;京津冀一体化;智慧城市;传感器;数据要素;数字孪生;水利;信创;核电;物联网,151,16,920879.BJ
688610,MiniLED;PCB概念;芯片概念;AI眼镜;光伏概念;机器视觉;机器人概念;2025年报预增;锂电池概念;基因测序;融资融券,17,11,688610.SH
301111,流感;创新药;幽门螺杆菌概念;医药电商;眼科医疗;三胎概念;养老概念;融资融券,33,8,301111.SZ
002496,ST板块;化肥;生态农业;农村电商;粮食概念;氢能源;乡村振兴;医疗废物处理;天然气,33,9,002496.SZ
603766,农机;新能源汽车;人民币贬值受益;高压快充;两轮车;充电桩;储能;军工;西部大开发;乡村振兴;沪股通;融资融券;DeepSeek概念;股权转让(并购重组),17,14,603766.SH
920640,2025年报预增;军工;毫米波雷达;量子科技;铜缆高速连接;无人机;商业航天;融资融券;芯片概念;国企改革;央企国企改革;西部大开发;军工信息化;卫星导航;华为概念;低空经济;专精特新;军民融合;5G,151,19,920640.BJ
920374,冷链物流;智能医疗;养老概念;阿里巴巴概念;物联网;毫米波雷达;融资融券;星闪概念;传感器;机器人概念;专精特新;人民币贬值受益,151,12,920374.BJ
688549,国家大基金持股;存储芯片;中芯国际概念;先进封装;芯片概念;氟化工概念;沪股通;融资融券,17,8,688549.SH
603087,减肥药;创新药;医疗器械概念;2025年报预增;智能医疗;虚拟数字人;眼科医疗;沪股通;融资融券,17,9,603087.SH
688663,华为数字能源;储能;光伏概念;数据中心;风电;核电;可控核聚变;光热发电;稀土永磁;阿里巴巴概念;国企改革;融资融券;股权转让(并购重组),17,13,688663.SH
605166,,17,0,605166.SH
600805,统一大市场;碳交易;垃圾分类;绿色电力;超超临界发电;国企改革;乡村振兴;光伏建筑一体化;氢能源;碳中和;农机;锂电池概念;风电;储能;钠离子电池;新能源汽车;虚拟电厂;光伏概念;机器人概念;高端装备;无人驾驶;工业母机;时空大数据;融资融券,17,24,600805.SH
688113,专精特新;比亚迪概念;新能源汽车;华为汽车;小米概念;小米汽车;航空发动机;军工;融资融券,17,9,688113.SH
300279,托育服务;传感器;新能源汽车;机器人概念;物联网;5G;小米概念;汽车电子;家用电器;智慧城市;特斯拉概念;创投;独角兽概念;智能家居;宁德时代概念;三胎概念;腾讯概念;在线教育,33,18,300279.SZ
603893,MCU芯片;汽车芯片;智能音箱;国家大基金持股;中国AI 50;智能座舱;AI眼镜;智能穿戴;小米概念;芯片概念;机器视觉;消费电子概念;虚拟现实;物联网;人形机器人;华为概念;百度概念;腾讯概念;机器人概念;智能家居;人工智能;比亚迪概念;电力物联网;2025年报预增;海峡两岸;福建自贸区;2026一季报预增;融资融券;沪股通,17,29,603893.SH
300191,可燃冰;俄乌冲突概念;天然气;新疆振兴;深股通;融资融券;海工装备,33,7,300191.SZ
301096,CRO概念;创新药;仿制药一致性评价;眼科医疗;流感;幽门螺杆菌概念;医疗器械概念;医美概念;宠物经济;毛发医疗;智能医疗;人工智能;AI应用;深股通;融资融券,33,15,301096.SZ
688633,专精特新;高端装备;一带一路;融资融券,17,4,688633.SH
600901,融资融券;国企改革;沪股通,17,3,600901.SH
301323,稀土永磁;核污染防治;消费电子概念;传感器;新能源汽车;专精特新;医疗器械概念;芯片概念;安防;机器人概念;中俄贸易概念;智能家居;华为概念;人民币贬值受益;建筑节能;一带一路;三胎概念;粤港澳大湾区;食品安全;锂电池概念;俄乌冲突概念;深股通;股权转让(并购重组);融资融券,33,24,301323.SZ
002245,钠离子电池;固态电池;锂电池概念;两轮车;储能;MiniLED;芯片概念;飞行汽车(eVTOL);人形机器人;小米概念;一带一路;机器人概念;智能家居;海峡两岸;金属镍;创投;无人机;数据中心;深股通;融资融券,33,20,002245.SZ
300802,PCB概念;先进封装;汽车电子;MiniLED;消费电子概念;小米概念;苹果概念;芯片概念;机器视觉;比亚迪概念;华为概念;无人机;特斯拉概念;高端装备;商业航天;人工智能;创投;光伏概念;储能;AI应用;深股通,33,21,300802.SZ
