market_code,所属概念,股票代码,code,所属概念数量
33,OLED;MicroLED概念;电子纸;消费电子概念;智能穿戴;新能源汽车;2025年报预增;深股通;融资融券,300940.SZ,300940,9
17,人形机器人;新型工业化;传感器;比亚迪概念;机器人概念;融资融券,688255.SH,688255,6
33,AI智能体;AIGC概念;数据要素;鸿蒙概念;DeepSeek概念;AI应用;期货概念;融资融券,301299.SZ,301299,8
33,商业航天;军民融合;军工;低空经济;同花顺新质50;芯片概念;碳纤维;机器视觉;传感器;工业母机;专精特新;机器人概念;医疗器械概念;国企改革;证金持股;深股通;融资融券,002338.SZ,002338,17
33,汽车热管理;人形机器人;华为汽车;新型工业化;小米汽车;飞行汽车(eVTOL);特斯拉概念;一体化压铸;新能源汽车;比亚迪概念;智能座舱;机器人概念;小米概念;机器视觉;无人驾驶;低空经济;5G;液冷服务器;充电桩;华为概念;粤港澳大湾区;宁德时代概念;光伏概念;储能;数据中心;创投;华为数字能源;信创;融资融券;深股通,002965.SZ,002965,30
33,算力租赁;华为欧拉;云办公;云计算;华为鲲鹏;数据安全;智慧政务;财税数字化;数据确权;信创;Web3.0;虚拟数字人;多模态AI;东数西算(算力);在线教育;AI智能体;数据要素;AIGC概念;区块链;鸿蒙概念;电子身份证;人脸识别;数字经济;智慧城市;DeepSeek概念;职业教育;互联网金融;人工智能;语音技术;数字孪生;车联网(车路协同);智能医疗;数据中心;物联网;华为概念;工业互联网;5G;C2M概念;6G概念;卫星导航;低空经济;AI应用;机器人概念;消费电子概念;乡村振兴;雄安新区;股权转让(并购重组),300608.SZ,300608,47
17,装配式建筑;新型工业化;机器人概念;氢能源;水泥概念;融资融券,603273.SH,603273,6
17,专精特新;电力物联网;智能电网;充电桩;物联网;特高压;工业互联网;柔性直流输电;储能;虚拟电厂;2025年报预增;绿色电力;融资融券,688681.SH,688681,13
17,光热发电;核电;海工装备;氢能源;超超临界发电,603878.SH,603878,5
17,黄金概念;金属铜;小金属概念;金属回收;锂电池概念;国企改革;一带一路;证金持股;参股券商;沪股通;融资融券,600362.SH,600362,11
17,华为数字能源;储能;光伏概念;风电;核电;数据中心;可控核聚变;光热发电;稀土永磁;阿里巴巴概念;国企改革;融资融券;股权转让(并购重组),688663.SH,688663,13
17,智能座舱;商业航天;毫米波雷达;无人驾驶;车联网(车路协同);汽车电子;华为概念;低空经济;飞行汽车(eVTOL);虚拟现实;百度概念;比亚迪概念;机器人概念;DeepSeek概念;小米汽车;长安汽车概念;新能源汽车;大飞机;回购增持再贷款概念;汽车热管理;融资融券,688326.SH,688326,21
33,电力物联网;智能电网;虚拟电厂;核电;信创;AI智能体;华为概念;数据要素;工业互联网;智慧城市;光热发电;人工智能;机器视觉;新型工业化;数字经济;专精特新;传感器;机器人概念;储能;超超临界发电;碳中和;一带一路;垃圾分类;AI应用;深股通,002380.SZ,002380,25
17,租售同权;物业管理;参股券商;上海国企改革;参股银行;新型城镇化;国企改革;沪股通;融资融券;宁德时代概念,600649.SH,600649,10
33,建筑节能;装配式建筑;一带一路;高铁;光伏概念;高端装备;钙钛矿电池;苹果概念,002613.SZ,002613,8
33,Sora概念(文生视频);AIGC概念;智谱AI;在线教育;AI智能体;智慧政务;财税数字化;百度概念;腾讯概念;信创;DeepSeek概念;人工智能;语音技术;京津冀一体化;旅游概念;托育服务;AI应用;机器人概念;PPP概念;融资融券;深股通,300010.SZ,300010,21
17,虚拟电厂;光伏建筑一体化;绿色电力;风电;智能电网;TOPCON电池;电力物联网;储能;光伏概念;氢能源;充电桩;华为数字能源;锂电池概念;物联网;华为概念;量子科技;人工智能;蚂蚁集团概念;飞行汽车(eVTOL);区块链;低空经济;沪股通;融资融券,601222.SH,601222,23
17,MCU芯片;星闪概念;汽车芯片;国家大基金持股;无线耳机;WiFi 6;英伟达概念;智能穿戴;小米概念;芯片概念;消费电子概念;5G;鸿蒙概念;物联网;专精特新;苹果概念;智能家居;上海自贸区;沪股通;融资融券,688591.SH,688591,20
17,黄金概念;金属铜;金属钴;金属镍;小金属概念;盐湖提锂;磷化工;同花顺出海50;宁德时代概念;人民币贬值受益;同花顺漂亮100;沪股通;融资融券,603993.SH,603993,13
17,卫星导航;毫米波雷达;同花顺新质50;军工;低空经济;MCU芯片;芯片概念;专精特新;2025年报预增;沪股通;融资融券,688522.SH,688522,11
33,新型城镇化;装配式建筑;建筑节能;雄安新区;横琴新区;粤港澳大湾区;华为概念;光伏建筑一体化;国企改革;风电,300621.SZ,300621,10
17,PPP概念;参股银行;参股券商;创投;西部大开发;ETC;智慧城市;沪股通;融资融券,600106.SH,600106,9
33,军工信息化;商业航天;卫星导航;军民融合;军工;无人机;低空经济;5G;MR(混合现实);海工装备;芯片概念;安防;网络安全;数据安全;华为欧拉;华为概念;信创;多模态AI;虚拟现实;智慧政务;华为鲲鹏;海峡两岸;人工智能;福建自贸区;元宇宙;数字经济;DeepSeek概念;央企国企改革;风电;国企改革;乡村振兴;深股通;融资融券,000547.SZ,000547,33
33,脑机接口;智能医疗;医疗器械概念;专精特新;西部大开发;回购增持再贷款概念;融资融券,301515.SZ,301515,7
33,华为欧拉;语音技术;算力租赁;信创;财税数字化;智能医疗;鸿蒙概念;网络安全;智慧政务;腾讯概念;AI智能体;人脸识别;数字乡村;数据要素;数据确权;区块链;空间计算;东数西算(算力);DeepSeek概念;ChatGPT概念;人工智能;数据中心;安防;Web3.0;华为概念;智慧城市;时空大数据;职业教育;数字经济;数字孪生;虚拟现实;机器人概念;虚拟电厂;AI应用;乡村振兴;高铁;绿色电力;股权转让(并购重组);融资融券,301178.SZ,301178,39
17,物业管理;参股保险;证金持股;化债概念(AMC概念);国企改革;央企国企改革;沪股通;股权转让(并购重组);融资融券,600657.SH,600657,9
17,PCB概念;苹果概念;5G;芯片概念;消费电子概念;专精特新;传感器;机器视觉;粤港澳大湾区;人工智能;融资融券,688312.SH,688312,11
17,核电;液冷服务器;数据中心;海峡两岸;超超临界发电;氢能源;一带一路,603269.SH,603269,7
33,钛白粉概念;磷化工;锂电池概念;国企改革,002136.SZ,002136,4
33,工业母机;新型工业化;工业互联网;机器人概念;高端装备;新能源汽车;军工;数据中心;航空发动机;数字孪生;人工智能;智能物流;阿里巴巴概念;锂电池概念;职业教育;深股通,300161.SZ,300161,16
17,光伏概念;光热发电;光伏建筑一体化;储能;机器人概念;一带一路;人民币贬值受益;沪股通;融资融券,688408.SH,688408,9
33,金属铅;金属锌;金属铜;小金属概念;盐湖提锂;净水概念;污水处理;DeepSeek概念;专精特新;京津冀一体化;水利;PPP概念;融资融券,300774.SZ,300774,13
17,BC电池;钙钛矿电池;TOPCON电池;第三代半导体;3D打印;富士康概念;MicroLED概念;飞行汽车(eVTOL);电子纸;苹果概念;光伏概念;比亚迪概念;固态电池;PCB概念;特斯拉概念;宁德时代概念;新型工业化;新能源汽车;锂电池概念;华为概念;医疗器械概念;医美概念;沪股通;融资融券,688559.SH,688559,24
17,光伏概念;风电;核电;超超临界发电;高端装备;海工装备;储能;燃料电池;氢能源;机器人概念;一带一路;回购增持再贷款概念;雄安新区;央企国企改革;京津冀一体化;国企改革;DeepSeek概念;沪股通;融资融券,601226.SH,601226,19
17,固态电池;飞行汽车(eVTOL);华为汽车;人形机器人;无线充电;低空经济;车联网(车路协同);沪股通;无人驾驶;新能源汽车;机器人概念;华为概念;人工智能;西部大开发;参股银行;抖音概念(字节概念);股权转让(并购重组);融资融券,601127.SH,601127,18
17,特斯拉概念;汽车电子,603159.SH,603159,2
33,减速器;人形机器人;汽车热管理;新能源汽车;机器人概念;比亚迪概念;无人驾驶;家用电器;芯片概念;军工;军民融合;物联网;华为概念;宁德时代概念;液冷服务器;数据中心;储能;一带一路;深股通;融资融券,300660.SZ,300660,20
33,军工信息化;军民融合;商业航天;军工;人工智能;安防;无人驾驶;创投;核电;机器人概念;新型工业化;专精特新;长安汽车概念;智能家居;比亚迪概念;新能源汽车;智能电网;充电桩;储能;锂电池概念;宁德时代概念;深股通;融资融券,002519.SZ,002519,23
17,预制菜;物业管理;网红经济;参股保险;国企改革;2025年报预增,601007.SH,601007,6
17,金属铅;金属锌;金属铜;黄金概念;小金属概念;2025年报预增;西部大开发;一带一路;人民币贬值受益;沪股通;融资融券,601020.SH,601020,11
17,华为汽车;飞行汽车(eVTOL);智能座舱;新能源汽车;无人驾驶;低空经济;车联网(车路协同);工业互联网;华为概念;换电概念;DeepSeek概念;百度概念;国企改革;沪股通;融资融券,600418.SH,600418,15
33,国家大基金持股;存储芯片;中芯国际概念;光刻胶;OLED;芯片概念;氟化工概念;磷化工;专精特新;特高压;海工装备;深股通;天然气;融资融券,002409.SZ,002409,14
151,2025年报预增;军工;毫米波雷达;量子科技;铜缆高速连接;无人机;商业航天;融资融券;芯片概念;国企改革;央企国企改革;西部大开发;军工信息化;卫星导航;华为概念;低空经济;专精特新;军民融合;5G,920640.BJ,920640,19
17,幽门螺杆菌概念;医疗器械概念;猴痘概念;基因测序;流感;融资融券,688426.SH,688426,6
33,可控核聚变;海工装备;核电;芯片概念;航空发动机;商业航天;军工;无人机;军民融合;燃料电池;氢能源;风电;超超临界发电;深股通;融资融券,002438.SZ,002438,15
17,燃料电池;农机;新能源汽车;氢能源;减速器;工业互联网;中俄贸易概念;地下管网;钒电池;国企改革;乡村振兴;融资融券;光伏建筑一体化,600218.SH,600218,13
33,减速器;人形机器人;新型工业化;长安汽车概念;工业母机;机器人概念;机器视觉;新能源汽车;比亚迪概念;工业互联网;智能物流;空气能热泵;大飞机;燃料电池;数字孪生;芯片概念;区块链;阿里巴巴概念;数据中心;海工装备;液冷服务器;深股通;股权转让(并购重组);融资融券,002527.SZ,002527,24
33,智能音箱;星闪概念;虚拟现实;安防;鸿蒙概念;元宇宙;在线教育;人工智能;智能家居;物联网;智能穿戴;腾讯概念;数据要素;文化传媒概念;Web3.0;AIGC概念;百度概念;数字经济;智能座舱;华为概念;空间计算;ChatGPT概念;小米概念;WiFi 6;MR(混合现实);AI眼镜;短剧游戏;长安汽车概念;家用电器;华为海思概念股;无人机;5G;汽车电子;消费电子概念;柔性屏(折叠屏);芯片概念;眼科医疗;MiniLED;数据中心;OLED;储能;西部大开发;F5G概念;深股通;融资融券,000810.SZ,000810,45
33,可控核聚变;商业航天;核电;超超临界发电;海工装备;军工;风电;高端装备;机器人概念;一带一路;国企改革;西部大开发;航运概念;深股通;融资融券,002366.SZ,002366,15
17,冰雪产业;旅游概念;网约车;体育产业;特色小镇;国企改革;融资融券;沪股通,603099.SH,603099,8
33,智能电网;风电;光伏概念;储能;核电;数据中心;共同富裕示范区;专精特新;国企改革;融资融券,002112.SZ,002112,10
33,减速器;人形机器人;汽车热管理;特斯拉概念;华为汽车;新能源汽车;比亚迪概念;长安汽车概念;飞行汽车(eVTOL);传感器;机器人概念;汽车电子;宁德时代概念;燃料电池;无人驾驶;毫米波雷达;液冷服务器;无人机;低空经济;充电桩;储能;高铁;军工;数据中心;医疗器械概念;深股通;融资融券,000887.SZ,000887,27
33,BC电池;钙钛矿电池;TOPCON电池;HJT电池;MicroLED概念;第三代半导体;光伏概念;先进封装;OLED;MiniLED;芯片概念;消费电子概念;PCB概念;融资融券;深股通,300776.SZ,300776,15
17,PCB概念;工业母机;2025年报预增;专精特新;航空发动机;光伏概念;人形机器人;机器人概念;商业航天;2026一季报预增;融资融券,688308.SH,688308,11
33,PEEK材料;减速器;华为汽车;比亚迪概念;新能源汽车;智能座舱;小米概念;机器人概念;专精特新;无人机;家用电器;智能家居;华为概念;深股通,300539.SZ,300539,14
33,手机游戏;网络游戏;文化传媒概念;AIGC概念;抖音概念(字节概念);IP经济(谷子经济);数据安全;人工智能;数字经济;虚拟现实;智慧城市;AI应用;福建自贸区;海峡两岸;5G;机器人概念;融资融券,300299.SZ,300299,17
17,卫星导航;毫米波雷达;特斯拉概念;机器人概念;比亚迪概念;无人驾驶;新能源汽车;长三角一体化;专精特新;智能家居;沪股通,603211.SH,603211,11
33,区块链;互联网金融;百度概念;抖音概念(字节概念);阿里巴巴概念;腾讯概念;算力租赁;华为概念;5G;摘帽,000889.SZ,000889,10
33,磷化工;小金属概念;土壤修复;净水概念;一带一路;氢能源;光伏概念;芯片概念;融资融券,301118.SZ,301118,9
33,光刻机;PCB概念;消费电子概念;芯片概念;AI眼镜;3D打印;机器视觉;专精特新;无人驾驶;机器人概念;锂电池概念;安防;无人机;医疗器械概念;基因测序;深股通;融资融券,301421.SZ,301421,17
33,新型城镇化;高端装备;智慧城市;固废处理;一带一路;军工;充电桩;腾讯概念;西部大开发;金属回收;股权转让(并购重组),300103.SZ,300103,11
17,家用电器;机器人概念;智能家居;语音技术;人工智能;华为概念;数据中心;2025年报预增;融资融券;沪股通,603486.SH,603486,10
33,小金属概念;钛白粉概念;钒电池;西部大开发;回购增持再贷款概念;国企改革;氢能源;储能;深股通;融资融券,000629.SZ,000629,10
33,存储芯片;MCU芯片;汽车芯片;注册制次新股;PCB概念;芯片概念;汽车电子;传感器;专精特新;物联网;机器人概念;人工智能;工业互联网;数据要素;AI智能体;DeepSeek概念;商业航天;智能物流;深股通;新股与次新股;融资融券,301563.SZ,301563,21
