market_code,所属概念,所属概念数量,股票代码,code
151,液冷服务器;机器人概念;融资融券;专精特新;芯片概念;医疗器械概念;人民币贬值受益,7,920693.BJ,920693
33,铜缆高速连接;5G;工业母机;消费电子概念;新型烟草(电子烟);比亚迪概念;新能源汽车;专精特新;无人驾驶;无人机;深股通;融资融券,12,300991.SZ,300991
33,华为概念;跨境电商;智能物流;比亚迪概念;特斯拉概念;融资融券,6,301198.SZ,301198
33,成飞概念;大飞机;军民融合;军工信息化;商业航天;军工;无人机;低空经济;飞行汽车(eVTOL);碳纤维;高端装备;信创;专精特新;虚拟现实;京津冀一体化,15,300719.SZ,300719
17,金属铜;回购增持再贷款概念;国企改革;消费电子概念;铜缆高速连接;沪股通;融资融券,7,600255.SH,600255
33,大飞机;航空发动机;商业航天;低空经济;海峡两岸;AI眼镜;2025年报预增;消毒剂,8,001316.SZ,001316
33,雅下水电概念;华为概念;一带一路;机器人概念;人民币贬值受益;中俄贸易概念;减速器;西部大开发;DeepSeek概念;人工智能;深股通,11,001288.SZ,001288
151,专精特新;中俄贸易概念;股权转让(并购重组);一带一路;融资融券;雅下水电概念;水利,7,920174.BJ,920174
33,太赫兹;军工信息化;商业航天;卫星导航;军民融合;大飞机;6G概念;军工;无人机;低空经济;毫米波雷达;车联网(车路协同);5G;东数西算(算力);无人驾驶;人工智能;数据要素;芯片概念;华为概念;京津冀一体化;DeepSeek概念;汽车电子;比亚迪概念;存储芯片;养老概念;深股通;融资融券,27,002413.SZ,002413
17,辅助生殖;减肥药;肝炎概念;流感;CRO概念;合成生物;宠物经济;人民币贬值受益;沪股通;融资融券,10,603538.SH,603538
33,PCB概念,1,300637.SZ,300637
151,粤港澳大湾区;海峡两岸;跨境电商;专精特新;MCU芯片;融资融券;智能家居;家用电器;芯片概念,9,920267.BJ,920267
33,染料;化肥;煤化工概念;光伏概念;航运概念,5,001217.SZ,001217
33,ST板块;智能医疗;人工智能;京津冀一体化;安防;雄安新区;高铁;语音技术;人脸识别;数据要素;军工信息化;智慧城市;军工;车联网(车路协同);多模态AI;无人机;网络安全;数字经济;信创;低空经济,20,003004.SZ,003004
17,WiFi 6;虚拟现实;数字孪生;华为概念;机器视觉;军工;芯片概念;新型工业化;工业互联网;苹果概念;股权转让(并购重组);融资融券,12,688115.SH,688115
33,商业航天;足球概念;体育产业;京津冀一体化;露营经济;机器人概念;冰雪产业;跨境电商;三胎概念;智能穿戴;MiniLED;芯片概念;MicroLED概念;柔性屏(折叠屏);AI眼镜;消费电子概念;汽车芯片;OLED;MCU芯片;融资融券;深股通,21,300005.SZ,300005
33,高端装备;军工;军民融合;商业航天;专精特新;新型工业化;工业母机;新能源汽车;机器视觉;海工装备;军工信息化;中俄贸易概念;2025年报预增;人工智能;融资融券,15,300971.SZ,300971
33,机器人概念;长三角一体化;创投;托育服务;数字经济;一带一路;光伏建筑一体化;绿色电力;深股通;融资融券,10,002067.SZ,002067
33,流感;医药电商;创新药;医疗器械概念;仿制药一致性评价;融资融券,6,002198.SZ,002198
33,PCB概念;2025年报预增;工业母机;粤港澳大湾区;机器视觉;机器人概念;高端装备;深股通;融资融券,9,301377.SZ,301377
33,MicroLED概念;MiniLED;WiFi 6;F5G概念;共封装光学(CPO);第三代半导体;光纤概念;5G;短剧游戏;汽车芯片;拼多多概念;富士康概念;先进封装;智能音箱;抖音概念(字节概念);AI应用;芯片概念;小米概念;消费电子概念;PCB概念;AIGC概念;阿里巴巴概念;数据中心;鸿蒙概念;智能家居;粤港澳大湾区;人民币贬值受益;深圳国企改革;国企改革;深股通;融资融券,31,002429.SZ,002429
151,传感器;毫米波雷达;机器人概念;一带一路;新能源汽车;汽车拆解概念;融资融券;特斯拉概念;跨境电商;无人驾驶;人民币贬值受益;汽车电子,12,920242.BJ,920242
151,专精特新;特斯拉概念;比亚迪概念;新能源汽车;融资融券;家用电器;5G;华为汽车;小米概念;宁德时代概念;富士康概念;减速器,12,920720.BJ,920720
17,水泥概念;雅下水电概念;一带一路;沪股通;融资融券,5,600801.SH,600801
17,AIGC概念;财税数字化;华为昇腾;AI智能体;云计算;抖音概念(字节概念);数据安全;鸿蒙概念;智慧政务;数据要素;AI应用;人工智能;数字经济;华为概念;互联网金融;机器人概念;沪股通;融资融券,18,688615.SH,688615
17,成飞概念;军民融合;航空发动机;军工;低空经济;高端装备;传感器;汽车热管理;华为汽车;长安汽车概念;小米汽车;新能源汽车;比亚迪概念;华为概念;小米概念;央企国企改革;储能;国企改革;西部大开发;华为数字能源;融资融券;沪股通,22,600523.SH,600523
151,医疗器械概念;融资融券;食品安全,3,920504.BJ,920504
33,减速器;人形机器人;小米汽车;汽车热管理;长安汽车概念;小米概念;特斯拉概念;比亚迪概念;农机;机器人概念;新能源汽车;燃料电池;氢能源;回购增持再贷款概念;深股通;融资融券,16,300258.SZ,300258
17,AI眼镜;智能穿戴;机器视觉;华为昇腾;机器人概念;数字孪生;无人驾驶;人工智能;AI智能体;AIGC概念;数据要素;数字经济;DeepSeek概念;共同富裕示范区;水利;雅下水电概念;物业管理;沪股通;融资融券,19,688109.SH,688109
33,代糖概念;NMN概念;乡村振兴;2025三季报预增;2025年报预增;一带一路;农业种植;工业大麻;深股通,9,300138.SZ,300138
17,家用电器;小米概念;机器人概念;专精特新,4,603657.SH,603657
33,托育服务;新能源汽车;传感器;特斯拉概念;机器人概念;汽车电子;5G;小米概念;物联网;家用电器;宁德时代概念;创投;智慧城市;三胎概念;智能家居;独角兽概念;腾讯概念;在线教育,18,300279.SZ,300279
17,共封装光学(CPO);PCB概念;AI PC;MiniLED;6G概念;苹果概念;5G;第三代半导体;先进封装;液冷服务器;汽车电子;消费电子概念;商业航天;存储芯片;比亚迪概念;卫星导航;军工;数据中心;新能源汽车;智能穿戴;充电桩;机器人概念;无人驾驶;华为概念;EDR概念;物联网;沪股通;融资融券,28,603936.SH,603936
33,光刻胶;柔性屏(折叠屏);芯片概念;新能源汽车;装配式建筑;一带一路;雄安新区;国企改革;深股通;融资融券,10,000859.SZ,000859
17,金属镍;小金属概念;硅能源;光伏概念;3D打印;2025年报预增;锂电池概念;专精特新;人民币贬值受益;融资融券;沪股通,11,605376.SH,605376
17,量子科技;工业互联网;军工信息化;网络安全;数据安全;信创;电力物联网;智能电网;数据要素;虚拟电厂;融资融券,11,688171.SH,688171
33,PCB概念;共封装光学(CPO);MiniLED;6G概念;5G;芯片概念;无人机;新能源汽车;储能;2025年报预增;机器人概念;东数西算(算力);粤港澳大湾区;人民币贬值受益;深股通;融资融券,16,300739.SZ,300739
33,预制菜;中俄贸易概念;乡村振兴;污水处理;土壤修复;垃圾分类;一带一路;西部大开发;回购增持再贷款概念;国企改革,10,002696.SZ,002696
33,成飞概念;大飞机;3D打印;新型工业化;军民融合;富士康概念;无人机;军工;PCB概念;5G;低空经济;苹果概念;新能源汽车;光纤概念;机器视觉;比亚迪概念;量子科技;粤港澳大湾区;华为概念;医美概念;宁德时代概念;股权转让(并购重组),22,300227.SZ,300227
17,数据安全;华为鲲鹏;军工信息化;智谱AI;网络安全;财税数字化;信创;云计算;数据要素;抖音概念(字节概念);人工智能;商业航天;DeepSeek概念;职业教育;军工;华为概念;专精特新;AI应用;融资融券,19,688244.SH,688244
33,海南自贸区;航空发动机;大飞机;成飞概念;上海自贸区;煤炭概念,6,000571.SZ,000571
33,专精特新;共同富裕示范区;家用电器;比亚迪概念;光伏概念;军工;高铁;长三角一体化;新能源汽车;超导概念;水利;有机硅概念;风电;核电,14,001255.SZ,001255
17,天然气;碳交易;绿色电力;国企改革;氢能源;钒电池;抽水蓄能;风电;京津冀一体化;储能;光伏概念;DeepSeek概念;AI智能体;融资融券;沪股通,15,600956.SH,600956
17,稀土永磁;金属铜;金属回收;铜缆高速连接;可控核聚变;核电;海工装备;回购增持再贷款概念;苹果概念;芯片概念;PEEK材料;光伏概念;液冷服务器;高铁;2025年报预增;特斯拉概念;新能源汽车;比亚迪概念;人形机器人;无人机;特高压;小米汽车;机器人概念;高压快充;低空经济;东数西算(算力);人工智能;数字经济;沪股通,29,601609.SH,601609
151,小米概念;融资融券;家用电器;华为概念;粤港澳大湾区,5,920768.BJ,920768
17,智能家居;机器人概念;长安汽车概念;比亚迪概念;光伏概念;农机;新能源汽车;华为汽车;西部大开发;股权转让(并购重组),10,600615.SH,600615
17,,0,605166.SH,605166
17,可控核聚变;核电;军工;风电;央企国企改革;水利;中字头股票;智能电网;储能;一带一路;房屋检测;长三角一体化;国企改革;PPP概念;同花顺中特估100;沪股通;融资融券,17,601611.SH,601611
33,苹果概念;消费电子概念;智能穿戴;机器人概念;碳纤维;粤港澳大湾区;数字经济;一带一路;可降解塑料;融资融券,10,301387.SZ,301387
17,国产航母;航空发动机;大飞机;军工;高端装备;央企国企改革;国企改革;西部大开发;沪股通;融资融券,10,600391.SH,600391
33,电力物联网;智能电网;虚拟电厂;核电;信创;光热发电;AI智能体;华为概念;数据要素;工业互联网;智慧城市;超超临界发电;人工智能;机器视觉;新型工业化;数字经济;储能;专精特新;机器人概念;传感器;碳中和;一带一路;垃圾分类;AI应用;深股通,25,002380.SZ,002380
151,军民融合;航空发动机;专精特新;融资融券;军工;无人机;减速器,7,920006.BJ,920006
33,可控核聚变;特钢概念;海工装备;核电;回购增持再贷款概念;超超临界发电;同花顺出海50;融资融券;深股通,9,002318.SZ,002318
151,东数西算(算力);阿里巴巴概念;虚拟电厂;高压快充;融资融券;智能电网;碳交易;粤港澳大湾区;百度概念;腾讯概念;数据要素;电力物联网;数据中心;碳中和;核电;物联网;充电桩;华为鲲鹏;专精特新;建筑节能;储能;人工智能;DeepSeek概念;抖音概念(字节概念);华为概念,25,920375.BJ,920375
17,注册制次新股;参股银行;乡村振兴;专精特新;新股与次新股;融资融券,6,603284.SH,603284
151,新能源汽车;融资融券;新型工业化;工业母机;机器人概念;西部大开发;专精特新;工业互联网,8,920578.BJ,920578
33,人民币贬值受益,1,300126.SZ,300126
17,培育钻石;芯片概念;固废处理;碳交易;绿色电力;沪股通,6,605580.SH,605580
17,小金属概念;航空发动机;商业航天;军工;大飞机;核电;飞行汽车(eVTOL);专精特新;高端装备;国企改革;沪股通;融资融券,12,688750.SH,688750
17,多模态AI;ChatGPT概念;AI智能体;数据要素;人工智能;DeepSeek概念;传感器;工业互联网;机器人概念;专精特新;高端装备;AI应用;2025三季报预增;风电;融资融券,15,688768.SH,688768
33,成飞概念;大飞机;航空发动机;商业航天;军民融合;军工;无人机;碳纤维;培育钻石;国企改革;融资融券,11,002297.SZ,002297
33,军民融合;军工;核电;商业航天;核污染防治;专精特新;垃圾分类;西部大开发;国企改革;深股通;融资融券,11,002246.SZ,002246
33,磷化工;化肥;小金属概念;农村电商;锂电池概念;西部大开发;国企改革;乡村振兴;数字乡村;融资融券;深股通,11,002312.SZ,002312
33,装配式建筑;PPP概念;一带一路;5G,4,300517.SZ,300517
17,特钢概念;煤化工概念;央企国企改革;国企改革;证金持股;高铁;新能源汽车;沪股通;融资融券;数据中心,10,600808.SH,600808
33,减速器;人形机器人;PEEK材料;飞行汽车(eVTOL);无人机;商业航天;军民融合;低空经济;汽车热管理;华为汽车;军工;小米汽车;卫星导航;特斯拉概念;毫米波雷达;机器人概念;传感器;比亚迪概念;智能座舱;新能源汽车;6G概念;华为概念;专精特新;无人驾驶;燃料电池;氢能源;回购增持再贷款概念;深股通,28,300680.SZ,300680
17,军民融合;无人机;时空大数据;低空经济;专精特新;智慧城市;职业教育;西部大开发;融资融券,9,688070.SH,688070
17,财税数字化;华为欧拉;多模态AI;AI智能体;区块链;ChatGPT概念;信创;百度概念;AI语料;DeepSeek概念;数字经济;智慧城市;云游戏;NFT概念;人工智能;跨境支付(CIPS);星闪概念;虚拟现实;华为概念;智能音箱;物联网;低空经济;智能医疗;工业互联网;血氧仪;军工信息化;华为海思概念股;养老概念;卫星导航;无人机;军工;数据中心;军民融合;机器人概念;小米概念;跨境电商;毫米波雷达;航空发动机;智能家居;华为数字能源;大飞机;芯片概念;传感器;消费电子概念;锂电池概念;回购增持再贷款概念;国企改革;西部大开发;医疗器械概念;储能;OLED;家用电器;苹果概念;汽车热管理;钒电池;AI应用;融资融券;沪股通,58,600839.SH,600839
151,比亚迪概念;海工装备;长安汽车概念;融资融券;飞行汽车(eVTOL);高铁;机器人概念;航空发动机;PEEK材料;有机硅概念;无人驾驶;低空经济;成飞概念;人形机器人;京津冀一体化;大飞机;新能源汽车;军工;专精特新,19,920247.BJ,920247
33,DeepSeek概念;工业大麻;阿尔茨海默概念;参股银行;民营医院;肝炎概念;流感;创新药;深股通;融资融券,10,000766.SZ,000766
17,PCB概念;共封装光学(CPO);苹果概念;5G;汽车电子;毫米波雷达;比亚迪概念;华为概念;机器人概念;光伏概念;人民币贬值受益;国企改革;沪股通;证金持股;融资融券,15,603328.SH,603328
33,物业管理;特色小镇;雄安新区;中俄贸易概念;网红经济;创投;抖音概念(字节概念),7,002494.SZ,002494
17,建筑节能;长三角一体化;AI智能体,3,603378.SH,603378
33,注册制次新股;高端装备;专精特新;人民币贬值受益;海峡两岸;中俄贸易概念;一带一路;俄乌冲突概念;深股通;新股与次新股;融资融券,11,001233.SZ,001233
17,无人驾驶;毫米波雷达;智能座舱;人形机器人;沪股通;机器人概念;华为汽车;汽车电子;MicroLED概念;融资融券,10,601799.SH,601799
